;Unnamed: 0_x;Unnamed: 0.1;Ambito Geografico;Regiao;Cidades;qtd Idade 0 -14;qtd Idade 15-64;qtd idade >65;% Idade 0 -14;% Idade 15-64;% idade >65;"N.º médio de indivíduos por Km²	
	";% cidadãos estrangeiros,em relacao total da população;qtd Hospitais particulares e publicos;qtd Farmacias;Quantidade construçoes novas;qtd escolas - pre-escolar -4 -6 anos;qtd escolas - ciclo 1 - 6-10 anos;qtd escolas - ciclo 2 - 10 -12 anos;qtd escolas - ciclo 3 - 13 -15 anos;qtd shows,exibicoes,teatro;qtd Cinemas;Ganho medio mensal;% Desempregados;% Poder de compra;% Crimes;qtd bancos;Latitude;Longitude;Address;Distance_Lisboa;Distance_Porto;duration_hours_driving_lisboa, Portugal;distance_drivingdriving_lisboa, Portugal;duration_hours_driving_porto, Portugal;distance_drivingdriving_porto, Portugal;Unnamed: 0_y;Clima_Ranking
166;166;185;Município;Centro;Serta;1523;8831;4218;10,4;60,6;28,9;32,6;3,6;0;4;5;10;8;2;2;0;1;898,2;5,4;75,7;24,2;8;39,805214500000005;-8,096441;Sertã, Castelo Branco, Portugal;151,34236656832843;155,50965697224285;2,1;189,8;1,9;194,7;277,0;32,0
167;167;186;Município;Centro;Tomar;3785;22816;10161;10,3;62,1;27,6;104,7;3,1;1;13;16;23;20;3;5;26;1;1025,4;4,1;86,6;25,8;8;39,6036596;-8,4150492;Tomar, Santarém, Portugal;117,39766622814031;172,4504788660394;1,5;139,3;1,9;199,6;294,0;32,0
168;168;187;Município;Centro;Torres Novas;4258;21789;8970;12,2;62,2;25,6;129,7;1,8;1;12;19;19;11;4;5;47;3;1099,7;3,5;95,8;24,2;11;39,479620000000004;-8,53955;Torres Novas, Santarém, Portugal;100,0532170893053;185,5180468240108;1,3;114,7;2,0;223,5;297,0;36,0
169;169;188;Município;Centro;Vila de Rei;236;2094;1001;7,1;62,9;30,1;17,4;2,4;0;1;4;2;1;1;1;0;0;835,4;3,6;67,3;22,8;1;39,67598220000001;-8,1442213;Vila de Rei, Castelo Branco, Portugal;137,4921959197323;168,3411774868387;1,8;169,8;2,1;204,9;329,0;30,0
170;170;189;Município;Centro;Vila Nova da Barquinha;904;4685;1916;12,0;62,4;25,5;151,5;1,4;0;3;17;6;2;1;1;1;0;864,6;3,4;72,9;20,3;1;39,4840045;-8,429939692509734;Vila Nova da Barquinha, Santarém, Portugal;105,65754903760656;185,5700495110844;1,4;125,8;2,1;216,8;315,0;36,0
171;171;191;Município;Centro;Almeida;342;3386;2081;5,9;58,3;35,8;11,2;1,7;0;2;2;2;3;2;2;0;0;835,4;4,4;75,0;34,8;3;40,7263333;-6,906751299999999;Almeida, Guarda, Portugal;294,57393055522994;150,99781970432767;3,4;355,5;2,3;236,6;20,0;14,0
172;172;192;Município;Centro;Belmonte;643;3992;1756;10,1;62,5;27,5;53,8;1,1;0;2;4;7;2;1;1;27;0;856,0;5,6;71,7;34,3;2;40,32961285;-7,332043174506962;Belmonte, Castelo Branco, Portugal;237,69239205125825;141,2584711473509;2,8;291,2;2,2;226,8;55,0;26,0
173;173;193;Município;Centro;Celorico da Beira;661;4173;2098;9,5;60,2;30,3;28,0;2,0;0;4;3;5;6;1;1;1;0;979,2;5,5;66,9;25,8;2;40,6358841;-7,392844599999999;Celorico da Beira, Guarda, Portugal;261,16439277049074;117,41749755150336;3,2;342,9;1,7;176,0;82,0;14,0
174;174;194;Município;Centro;Covilha;5009;28472;13298;10,7;60,9;28,4;84,2;3,5;1;22;21;38;29;6;9;69;4;987,9;5,9;86,6;26,4;17;40,2805658;-7,504321099999999;Covilhã, Castelo Branco, 6200-065, Portugal;224,06049702138992;134,3511068337547;2,8;278,4;2,5;249,6;92,0;22,0
175;175;195;Município;Centro;Figueira de Castelo Rodrigo;594;3271;1721;10,6;58,6;30,8;11,0;0,8;0;3;4;5;4;1;1;0;0;855,2;5,8;67,5;25,8;3;40,89751;-6,962789999999999;Figueira de Castelo Rodrigo, Guarda, Portugal;306,19345752581495;141,39882533755969;3,7;377,4;2,6;258,6;109,0;14,0
176;176;196;Município;Centro;Fornos de Algodres;421;2909;1204;9,3;64,2;26,5;34,5;1,6;0;2;9;4;2;1;1;3;0;807,9;4,8;59,9;19,2;1;40,6579679;-7,488088682276229;Fornos de Algodres, Guarda, Portugal;258,6089838768881;109,21117476856764;3,2;328,4;1,6;163,4;111,0;21,0
177;177;197;Município;Centro;Fundao;2742;16051;7688;10,4;60,6;29,0;37,8;4,0;1;10;24;22;23;4;6;245;0;955,0;5,1;78,9;36,5;8;40,12503595;-7,511101717217624;Fundão, Castelo Branco, Portugal;210,5963765639558;146,9497304216278;2,5;262,4;2,5;259,3;115,0;22,0
178;178;198;Município;Centro;Gouveia;1104;7115;4156;8,9;57,5;33,6;41,2;1,8;0;7;14;12;8;2;3;14;0;894,6;6,0;67,0;25,5;4;40,49773625;-7,595845584129107;Gouveia, Guarda, Portugal;238,75222464342042;112,1083383804928;3,4;312,4;1,9;168,5;120,0;20,0
179;179;199;Município;Centro;Guarda;4467;25372;9147;11,5;65,1;23,5;54,7;2,5;2;13;0;27;25;5;5;13;5;1100,5;4,9;97,1;19,9;14;40,70458035;-7,195120796863067;Guarda, Portugal;277,2462519433504;129,0662300437058;3,0;314,3;2,0;201,6;122,0;14,0
180;180;200;Município;Centro;Manteigas;233;1829;935;7,8;61,0;31,2;24,6;0,9;0;2;5;2;1;1;1;16;0;852,8;4,6;67,1;15,7;1;40,400561700000004;-7,5408682;Manteigas, Guarda, 6260-109, Portugal;232,6551606311908;122,77644705209364;3,3;315,2;2,6;196,5;159,0;21,0
181;181;201;Município;Centro;Meda;385;2543;1654;8,4;55,5;36,1;16,0;1,0;0;1;0;2;1;1;1;0;0;888,7;2,9;63,0;25,3;2;40,93039395;-7,2517583552501845;Mêda, Guarda, 6430-362, Portugal;294,8444541865144;116,83266991918266;3,6;376,7;2,2;225,4;166,0;14,0
182;182;202;Município;Centro;Pinhel;703;4870;2899;8,3;57,5;34,2;17,5;0,9;0;5;3;4;5;1;1;15;0;855,3;3,3;64,0;29,7;2;40,7794281;-7,103199344011852;Pinhel, Guarda, 6400-358 PINHEL, Portugal;288,56998122277787;133,3941345156743;3,3;346,1;2,2;215,3;223,0;14,0
183;183;203;Município;Centro;Sabugal;822;5861;3873;7,8;55,5;36,7;12,8;1,1;0;9;3;6;7;2;2;2;0;883,7;4,5;64,4;19,0;7;40,40349495;-7,050143753400468;Sabugal, Guarda, Portugal;259,986844753363;155,6225138995643;3,3;322,2;2,5;233,9;252,0;14,0
184;184;204;Município;Centro;Seia;2184;13497;6520;9,8;60,8;29,4;51,0;2,0;1;10;5;17;7;3;5;27;1;915,1;4,8;76,6;27,3;7;40,420099799999996;-7,702805400000001;Seia, Guarda, 6270-496, Portugal;226,542235249967;111,50628249508688;3,1;293,6;2,0;163,3;273,0;21,0
185;185;205;Município;Centro;Trancoso;744;5381;2762;8,4;60,5;31,1;24,6;0,9;0;6;6;6;5;2;3;0;1;946,2;3,1;68,0;19,1;6;40,7976691;-7,341184703780763;Trancoso, Guarda, Portugal;278,4075421504547;113,77678888103573;3,4;352,3;2,0;201,0;299,0;18,0
186;186;208;Município;Área Metropolitana de Lisboa;Alcochete;3206;13338;3317;16,1;67,2;16,7;154,7;6,3;0;5;18;10;7;2;1;11;0;2011,5;3,9;119,8;31,0;6;38,7560499;-8,9608437;Alcochete, Setúbal, Portugal;16,195025187973098;267,4258174876693;0,6;36,0;3,0;330,8;9,0;28,0
187;187;209;Município;Área Metropolitana de Lisboa;Almada;25271;104048;39533;15,0;61,6;23,4;2411,8;9,2;1;47;229;96;51;17;22;321;14;1160,8;6,1;109,2;34,0;53;38,676430200000006;-9,1649974;Almada, Almada, Cova da Piedade, Pragal e Cacilhas, Almada, Setúbal, 2800-128, Portugal;4,265673667298392;278,6437325289732;0,3;12,5;3,0;325,2;19,0;30,0
188;188;210;Município;Área Metropolitana de Lisboa;Amadora;29105;112117;43591;15,7;60,7;23,6;7771,7;12,7;3;41;7;77;45;17;18;102;11;1425,5;5,4;100,1;27,1;37;38,7595162;-9,223677009460122;Amadora, Lisboa, Portugal;9,505716124807089;270,47984883972;0,3;12,6;2,8;317,3;29,0;33,0
189;189;211;Município;Área Metropolitana de Lisboa;Barreiro;10376;44412;20152;13,8;59,3;26,9;2059,3;6,9;1;23;21;39;25;8;10;84;5;1107,8;7,8;100,3;39,3;13;38,6340657;-9,047856727251068;Barreiro, Setúbal, Portugal;11,249063854082916;281,77911621823984;0,7;40,9;3,2;346,9;50,0;28,0
190;190;212;Município;Área Metropolitana de Lisboa;Cascais;33385;136060;44330;15,6;63,6;20,7;2194,8;15,4;6;42;112;113;83;31;27;243;15;1215,5;5,3;118,0;25,2;70;38,72240025;-9,396909171649877;Cascais, Lisboa, Portugal;22,698832895424943;277,73050565653176;0,5;30,9;3,1;342,4;74,0;18,0
191;191;213;Município;Área Metropolitana de Lisboa;Lisboa;85452;280124;143990;16,8;55,0;28,3;5093,1;21,0;33;256;10;283;189;88;102;3914;67;1669,4;7,2;205,6;49,7;460;38,707750700000005;-9,1365919;Lisboa, Portugal;0,0;274,808922985862;0,0;0,0;3,0;313,4;146,0;27,0
192;192;214;Município;Área Metropolitana de Lisboa;Loures;33897;133119;47313;15,8;62,1;22,1;1281,6;9,8;2;53;96;95;63;16;22;76;7;1218,6;5,4;101,0;25,4;43;38,8308741;-9,168451199999998;Loures, Lisboa, Portugal;13,945685379609305;261,8087295865717;0,4;17,2;2,7;308,0;148,0;27,0
193;193;215;Município;Área Metropolitana de Lisboa;Mafra;13903;57284;13869;16,3;67,3;16,3;291,6;6,2;0;15;175;37;20;7;7;14;0;1022,0;3,3;98,3;22,9;22;38,9369782;-9,3282374;Mafra, Lisboa, Portugal;30,406233504397303;253,17504152540351;0,7;40,1;2,8;306,2;156,0;20,0
194;194;216;Município;Área Metropolitana de Lisboa;Moita;9886;40560;13837;15,4;63,1;21,5;1163,3;6,2;0;16;32;27;22;6;7;29;1;985,1;7,4;83,4;34,3;13;38,6523995;-8,9935314;Moita, Setúbal, Portugal;13,882300919665274;279,17893967121444;0,6;40,4;3,0;334,0;177,0;28,0
195;195;217;Município;Área Metropolitana de Lisboa;Montijo;9774;38190;9890;16,9;66,0;17,1;165,9;9,0;1;14;63;30;22;5;6;20;6;1027,6;5,9;99,3;33,7;11;38,74502535;-8,628858514902682;Montijo, Setúbal, Portugal;44,34542473002379;266,97663993232106;0,6;33,1;3,0;328,0;185,0;28,0
196;196;218;Município;Área Metropolitana de Lisboa;Odivelas;27015;101093;34281;16,6;62,3;21,1;6118,6;12,3;0;36;174;66;38;10;15;107;6;987,2;4,6;88,8;18,9;31;38,7953835;-9,187822102643631;Odivelas, Lisboa, Portugal;10,699064695212892;265,9875895343795;0,4;17,6;2,8;313,1;197,0;27,0
197;197;219;Município;Área Metropolitana de Lisboa;Oeiras;26991;106520;44091;15,2;60,0;24,8;3871,0;7,6;3;50;24;81;45;16;17;225;20;1748,2;4,5;153,1;22,5;69;38,7124971;-9,271300382407272;Oeiras, Lisboa, Portugal;11,728615992360591;276,4082319021488;0,4;19,1;3,0;330,6;198,0;24,0
198;198;220;Município;Área Metropolitana de Lisboa;Palmela;9587;42061;12528;14,9;65,5;19,5;138,0;4,9;0;15;62;31;25;7;7;95;0;1408,9;4,7;100,8;32,7;14;38,569601;-8,9011653;Palmela, Setúbal, 2950-264 PALMELA, Portugal;25,599465762299193;287,52092302475177;0,6;43,1;3,2;347,5;210,0;28,0
199;199;221;Município;Área Metropolitana de Lisboa;Seixal;25805;107794;34355;15,4;64,2;20,5;1759,6;6,9;0;35;355;82;44;10;15;64;8;1271,7;5,4;91,2;23,4;28;38,642224600000006;-9,1072662;Seixal, Seixal, Arrentela e Aldeia de Paio Pires, Seixal, Setúbal, 2840-520, Portugal;7,708674352009371;281,60198293722414;0,5;24,4;3,1;337,2;274,0;22,0
200;200;222;Município;Área Metropolitana de Lisboa;Sesimbra;8194;34728;8987;15,8;66,9;17,3;265,2;5,6;0;8;79;24;15;5;6;68;1;1041,6;4,2;91,1;38,6;12;38,443675899999995;-9,099665;Pelourinho de Sesimbra, Largo do Município, Santiago, Sesimbra, Setúbal, 2970-634, Portugal;29,4903411062471;303,326399686444;0,7;39,3;3,4;352,0;278,0;28,0
201;201;223;Município;Área Metropolitana de Lisboa;Setubal;17461;71308;25933;15,2;62,2;22,6;498,0;7,6;4;30;181;58;40;10;11;212;10;1208,6;6,9;108,0;34,3;31;38,5241783;-8,8932341;Setúbal, Portugal;29,40200652688134;292,4884344147848;0,7;48,9;3,2;349,7;279,0;28,0
202;202;224;Município;Área Metropolitana de Lisboa;Sintra;62583;259964;69598;16,0;66,3;17,7;1228,4;10,5;4;69;176;182;110;29;36;111;15;1220,7;5,0;93,6;26,3;81;38,8355605;-9,352225245746453;Sintra, Lisboa, Portugal;23,504762561607503;264,6065283952276;0,5;28,7;3,0;331,8;283,0;22,0
203;203;225;Município;Área Metropolitana de Lisboa;Vila Franca de Xira;22114;93324;26522;15,6;65,7;18,7;446,1;6,1;1;28;22;52;38;11;10;85;0;1245,6;4,8;97,4;22,3;34;38,91236840000001;-8,988824041991643;Vila Franca de Xira, Lisboa, Portugal;26,090249649262184;250,48127787137886;0,6;36,4;2,5;283,2;313,0;30,0
204;204;228;Município;Alentejo;Alcacer do Sal;1280;6766;3557;11,0;58,3;30,7;7,7;4,2;0;5;16;6;7;2;2;9;1;989,7;4,1;84,5;38,1;3;38,3659893;-8,531313383677642;Alcácer do Sal, Setúbal, Portugal;64,99424491902661;309,12282559456776;1,0;93,6;3,3;366,6;6,0;28,0
205;205;229;Município;Alentejo;Grandola;1727;9166;3731;11,8;62,7;25,5;17,7;5,2;0;5;39;10;8;1;3;44;1;990,9;3,9;89,0;54,3;5;38,176121200000004;-8,568071699999999;Grândola, Setúbal, Portugal;77,11031890803598;330,143838025195;1,2;116,8;3,4;389,8;121,0;21,0
206;206;230;Município;Alentejo;Odemira;2903;15022;6747;11,8;60,9;27,3;14,3;39,0;0;12;18;22;17;5;6;4;1;892,9;8,3;85,6;28,6;6;37,5976;-8,6422;Odemira, Beja, Portugal;130,62263888312157;394,3453600550666;2,2;203,6;4,4;476,6;196,0;23,0
207;207;231;Município;Alentejo;Santiago do Cacem;3437;17417;7861;12,0;60,7;27,4;27,1;4,3;1;11;27;21;17;4;4;35;1;1058,2;5,4;95,0;22,5;7;37,9379296;-8,503214368324551;Santiago do Cacém, Setúbal, Portugal;101,83108867750765;356,6819763195504;1,7;159,2;3,9;432,2;262,0;21,0
208;208;232;Município;Alentejo;Sines;1936;8820;2956;14,1;64,3;21,6;67,4;7,0;0;3;45;7;4;1;2;6;1;1869,5;9,2;127,6;41,5;8;37,92694175;-8,749937868081139;Sines, Setúbal, Portugal;93,03396354214155;357,98154220914;1,6;159,3;3,9;432,3;282,0;21,0
209;209;234;Município;Alentejo;Aljustrel;1004;4872;2318;12,3;59,5;28,3;17,9;1,8;0;4;7;7;4;1;2;0;0;1184,3;5,9;90,6;23,9;2;37,89032505;-8,196355048795365;Aljustrel, Beja, Portugal;122,46296345509316;363,5952262402443;1,6;163,9;3,8;437,0;18,0;28,0
210;210;235;Município;Alentejo;Almodovar;775;3971;1947;11,6;59,3;29,1;8,6;3,4;0;3;13;5;5;1;1;2;1;904,7;5,4;81,3;28,2;1;37,47508055;-8,070988093407168;Almodôvar, Beja, Portugal;165,7045456712633;410,57938961870246;2,0;214,6;4,3;487,6;22,0;31,0
211;211;236;Município;Alentejo;Alvito;282;1634;557;11,4;66,1;22,5;9,3;3,2;0;2;0;2;1;1;2;7;0;1003,3;4,2;67,6;36,0;1;38,255967;-7,991802799999999;Alvito, Beja, Portugal;111,76959330371125;325,61424335970037;1,8;171,5;4,0;444,5;28,0;14,0
212;212;237;Município;Alentejo;Barrancos;211;1045;373;13,0;64,2;22,9;9,7;1,1;0;1;1;1;1;1;1;0;0;825,4;8,6;65,1;46,1;2;38,1315902;-6,9779893;Barrancos, Beja, Portugal;199,05748316793608;363,17999206685164;2,8;239,5;5,0;512,7;49,0;33,0
213;213;238;Município;Alentejo;Beja;5013;20909;7538;15,0;62,5;22,5;29,2;4,8;1;13;22;23;15;4;6;71;1;1102,3;5,9;105,3;27,7;12;38,0154479;-7,8650368;Beja, Portugal;135,11314060458875;353,80277516813317;1,9;178,0;4,1;451,0;54,0;36,0
214;214;239;Município;Alentejo;Castro Verde;809;4524;1587;11,7;65,4;22,9;12,2;2,8;0;3;12;5;4;1;2;21;1;1796,2;5,3;105,5;20,2;3;37,697995;-8,082275;Castro Verde, Beja, Portugal;145,2239451856615;385,88369516605405;1,8;190,6;4,0;463,6;81,0;36,0
215;215;240;Município;Alentejo;Cuba;612;2947;1012;13,4;64,5;22,1;26,6;6,4;0;3;12;4;3;1;2;9;0;954,7;6,0;68,6;20,8;1;38,165209999999995;-7,892530000000001;Cuba, Beja, Portugal;124,19533568963683;337,0156116683658;1,9;176,7;4,1;449,7;94,0;36,0
216;216;241;Município;Alentejo;Ferreira do Alentejo;981;4845;2000;12,5;61,9;25,6;12,1;8,2;0;6;7;7;6;1;1;0;0;979,5;5,2;72,9;32,5;2;38,0585086;-8,1138197;Ferreira do Alentejo, Beja, Portugal;114,80112354336546;345,8204639619809;1,6;153,4;3,8;426,5;106,0;36,0
217;217;242;Município;Alentejo;Mertola;542;3381;2173;8,9;55,5;35,6;4,7;2,9;0;2;10;6;5;1;1;14;1;861,4;6,4;68,7;28,2;2;37,642043;-7,6606447;Mértola, Beja, Portugal;175,2632527695961;397,90393239102923;2,4;234,9;4,6;508,0;169,0;36,0
218;218;243;Município;Alentejo;Moura;2011;8501;3150;14,7;62,2;23,1;14,3;1,8;0;11;1;10;11;2;3;3;0;935,5;11,5;77,2;23,1;4;38,1458689;-7,36681873826084;Moura, Beja, Portugal;166,64632634255756;350,1454525172472;2,3;210,0;4,6;483,1;188,0;23,0
219;219;244;Município;Alentejo;Ourique;444;2767;1366;9,7;60,5;29,8;6,9;8,2;0;5;2;5;3;1;1;0;1;892,7;6,1;77,8;26,9;2;37,651112;-8,2237262;Ourique, Beja, Portugal;141,9611745588744;389,8238051478716;1,8;192,1;4,0;465,2;207,0;23,0
220;220;245;Município;Alentejo;Serpa;1551;8997;3693;10,9;63,2;25,9;12,9;2,2;0;5;7;7;8;3;4;14;0;888,6;7,4;74,6;18,5;3;37,95878295;-7,460404684473227;Serpa, Beja, Portugal;168,48950507308425;367,775878452367;2,2;203,3;4,4;476,3;276,0;36,0
221;221;246;Município;Alentejo;Vidigueira;780;3457;1256;14,2;62,9;22,9;17,3;2,7;0;2;2;5;4;1;1;0;0;956,3;7,7;74,7;30,4;2;38,210159499999996;-7,8014517;Vidigueira, Beja, Portugal;128,95977736068755;333,6450754965522;2,0;187,1;4,2;460,2;310,0;36,0
222;222;248;Município;Alentejo;Almeirim;2984;13979;5523;13,3;62,2;24,6;101,2;3,9;0;6;19;11;8;2;3;24;0;956,6;4,2;86,3;31,6;7;39,16800295;-8,572597770930125;Almeirim, Santarém, Portugal;70,7231877122023;220,0395139790737;1,1;94,2;2,4;259,4;21,0;36,0
223;223;249;Município;Alentejo;Alpiarca;885;4182;1956;12,6;59,5;27,8;73,6;4,9;0;3;6;3;3;1;1;8;0;946,2;4,2;78,0;26,6;1;39,23881779999999;-8,561385912553156;Alpiarça, Santarém, Portugal;77,20424469270978;212,19533478616157;1,2;93,0;2,4;258,2;23,0;34,0
224;224;250;Município;Alentejo;Azambuja;2874;14887;5013;12,6;65,4;22,0;86,7;5,2;0;6;8;11;10;3;4;9;0;1040,9;3,8;98,9;36,6;4;39,068988399999995;-8,868492100000001;Azambuja, Lisboa, Portugal;46,360049229022806;232,04996887081782;0,8;51,7;2,5;271,8;45,0;30,0
225;225;251;Município;Alentejo;Benavente;4621;20511;5534;15,1;66,9;18,0;58,8;7,0;0;7;3;14;9;3;4;0;0;1093,8;5,5;93,9;30,9;11;38,9741643;-8,8120694;Benavente, Santarém, Portugal;40,847545837985784;242,1442910677877;0,8;57,8;2,6;294,6;56,0;21,0
226;226;252;Município;Alentejo;Cartaxo;2996;15369;5447;12,6;64,5;22,9;150,5;3,7;0;8;26;8;10;2;3;9;1;1028,7;3,8;87,2;22,0;8;39,1619462;-8,786322199999999;Cartaxo, Santarém, 2070-116, Portugal;58,86205461858224;221,19388003444163;0,9;67,8;2,3;253,8;73,0;34,0
227;227;253;Município;Alentejo;Chamusca;951;5388;2794;10,4;59,0;30,6;12,2;1,0;0;9;2;8;5;1;1;4;0;976,0;3,4;71,8;22,7;2;39,3560025;-8,4802892;Chamusca, Santarém, Portugal;91,69745036209757;199,45283987174682;1,4;109,1;2,2;229,1;84,0;21,0
228;228;254;Município;Alentejo;Coruche;1785;9961;5585;10,3;57,5;32,2;15,5;1,9;0;6;14;11;10;2;4;1;0;1012,8;6,4;77,2;32,1;4;38,958218;-8,5283498;Coruche, Santarém, 2100-042, Portugal;59,68546373559449;243,40671786880702;1,1;80,5;2,7;287,0;90,0;34,0
229;229;255;Município;Alentejo;Golega;606;3276;1433;11,4;61,6;27,0;63,0;1,5;0;3;8;3;2;1;1;0;0;973,7;3,1;84,7;23,7;2;39,401795899999996;-8,486736099999998;Golegã, Santarém, 2150-200, Portugal;95,3983828471087;194,34607949236468;1,4;121,7;2,1;221,5;118,0;36,0
230;230;256;Município;Alentejo;Rio Maior;2664;12882;4788;13,1;63,4;23,5;74,5;7,6;0;5;26;9;10;2;3;82;1;1040,4;3,1;91,1;25,4;8;39,35040195000001;-8,911176402248575;Rio Maior, Santarém, Portugal;73,96639969292995;201,3932762092987;1,1;82,6;2,4;261,7;250,0;18,0
231;231;257;Município;Alentejo;Salvaterra de Magos;2552;13608;5079;12,0;64,1;23,9;87,1;2,5;0;9;47;9;6;2;3;0;0;986,5;6,2;78,6;29,8;3;39,0249942;-8,792927800000001;Salvaterra de Magos, Santarém, Portugal;46,15102630849531;236,40263596592519;0,9;63,3;2,7;290,2;253,0;30,0
232;232;258;Município;Alentejo;Santarem;7297;35363;14594;12,7;61,8;25,5;103,6;5,1;2;26;36;39;35;5;9;39;7;1065,3;4,0;100,4;28,1;22;39,236363700000005;-8,686708099999999;Santarém, 2000-024, Portugal;70,45400949557012;212,52441946872509;1,0;80,5;2,2;245,7;261,0;34,0
233;233;260;Município;Alentejo;Alter do Chao;354;1906;891;11,2;60,5;28,3;8,7;3,9;0;4;2;2;1;1;2;20;0;882,1;6,9;73,5;23,5;1;39,223624;-7,734862206115043;Alter do Chão, Portalegre, Portugal;134,3053532979873;226,47390789448662;2,2;192,0;3,0;297,2;24,0;23,0
234;234;261;Município;Alentejo;Arronches;243;1740;809;8,7;62,3;29,0;8,9;2,0;0;3;3;3;1;1;1;0;0;898,8;4,4;73,4;12,2;1;39,1070925;-7,252990258054288;Arronches, Portalegre, Portugal;169,2861229357805;254,5916407728342;2,3;219,7;3,3;317,6;41,0;23,0
235;235;262;Município;Alentejo;Avis;410;2553;1258;9,7;60,5;29,8;7,0;1,4;0;5;1;4;4;1;1;0;0;955,1;6,5;74,5;43,4;2;39,07950305;-7,909561648393968;Avis, Portalegre, Portugal;114,17071827016727;237,4849950387738;1,8;165,1;3,1;298,6;44,0;30,0
236;236;263;Município;Alentejo;Campo Maior;1108;4941;1785;14,1;63,1;22,8;31,7;3,2;0;3;4;3;1;1;1;5;1;1282,0;9,3;95,8;50,6;3;39,0125063;-7,0692822;Campo Maior, Portalegre, Portugal;182,59283922978577;271,2584395209016;2,2;224,6;3,6;340,1;69,0;34,0
237;237;264;Município;Alentejo;Castelo de Vide;277;1758;870;9,5;60,5;30,0;11,0;4,2;0;3;1;3;1;1;1;0;1;892,1;3,9;84,1;25,8;1;39,4759514;-7,487090519193356;Castelo de Vide, Portalegre, Portugal;166,24275360327886;208,9329182743772;2,4;225,4;3,0;288,8;78,0;23,0
238;238;265;Município;Alentejo;Crato;294;1758;1042;9,5;56,8;33,7;7,8;2,1;0;5;2;2;1;1;1;0;0;833,5;7,0;74,2;22,3;1;39,2851221;-7,6454266;Crato, Portalegre, Portugal;144,20582359917196;222,7217658063348;2,3;222,8;2,9;286,2;93,0;23,0
239;239;266;Município;Alentejo;Elvas;2528;13134;4747;12,4;64,4;23,3;32,3;2,9;1;10;28;18;12;4;5;36;0;892,0;8,7;90,5;42,5;6;38,8811828;-7,1637495;Elvas, Portalegre, Portugal;172,4680475795986;280,5133121752491;2,0;208,2;3,8;354,6;96,0;34,0
240;240;267;Município;Alentejo;Fronteira;314;1781;860;10,6;60,3;29,1;11,9;2,4;0;3;3;3;2;1;1;0;0;944,6;6,6;76,6;17,6;1;39,055809100000005;-7,6478657000000005;Fronteira, Portalegre, Portugal;134,83040817383508;246,53898564112967;2,0;180,2;3,3;314,1;113,0;28,0
241;241;268;Município;Alentejo;Gaviao;266;1828;1130;8,2;56,7;35,1;10,9;0,4;0;4;2;3;2;1;1;0;0;854,5;4,5;74,2;24,5;2;39,44956775;-7,913052599788992;Gavião, Portalegre, 6040-125, Portugal;134,1296408790775;197,85577074919732;1,8;169,7;2,5;260,9;116,0;23,0
242;242;269;Município;Alentejo;Marvao;264;1763;945;8,9;59,3;31,8;19,2;6,0;0;3;1;2;2;1;1;0;0;799,7;4,3;66,6;25,2;1;39,40414625;-7,359418755771342;Marvão, Portalegre, Portugal;172,15904681106036;221,09174424781108;2,6;234,4;3,2;297,9;163,0;20,0
243;243;270;Município;Alentejo;Monforte;401;1837;724;13,5;62,0;24,4;7,0;1,4;1;4;1;4;4;1;1;0;0;1020,3;10,4;74,1;46,3;1;39,0531482;-7,4389354999999995;Monforte, Portalegre, 7450-115, Portugal;152,21487067196492;253,2997331810306;2,0;198,5;3,3;321,1;181,0;23,0
244;244;271;Município;Alentejo;Nisa;516;3403;2092;8,6;56,6;34,8;10,4;1,4;0;5;3;3;1;1;1;0;1;830,1;5,7;74,6;21,5;1;39,5204986;-7,694729088254785;Nisa, Portalegre, Portugal;153,918634230122;196,91593882844802;2,1;199,1;2,7;262,6;194,0;23,0
245;245;272;Município;Alentejo;Ponte de Sor;1683;9223;4015;11,3;61,8;26,9;17,8;2,8;0;7;12;11;10;2;2;0;0;1030,1;5,0;85,8;32,8;4;39,2519303;-8,008997;Ponte de Sor, Portalegre, Portugal;114,87380351541536;216,836859172443;1,9;140,3;2,7;270,1;229,0;34,0
246;246;273;Município;Alentejo;Portalegre;2705;13313;6028;12,3;60,4;27,3;49,3;2,7;1;14;5;17;10;2;3;34;0;991,0;4,8;101,8;22,9;9;39,207609700000006;-7,721496442801111;Portalegre, Portugal;134,62404549195048;228,53083579248508;2,3;227,3;3,0;293,8;230,0;30,0
247;247;274;Município;Alentejo;Sousel;446;2603;1322;10,2;59,6;30,2;15,6;2,1;0;4;1;5;4;1;1;0;0;925,4;7,1;70,4;23,3;2;38,95224;-7,67603;Sousel, Portalegre, Portugal;129,69551749972499;256,67187143525655;1,8;167,8;3,5;323,5;286,0;32,0
248;248;276;Município;Alentejo;Alandroal;514;2921;1509;10,4;59,1;30,5;9,1;2,3;0;4;0;3;3;1;1;2;1;904,2;5,0;66,8;17,2;1;38,60240485;-7,384427441025772;Alandroal, Évora, Portugal;152,963175343094;301,62768125740064;1,9;193,5;3,9;374,0;3,0;32,0
249;249;277;Município;Alentejo;Arraiolos;734;4226;1939;10,6;61,3;28,1;10,1;2,3;0;6;9;6;4;1;1;29;0;972,0;3,4;73,8;20,4;2;38,7227289;-7,9853053;Arraiolos, Évora, Portugal;100,14348103860998;274,697505947877;1,3;123,0;3,5;396,2;40,0;36,0
