"IdImovel";"UrlPesquisa";"Url";"Nome";"Preco";"PrecoDesconto";"tipo";"metros";"andar";"elevador";"Detalhes";"Status";"Page"
"31313665";"https://www.idealista.pt/arrendar-casas/porto-distrito/pagina-65";"/imovel/31313665/";"Apartamento T2 na rua de Salgueiros, 1142, Paniceiro-Viso-Meiral, Canidelo";"800";"";"T2";"65 ";"0";"sem elevador";"T2 , 65 m² construídos, Rés do chão  sem elevador";"OK";"65"
"30680099";"https://www.idealista.pt/arrendar-casas/porto-distrito/pagina-65";"/imovel/30680099/";"Apartamento T2 na rua Tenente Valadim, 80, Bairro Norte, Póvoa de Varzim Cidade, Póvoa de Varzim - Beiriz - Argivai";"650";"";"T2";"70 ";"3  ";"sem elevador";"T2 , 70 m² construídos, 3º andar  sem elevador";"OK";"65"
"31067275";"https://www.idealista.pt/arrendar-casas/porto-distrito/pagina-65";"/imovel/31067275/";"Apartamento T1 na rua de Pinto Bessa, 629, Igreja do Bonfim - Lomba, Bonfim";"475";"";"T1";"45 ";"7  ";"com elevador";"T1 , 45 m² construídos, 7º andar  com elevador";"OK";"65"
"31026579";"https://www.idealista.pt/arrendar-casas/porto-distrito/pagina-65";"/imovel/31026579/";"Apartamento T0 na avenida Serpa Pinto, 90, Zona Histórica de Matosinhos, Matosinhos e Leça da Palmeira";"580";"";"T0";"40 ";"2  ";"sem elevador";"T0 , 40 m² construídos, 2º andar  sem elevador";"OK";"65"
"30651743";"https://www.idealista.pt/arrendar-casas/porto-distrito/pagina-65";"/imovel/30651743/";"Apartamento T3 na rua Castelo de Numão, 28, Prelada - Monte dos Burgos, Ramalde";"850";"";"T3";"100 ";"1  ";"sem elevador";"T3 , 100 m² construídos, 1º andar  sem elevador";"OK";"65"
"31441522";"https://www.idealista.pt/arrendar-casas/porto-distrito/pagina-65";"/imovel/31441522/";"Apartamento T1 na rua do Cabo Espichel, 472, Perafita - Lavra - Santa Cruz do Bispo, Matosinhos";"850";"";"T1";"100 ";"2  ";"com elevador";"T1 , 100 m² construídos, 2º andar  com elevador";"OK";"65"
"30421533";"https://www.idealista.pt/arrendar-casas/porto-distrito/pagina-65";"/imovel/30421533/";"Duplex na rua da Boavista, 4150, Praça da República, Cedofeita - Boavista, Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória";"850";"";"T1";"81 ";"5  ";"com elevador";"T1 , 81 m² construídos, 5º andar  com elevador";"OK";"65"
"31341779";"https://www.idealista.pt/arrendar-casas/porto-distrito/pagina-65";"/imovel/31341779/";"Apartamento T2 na rua de Brito Capelo, 78, Lapa - Bouça, Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória";"650";"";"T2";"80 ";"3  ";"sem elevador";"T2 , 80 m² construídos, 3º andar  sem elevador";"OK";"65"
"31083068";"https://www.idealista.pt/arrendar-casas/porto-distrito/pagina-65";"/imovel/31083068/";"Apartamento T1 na travessa de Cedofeita, 51, Baixa, Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória";"750";"";"T1";"80 ";"1  ";"sem elevador";"T1 , 80 m² construídos, 1º andar  sem elevador";"OK";"65"
"30867512";"https://www.idealista.pt/arrendar-casas/porto-distrito/pagina-65";"/imovel/30867512/";"Duplex,  campo dos Mártires da Pátria, 48, Baixa, Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória";"1.500";"";"T1";"42 ";"3  ";"sem elevador";"T1 , 42 m² construídos, 3º andar  sem elevador";"OK";"65"
