;Ambito Geografico;Regiao;Cidades;qtd Idade 0 -14;qtd Idade 15-64;qtd idade >65;% Idade 0 -14;% Idade 15-64;% idade >65;"N.º médio de indivíduos por Km²	
	";% cidadãos estrangeiros,em relacao total da população;qtd Hospitais particulares e publicos;qtd Farmacias;Quantidade construçoes novas;qtd escolas - pre-escolar -4 -6 anos;qtd escolas - ciclo 1 - 6-10 anos;qtd escolas - ciclo 2 - 10 -12 anos;qtd escolas - ciclo 3 - 13 -15 anos;qtd shows,exibicoes,teatro;qtd Cinemas;Ganho medio mensal;% Desempregados;% Poder de compra;% Crimes;qtd bancos;Latitude;Longitude;Address;distance_driving_Lisboa_Portugal;distance_driving_Porto_Portugal;Clima_Ranking;Ranking_Geral;Ranking_Regional
195;Município;Area Metropolitana de Lisboa;Montijo;9774;38190;9890;16,9;66,0;17,1;165,9;9,0;1;14;63;30;22;5;6;20;6;1027,6;5,9;99,3;33,7;11;38,74502535;-8,628858514902682;Montijo, Setúbal, Portugal;44,3;267,0;28,0;45,0;16,0
196;Município;Area Metropolitana de Lisboa;Odivelas;27015;101093;34281;16,6;62,3;21,1;6118,6;12,3;0;36;174;66;38;10;15;107;6;987,2;4,6;88,8;18,9;31;38,7904338;-9,1792617;Odivelas, Lisboa, Portugal;9,9;266,4;26,0;15,0;9,0
197;Município;Area Metropolitana de Lisboa;Oeiras;26991;106520;44091;15,2;60,0;24,8;3871,0;7,6;3;50;24;81;45;16;17;225;20;1748,2;4,5;153,1;22,5;69;38,7124971;-9,271300382407272;Oeiras, Lisboa, Portugal;11,7;276,4;24,0;12,0;7,0
198;Município;Area Metropolitana de Lisboa;Palmela;9587;42061;12528;14,9;65,5;19,5;138,0;4,9;0;15;62;31;25;7;7;95;0;1408,9;4,7;100,8;32,7;14;38,569601;-8,9011653;Palmela, Setúbal, Portugal;25,6;287,5;28,0;39,0;14,0
199;Município;Area Metropolitana de Lisboa;Seixal;25805;107794;34355;15,4;64,2;20,5;1759,6;6,9;0;35;355;82;44;10;15;64;8;1271,7;5,4;91,2;23,4;28;38,6422246;-9,1072662;Seixal, Setúbal, Portugal;7,7;281,6;21,0;11,0;6,0
200;Município;Area Metropolitana de Lisboa;Sesimbra;8194;34728;8987;15,8;66,9;17,3;265,2;5,6;0;8;79;24;15;5;6;68;1;1041,6;4,2;91,1;38,6;12;38,4436932;-9,0996273;Sesimbra, Setúbal, Portugal;29,5;303,3;28,0;53,0;17,0
201;Município;Area Metropolitana de Lisboa;Setubal;17461;71308;25933;15,2;62,2;22,6;498,0;7,6;4;30;181;58;40;10;11;212;10;1208,6;6,9;108,0;34,3;31;38,5241783;-8,8932341;Setúbal, Portugal;29,4;292,5;28,0;23,0;11,0
202;Município;Area Metropolitana de Lisboa;Sintra;62583;259964;69598;16,0;66,3;17,7;1228,4;10,5;4;69;176;182;110;29;36;111;15;1220,7;5,0;93,6;26,3;81;38,83554455;-9,352237113314317;Sintra, Lisboa, Portugal;23,5;264,6;22,0;2,0;2,0
203;Município;Area Metropolitana de Lisboa;Vila Franca de Xira;22114;93324;26522;15,6;65,7;18,7;446,1;6,1;1;28;22;52;38;11;10;85;0;1245,6;4,8;97,4;22,3;34;38,91206415;-8,988923439153135;Vila Franca de Xira, Lisboa, Portugal;26,1;250,5;29,0;18,0;10,0
204;Município;Alentejo;Alcacer do Sal;1280;6766;3557;11,0;58,3;30,7;7,7;4,2;0;5;16;6;7;2;2;9;1;989,7;4,1;84,5;38,1;3;38,36584625;-8,531259033670144;Alcácer do Sal, Setúbal, Portugal;65,0;309,1;28,0;180,0;23,0
205;Município;Alentejo;Grandola;1727;9166;3731;11,8;62,7;25,5;17,7;5,2;0;5;39;10;8;1;3;44;1;990,9;3,9;89,0;54,3;5;38,1761212;-8,5680717;Grândola, Setúbal, Portugal;77,1;330,1;21,0;148,0;18,0
206;Município;Alentejo;Odemira;2903;15022;6747;11,8;60,9;27,3;14,3;39,0;0;12;18;22;17;5;6;4;1;892,9;8,3;85,6;28,6;6;37,5976;-8,6422;Odemira, Beja, Portugal;130,6;394,3;22,0;106,0;7,0
207;Município;Alentejo;Santiago do Cacem;3437;17417;7861;12,0;60,7;27,4;27,1;4,3;1;11;27;21;17;4;4;35;1;1058,2;5,4;95,0;22,5;7;38,018461;-8,6937882;Santiago do Cacém, Setúbal, Portugal;85,7;347,7;21,0;89,0;5,0
208;Município;Alentejo;Sines;1936;8820;2956;14,1;64,3;21,6;67,4;7,0;0;3;45;7;4;1;2;6;1;1869,5;9,2;127,6;41,5;8;37,956549;-8,8689639;Sines, Setúbal, Portugal;86,6;355,2;21,0;145,0;15,0
209;Município;Alentejo;Aljustrel;1004;4872;2318;12,3;59,5;28,3;17,9;1,8;0;4;7;7;4;1;2;0;0;1184,3;5,9;90,6;23,9;2;37,89032505;-8,196352126164136;Aljustrel, Beja, Portugal;122,5;363,6;27,0;202,0;28,0
210;Município;Alentejo;Almodovar;775;3971;1947;11,6;59,3;29,1;8,6;3,4;0;3;13;5;5;1;1;2;1;904,7;5,4;81,3;28,2;1;37,47508055;-8,070985729959022;Almodôvar, Beja, Portugal;165,7;410,6;31,0;231,0;35,0
211;Município;Alentejo;Alvito;282;1634;557;11,4;66,1;22,5;9,3;3,2;0;2;0;2;1;1;2;7;0;1003,3;4,2;67,6;36,0;1;38,255967;-7,9918028;Alvito, Beja, Portugal;111,8;325,6;14,0;298,0;54,0
212;Município;Alentejo;Barrancos;211;1045;373;13,0;64,2;22,9;9,7;1,1;0;1;1;1;1;1;1;0;0;825,4;8,6;65,1;46,1;2;38,1315902;-6,9779893;Barrancos, Beja, Portugal;199,1;363,2;33,0;306,0;58,0
213;Município;Alentejo;Beja;5013;20909;7538;15,0;62,5;22,5;29,2;4,8;1;13;22;23;15;4;6;71;1;1102,3;5,9;105,3;27,7;12;38,0154479;-7,8650368;Beja, Portugal;135,1;353,8;36,0;85,0;3,0
214;Município;Alentejo;Castro Verde;809;4524;1587;11,7;65,4;22,9;12,2;2,8;0;3;12;5;4;1;2;21;1;1796,2;5,3;105,5;20,2;3;37,697995;-8,082275;Castro Verde, Beja, Portugal;145,2;385,9;36,0;195,0;25,0
215;Município;Alentejo;Cuba;612;2947;1012;13,4;64,5;22,1;26,6;6,4;0;3;12;4;3;1;2;9;0;954,7;6,0;68,6;20,8;1;38,16521;-7,89253;Cuba, Beja, Portugal;124,2;337,0;36,0;262,0;42,0
216;Município;Alentejo;Ferreira do Alentejo;981;4845;2000;12,5;61,9;25,6;12,1;8,2;0;6;7;7;6;1;1;0;0;979,5;5,2;72,9;32,5;2;38,0585086;-8,1138197;Ferreira do Alentejo, Beja, Portugal;114,8;345,8;36,0;206,0;30,0
217;Município;Alentejo;Mertola;542;3381;2173;8,9;55,5;35,6;4,7;2,9;0;2;10;6;5;1;1;14;1;861,4;6,4;68,7;28,2;2;37,642043;-7,6606447;Mértola, Beja, Portugal;175,3;397,9;36,0;249,0;40,0
218;Município;Alentejo;Moura;2011;8501;3150;14,7;62,2;23,1;14,3;1,8;0;11;1;10;11;2;3;3;0;935,5;11,5;77,2;23,1;4;38,1458689;-7,366830913825584;Moura, Beja, Portugal;166,6;350,1;23,0;158,0;20,0
219;Município;Alentejo;Ourique;444;2767;1366;9,7;60,5;29,8;6,9;8,2;0;5;2;5;3;1;1;0;1;892,7;6,1;77,8;26,9;2;37,651112;-8,2237262;Ourique, Beja, Portugal;142,0;389,8;22,0;271,0;44,0
220;Município;Alentejo;Serpa;1551;8997;3693;10,9;63,2;25,9;12,9;2,2;0;5;7;7;8;3;4;14;0;888,6;7,4;74,6;18,5;3;37,95878295;-7,460404684473228;Serpa, Beja, Portugal;168,5;367,8;36,0;150,0;19,0
221;Município;Alentejo;Vidigueira;780;3457;1256;14,2;62,9;22,9;17,3;2,7;0;2;2;5;4;1;1;0;0;956,3;7,7;74,7;30,4;2;38,2101595;-7,8014517;Vidigueira, Beja, Portugal;129,0;333,6;36,0;245,0;37,0
222;Município;Alentejo;Almeirim;2984;13979;5523;13,3;62,2;24,6;101,2;3,9;0;6;19;11;8;2;3;24;0;956,6;4,2;86,3;31,6;7;39,16800295;-8,57259352560088;Almeirim, Santarém, Portugal;70,7;220,0;36,0;114,0;9,0
223;Município;Alentejo;Alpiarca;885;4182;1956;12,6;59,5;27,8;73,6;4,9;0;3;6;3;3;1;1;8;0;946,2;4,2;78,0;26,6;1;39,2388178;-8,561380412467292;Alpiarça, Santarém, Portugal;77,2;212,2;34,0;221,0;32,0
224;Município;Alentejo;Azambuja;2874;14887;5013;12,6;65,4;22,0;86,7;5,2;0;6;8;11;10;3;4;9;0;1040,9;3,8;98,9;36,6;4;39,0689884;-8,8684921;Azambuja, Lisboa, Portugal;46,4;232,1;29,0;107,0;8,0
225;Município;Alentejo;Benavente;4621;20511;5534;15,1;66,9;18,0;58,8;7,0;0;7;3;14;9;3;4;0;0;1093,8;5,5;93,9;30,9;11;38,9826508;-8,8095788;Benavente, Santarém, Portugal;41,7;241,2;21,0;86,0;4,0
226;Município;Alentejo;Cartaxo;2996;15369;5447;12,6;64,5;22,9;150,5;3,7;0;8;26;8;10;2;3;9;1;1028,7;3,8;87,2;22,0;8;39,1619462;-8,7863222;Cartaxo, Santarém, Portugal;58,9;221,2;34,0;101,0;6,0
227;Município;Alentejo;Chamusca;951;5388;2794;10,4;59,0;30,6;12,2;1,0;0;9;2;8;5;1;1;4;0;976,0;3,4;71,8;22,7;2;39,3560025;-8,4802892;Chamusca, Santarém, Portugal;91,7;199,5;21,0;196,0;26,0
228;Município;Alentejo;Coruche;1785;9961;5585;10,3;57,5;32,2;15,5;1,9;0;6;14;11;10;2;4;1;0;1012,8;6,4;77,2;32,1;4;38,958218;-8,5283498;Coruche, Santarém, Portugal;59,7;243,4;34,0;143,0;14,0
229;Município;Alentejo;Golega;606;3276;1433;11,4;61,6;27,0;63,0;1,5;0;3;8;3;2;1;1;0;0;973,7;3,1;84,7;23,7;2;39,4017959;-8,4867361;Golegã, Santarém, Portugal;95,4;194,3;36,0;247,0;38,0
230;Município;Alentejo;Rio Maior;2664;12882;4788;13,1;63,4;23,5;74,5;7,6;0;5;26;9;10;2;3;82;1;1040,4;3,1;91,1;25,4;8;39,350401950000006;-8,911176402248575;Rio Maior, Santarém, Portugal;74,0;201,4;18,0;123,0;13,0
231;Município;Alentejo;Salvaterra de Magos;2552;13608;5079;12,0;64,1;23,9;87,1;2,5;0;9;47;9;6;2;3;0;0;986,5;6,2;78,6;29,8;3;39,0249942;-8,7929278;Salvaterra de Magos, Santarém, Portugal;46,2;236,4;29,0;116,0;10,0
232;Município;Alentejo;Santarem;7297;35363;14594;12,7;61,8;25,5;103,6;5,1;2;26;36;39;35;5;9;39;7;1065,3;4,0;100,4;28,1;22;39,2363637;-8,6867081;Santarém, Portugal;70,5;212,5;34,0;50,0;1,0
233;Município;Alentejo;Alter do Chao;354;1906;891;11,2;60,5;28,3;8,7;3,9;0;4;2;2;1;1;2;20;0;882,1;6,9;73,5;23,5;1;39,2240279;-7,735028909832458;Alter do Chão, Portalegre, Portugal;134,3;226,4;23,0;291,0;49,0
234;Município;Alentejo;Arronches;243;1740;809;8,7;62,3;29,0;8,9;2,0;0;3;3;3;1;1;1;0;0;898,8;4,4;73,4;12,2;1;39,10711395;-7,252984391890882;Arronches, Portalegre, Portugal;169,3;254,6;23,0;297,0;53,0
235;Município;Alentejo;Avis;410;2553;1258;9,7;60,5;29,8;7,0;1,4;0;5;1;4;4;1;1;0;0;955,1;6,5;74,5;43,4;2;39,07950305;-7,909560528622684;Avis, Portalegre, Portugal;114,2;237,5;29,0;276,0;46,0
236;Município;Alentejo;Campo Maior;1108;4941;1785;14,1;63,1;22,8;31,7;3,2;0;3;4;3;1;1;1;5;1;1282,0;9,3;95,8;50,6;3;39,0125063;-7,0692822;Campo Maior, Portalegre, Portugal;182,6;271,3;34,0;199,0;27,0
237;Município;Alentejo;Castelo de Vide;277;1758;870;9,5;60,5;30,0;11,0;4,2;0;3;1;3;1;1;1;0;1;892,1;3,9;84,1;25,8;1;39,4152274;-7,4554188;Castelo de Vide, Santa Maria da Devesa, Castelo de Vide, Portalegre, 7320-113, Portugal;165,3;216,2;23,0;296,0;52,0
238;Município;Alentejo;Crato;294;1758;1042;9,5;56,8;33,7;7,8;2,1;0;5;2;2;1;1;1;0;0;833,5;7,0;74,2;22,3;1;39,2851221;-7,6454266;Crato, Portalegre, Portugal;144,2;222,7;23,0;299,0;55,0
239;Município;Alentejo;Elvas;2528;13134;4747;12,4;64,4;23,3;32,3;2,9;1;10;28;18;12;4;5;36;0;892,0;8,7;90,5;42,5;6;38,8811828;-7,1637495;Elvas, Portalegre, Portugal;172,5;280,5;34,0;121,0;12,0
240;Município;Alentejo;Fronteira;314;1781;860;10,6;60,3;29,1;11,9;2,4;0;3;3;3;2;1;1;0;0;944,6;6,6;76,6;17,6;1;39,0558091;-7,6478657;Fronteira, Portalegre, Portugal;134,8;246,5;28,0;292,0;50,0
241;Município;Alentejo;Gaviao;266;1828;1130;8,2;56,7;35,1;10,9;0,4;0;4;2;3;2;1;1;0;0;854,5;4,5;74,2;24,5;2;39,44956775;-7,913052599788992;Gavião, Portalegre, Portugal;134,1;197,9;23,0;295,0;51,0
242;Município;Alentejo;Marvao;264;1763;945;8,9;59,3;31,8;19,2;6,0;0;3;1;2;2;1;1;0;0;799,7;4,3;66,6;25,2;1;39,40414625;-7,359418755771342;Marvão, Portalegre, Portugal;172,2;221,1;20,0;300,0;56,0
243;Município;Alentejo;Monforte;401;1837;724;13,5;62,0;24,4;7,0;1,4;1;4;1;4;4;1;1;0;0;1020,3;10,4;74,1;46,3;1;39,0531482;-7,4389355;Monforte, Portalegre, Portugal;152,2;253,3;23,0;289,0;48,0
244;Município;Alentejo;Nisa;516;3403;2092;8,6;56,6;34,8;10,4;1,4;0;5;3;3;1;1;1;0;1;830,1;5,7;74,6;21,5;1;39,5167403;-7,6491195;Este Nosso Portugal - Produtos Regionais e Artesanto, 23, Praça da República, Bairro da Cevadeira, Nisa, Espírito Santo, Nossa Senhora da Graça e São Simão, Nisa, Portalegre, 6050-385, Portugal;156,9;198,9;23,0;250,0;41,0
245;Município;Alentejo;Ponte de Sor;1683;9223;4015;11,3;61,8;26,9;17,8;2,8;0;7;12;11;10;2;2;0;0;1030,1;5,0;85,8;32,8;4;39,2519303;-8,008997;Ponte de Sor, Portalegre, Portugal;114,9;216,8;34,0;147,0;17,0
246;Município;Alentejo;Portalegre;2705;13313;6028;12,3;60,4;27,3;49,3;2,7;1;14;5;17;10;2;3;34;0;991,0;4,8;101,8;22,9;9;39,2076447;-7,721513354015343;Portalegre, Portugal;134,6;228,5;30,0;119,0;11,0
247;Município;Alentejo;Sousel;446;2603;1322;10,2;59,6;30,2;15,6;2,1;0;4;1;5;4;1;1;0;0;925,4;7,1;70,4;23,3;2;38,95224;-7,67603;Sousel, Portalegre, Portugal;129,7;256,7;32,0;273,0;45,0
248;Município;Alentejo;Alandroal;514;2921;1509;10,4;59,1;30,5;9,1;2,3;0;4;0;3;3;1;1;2;1;904,2;5,0;66,8;17,2;1;38,60240485;-7,384427441025773;Alandroal, Évora, Portugal;153,0;301,6;32,0;265,0;43,0
249;Município;Alentejo;Arraiolos;734;4226;1939;10,6;61,3;28,1;10,1;2,3;0;6;9;6;4;1;1;29;0;972,0;3,4;73,8;20,4;2;38,7227289;-7,9853053;Arraiolos, Évora, Portugal;100,1;274,7;36,0;216,0;31,0
250;Município;Alentejo;Borba;733;4066;1903;10,9;60,7;28,4;46,2;1,9;0;4;7;4;2;1;1;3;0;966,2;5,8;75,5;26,0;2;38,8057942;-7,4542105;Borba, Évora, Portugal;146,6;278,3;32,0;224,0;33,0
251;Município;Alentejo;Estremoz;1395;7540;3731;11,0;59,5;29,5;24,6;2,7;0;7;7;10;9;1;2;6;1;998,2;5,2;95,5;24,6;7;38,8432944;-7,586907;Estremoz, Évora, Portugal;135,5;270,6;32,0;167,0;21,0
252;Município;Alentejo;Evora;7127;32707;12462;13,6;62,5;23,8;40,0;4,4;2;22;40;33;23;5;8;217;6;1122,0;5,7;117,8;20,6;23;38,5707742;-7,9092808;Évora, Portugal;107,9;292,5;32,0;58,0;2,0
253;Município;Alentejo;Montemor-o-Novo;1639;9280;4626;10,5;59,7;29,8;12,6;2,7;1;11;11;11;11;1;2;57;1;973,6;3,5;88,7;23,1;5;38,65305615;-8,21526697941892;Montemor-o-Novo, Évora, Portugal;80,4;279,2;36,0;146,0;16,0
254;Município;Alentejo;Mora;408;2338;1342;10,0;57,2;32,8;9,2;1,1;0;5;2;5;3;1;1;0;0;981,3;3,5;83,3;27,6;1;38,9441885;-8,1654674;Mora, Évora, Portugal;88,3;247,8;36,0;279,0;47,0
255;Município;Alentejo;Mourao;324;1577;542;13,3;64,6;22,2;8,8;1,8;0;5;0;3;3;1;1;11;0;889,0;11,0;71,3;36,0;1;38,29755475;-7,222334537236207;Mourão, Évora, Portugal;173,1;338,3;14,0;301,0;57,0
256;Município;Alentejo;Portel;652;3548;1602;11,2;61,2;27,6;9,7;2,1;0;2;2;7;4;1;1;0;1;966,0;6,3;67,6;24,3;1;38,31355325;-7,739061005417477;Portel, Évora, Portugal;129,5;323,6;32,0;243,0;36,0
257;Município;Alentejo;Redondo;748;3972;1599;11,8;62,9;25,3;17,1;3,3;0;3;4;3;2;1;1;0;1;967,8;5,8;73,6;22,2;2;38,6466891;-7,5467636;Redondo, Évora, Portugal;138,5;292,4;32,0;229,0;34,0
258;Município;Alentejo;Reguengos de Monsaraz;1220;6263;2489;12,2;62,8;25,0;21,5;3,1;0;5;9;8;6;1;2;7;0;937,7;7,1;89,5;22,7;3;38,4243996;-7,5347109;Reguengos de Monsaraz, Évora, Portugal;143,1;316,3;32,0;187,0;24,0
259;Município;Alentejo;Vendas Novas;1361;6752;3108;12,1;60,2;27,7;50,5;3,1;0;4;9;6;4;2;3;6;0;1050,1;4,1;95,5;28,0;6;38,64869225;-8,448131408171871;Vendas Novas, Évora, Portugal;60,3;278,0;36,0;179,0;22,0
260;Município;Alentejo;Viana do Alentejo;680;3346;1101;13,3;65,3;21,5;13,0;2,0;0;4;2;4;3;2;2;0;0;908,9;6,2;79,8;22,6;2;38,3347679;-8,0043972;Viana do Alentejo, Évora, Portugal;107,1;316,8;32,0;248,0;39,0
261;Município;Alentejo;Vila Vicosa;844;4894;1873;11,1;64,3;24,6;39,1;1,8;0;5;6;5;4;1;1;0;0;1065,3;4,4;83,4;10,8;3;38,7774063;-7,4166909;Vila Viçosa, Évora, Portugal;149,7;282,4;18,0;203,0;29,0
262;Município;Algarve;Albufeira;6972;27585;7168;16,7;66,1;17,2;296,6;39,3;1;9;13;18;13;6;8;15;9;1004,5;17,2;114,1;61,6;16;37,14453245;-8,214562106482182;Albufeira, Faro, Portugal;191,5;445,9;29,0;68,0;5,0
263;Município;Algarve;Alcoutim;157;996;966;7,4;47,0;45,6;3,7;8,9;0;2;1;2;2;1;1;7;0;847,7;3,7;71,0;31,6;1;37,402329300000005;-7,669049938495098;Alcoutim, Faro, Portugal;193,9;423,9;31,0;307,0;16,0
264;Município;Algarve;Aljezur;705;3181;1711;12,6;56,8;30,6;17,3;35,5;0;3;11;3;3;1;2;1;0;855,9;6,3;67,1;56,6;2;37,3151549;-8,8040533;Aljezur, Faro, Portugal;157,3;426,0;22,0;259,0;14,0
265;Município;Algarve;Castro Marim;703;3808;1707;11,3;61,2;27,4;20,7;15,9;0;2;9;5;3;1;1;0;0;864,9;5,7;75,8;33,8;1;37,2179367;-7,4457102;Castro Marim, Faro, Portugal;222,3;447,9;31,0;238,0;12,0
266;Município;Algarve;Faro;9517;37941;13570;15,6;62,2;22,2;301,3;15,6;2;17;7;34;24;7;9;203;6;1170,3;6,3;130,6;46,9;29;37,0162727;-7,9351771;Faro, Portugal;215,5;462,6;22,0;44,0;2,0
267;Município;Algarve;Lagoa;3265;14622;4866;14,4;64,3;21,4;257,8;23,8;0;8;61;14;8;4;5;48;0;1029,4;9,2;91,5;48,4;10;37,13258125;-8,45505094811731;Lagoa, Faro, Portugal;184,8;446,1;18,0;108,0;8,0
268;Município;Algarve;Lagos;4351;19432;6539;14,3;64,1;21,6;142,4;38,2;1;8;42;15;14;4;5;85;2;980,7;8,7;93,9;40,8;11;37,15311785;-8,74187057134668;Lagos, Faro, Portugal;176,0;443,8;24,0;87,0;7,0
269;Município;Algarve;Loule;10326;43662;14704;15,0;63,6;21,4;89,9;27,5;1;15;19;41;27;8;10;74;5;1049,6;8,7;109,3;51,3;37;37,21441225;-8,086534227529107;Loulé, Faro, Portugal;189,7;439,2;31,0;38,0;1,0
270;Município;Algarve;Monchique;499;2724;1806;9,9;54,2;35,9;12,7;17,7;0;3;1;2;3;1;1;0;0;887,9;6,4;64,5;28,2;1;37,3179725;-8,5558655;Monchique, Faro, Portugal;162,5;425,4;22,0;272,0;15,0
271;Município;Algarve;Olhao;6749;28444;9099;15,2;64,2;20,5;338,5;11,5;1;10;65;19;15;7;8;28;3;960,0;5,5;82,8;43,3;9;37,0270369;-7,8411287;Olhão, Faro, Portugal;218,6;462,5;24,0;67,0;4,0
272;Município;Algarve;Portimao;9066;35172;11304;16,3;63,3;20,4;305,1;20,5;4;12;21;23;13;7;8;61;8;1049,2;11,3;105,6;35,8;18;37,1375808;-8,5368426;Portimão, Faro, Portugal;182,1;445,4;29,0;51,0;3,0
273;Município;Algarve;Sao Bras de Alportel;1435;6627;2332;13,8;63,8;22,4;67,8;14,6;0;2;13;5;5;1;2;5;1;972,3;4,0;87,8;36,6;6;37,1529622;-7,8879138;São Brás de Alportel, Faro, Portugal;204,5;448,1;28,0;184,0;11,0
274;Município;Algarve;Silves;5029;22542;8659;13,9;62,2;23,9;53,3;19,6;1;11;36;17;15;5;6;42;1;953,1;8,1;79,4;41,4;9;37,26398255;-8,348731138182709;Silves, Faro, Portugal;174,6;432,0;29,0;80,0;6,0
275;Município;Algarve;Tavira;3179;14748;6485;13,0;60,4;26,6;40,2;29,2;0;11;52;15;10;2;3;29;6;919,1;5,9;94,4;40,1;6;37,1262493;-7,6499121;Tavira, Faro, Portugal;218,9;454,3;31,0;109,0;9,0
276;Município;Algarve;Vila do Bispo;630;3136;1385;12,2;60,9;26,9;28,8;43,2;0;2;13;4;4;2;2;5;0;945,4;8,2;67,3;57,3;1;37,0831666;-8,9096544;Vila do Bispo, Faro, Portugal;181,4;452,2;19,0;258,0;13,0
277;Município;Algarve;Vila Real de Santo Antonio;2705;11756;4233;14,5;62,9;22,6;305,2;17,6;0;5;35;8;5;3;4;7;0;941,0;7,7;93,2;41,5;6;37,1946052;-7,4155628;Vila Real de Santo António, Faro, Portugal;226,0;451,0;21,0;131,0;10,0
278;Município;Regiao Autonoma dos Acores;Vila do Porto;777;3984;853;13,8;71,0;15,2;57,9;2,5;0;2;10;5;5;1;1;0;0;1492,5;0,0;89,7;23,0;3;36,97262155;-25,10264949987561;Vila do Porto, Açores, Portugal;1416,7;1498,1;14,0;212,0;8,0
279;Município;Regiao Autonoma dos Acores;Lagoa [R.A.A.];2448;10457;1831;16,6;71,0;12,4;323,2;1,1;0;5;34;10;8;2;2;11;0;941,9;0,0;76,1;36,6;5;;;;;;18,0;136,0;5,0
280;Município;Regiao Autonoma dos Acores;Nordeste;631;3333;878;13,0;68,8;18,1;47,7;1,0;0;2;8;5;5;1;1;2;0;860,8;0,0;61,9;23,8;4;37,8182511;-25,220328659543902;Nordeste, Açores, Portugal;1409,3;1473,5;19,0;252,0;12,0
281;Município;Regiao Autonoma dos Acores;Ponta Delgada;10615;47861;9423;15,6;70,5;13,9;291,4;1,7;4;17;88;41;35;8;7;29;5;1205,5;0,0;108,0;41,7;27;37,74757445;-25,672678266146384;Ponta Delgada, Ponta Delgada (São Sebastião), Ponta Delgada, Açores, Portugal;1449,8;1513,7;19,0;34,0;1,0
282;Município;Regiao Autonoma dos Acores;Povoacao;791;4136;985;13,4;70,0;16,7;55,6;1,4;0;2;4;8;7;2;2;1;0;924,3;0,0;66,3;25,4;3;37,7468829;-25,2451613;Povoação, Açores, Portugal;1412,7;1478,2;19,0;222,0;9,0
283;Município;Regiao Autonoma dos Acores;Ribeira Grande;6417;23394;3006;19,6;71,3;9,2;182,2;0,7;0;7;39;22;15;3;3;8;1;999,3;0,0;72,4;57,6;11;37,8225227;-25,5194914;Ribeira Grande, Açores, Portugal;1435,2;1498,1;19,0;76,0;2,0
284;Município;Regiao Autonoma dos Acores;Vila Franca do Campo;1704;7882;1432;15,5;71,5;13,0;141,3;0,8;0;2;17;6;4;2;2;0;0;895,2;0,0;66,1;28,8;4;37,7171624;-25,4335352;Vila Franca do Campo, Açores, Portugal;1429,6;1495,0;19,0;165,0;7,0
285;Município;Regiao Autonoma dos Acores;Angra do Heroismo;4727;22936;6063;14,0;68,0;18,0;141,1;1,2;3;10;30;29;19;4;4;143;2;1052,8;0,0;96,1;30,6;11;38,6593167;-27,2195578;Angra do Heroísmo, Açores, Portugal;1570,9;1611,9;18,0;78,0;3,0
286;Município;Regiao Autonoma dos Acores;Vila da Praia da Vitoria;2948;14996;3330;13,9;70,5;15,7;131,9;1,0;0;6;19;18;14;2;3;16;1;1067,4;0,0;75,1;28,9;7;38,7392376;-27,156264396780458;Praia da Vitória, Açores, Portugal;1564,5;1604,2;19,0;103,0;4,0
287;Município;Regiao Autonoma dos Acores;Santa Cruz da Graciosa;550;2800;844;13,1;66,8;20,1;69,1;1,1;0;1;7;5;4;1;1;4;0;1039,1;0,0;75,6;32,9;3;39,0528866;-28,012980339850664;Santa Cruz da Graciosa, Açores, Portugal;1635,4;1667,1;18,0;264,0;13,0
288;Município;Regiao Autonoma dos Acores;Calheta [R.A.A.];404;1991;778;12,7;62,8;24,5;25,1;0,9;0;2;0;4;2;2;2;0;0;902,7;0,0;77,7;21,8;3;;;;;;15,0;288,0;16,0
289;Município;Regiao Autonoma dos Acores;Velas;600;3559;923;11,8;70,0;18,2;43,3;1,7;0;2;12;3;4;1;1;8;0;1015,7;0,0;83,3;34,4;4;38,6797531;-28,2052961;Velas, Açores, Portugal;1655,9;1693,9;18,0;239,0;11,0
290;Município;Regiao Autonoma dos Acores;Lajes do Pico;526;2873;1084;11,7;64,1;24,2;28,9;3,9;0;2;4;3;3;2;1;0;0;844,2;0,0;70,8;21,9;3;38,3944509;-28,2522218;Lajes do Pico, Açores, Portugal;1663,7;1706,6;18,0;268,0;14,0
291;Município;Regiao Autonoma dos Acores;Madalena;831;3921;1139;14,1;66,6;19,3;40,0;3,9;0;2;29;5;5;1;1;0;1;953,0;0,0;90,6;32,3;6;38,5363166;-28,5243488;Madalena, Açores, Portugal;1685,3;1725,0;15,0;230,0;10,0
292;Município;Regiao Autonoma dos Acores;Sao Roque do Pico;437;2192;644;13,3;67,0;19,7;23,0;4,1;0;1;10;3;2;1;1;0;0;1036,1;0,0;79,4;41,9;3;38,5134299;-28,3201553;São Roque do Pico, Açores, Portugal;1668,0;1708,5;18,0;281,0;15,0
293;Município;Regiao Autonoma dos Acores;Horta;1970;9898;2615;13,6;68,3;18,1;83,7;4,7;1;5;13;12;10;1;1;6;0;1125,8;0,0;90,7;41,4;7;38,5368032;-28,630109;Horta, Açores, Portugal;1694,5;1733,8;19,0;142,0;6,0
294;Município;Regiao Autonoma dos Acores;Lajes das Flores;170;991;302;11,6;67,8;20,6;20,9;7,7;0;0;1;1;1;1;0;0;0;1029,0;0,0;75,4;23,2;3;39,43033195;-31,2238648107236;Lajes das Flores, Açores, Portugal;1908,4;1926,8;19,0;305,0;18,0
