01. Ano,02. Nome Região (Portugal),03. Âmbito Geográfico,04. Filtro 1,05. Filtro 2,06. Filtro 3,07. Escala,08. Símbolo,09. Valor
2016,Castelo Branco,Município,02. Básico - 1º Ciclo,,,,,729.9
2016,Castelo Branco,Município,03. Básico - 2º Ciclo,,,,,772.6
2016,Castelo Branco,Município,04. Básico - 3º Ciclo,,,,,803.5
2016,Castelo Branco,Município,05. Secundário,,,,,867.1
2016,Castelo Branco,Município,06. Curso técnico superior profissional,,,,x,
2016,Castelo Branco,Município,07. Bacharelato,,,,,1383.5
2016,Castelo Branco,Município,08. Licenciatura,,,,,1338.9
2016,Castelo Branco,Município,09. Mestrado,,,,,1301.8
2016,Castelo Branco,Município,10. Doutoramento,,,,,1030.9
2016,Castelo Branco,Município,Total,,,,,910.4
2016,Castelo de Paiva,Município,01. Inferior ao 1.º ciclo,,,,,737.2
2016,Castelo de Paiva,Município,02. Básico - 1º Ciclo,,,,,664.8
2016,Castelo de Paiva,Município,03. Básico - 2º Ciclo,,,,,672.1
2016,Castelo de Paiva,Município,04. Básico - 3º Ciclo,,,,,697.1
2016,Castelo de Paiva,Município,05. Secundário,,,,,756.6
2016,Castelo de Paiva,Município,06. Curso técnico superior profissional,,,,x,
2016,Castelo de Paiva,Município,07. Bacharelato,,,,,1163.0
2016,Castelo de Paiva,Município,08. Licenciatura,,,,,1436.7
2016,Castelo de Paiva,Município,09. Mestrado,,,,,1481.9
2016,Castelo de Paiva,Município,10. Doutoramento,,,,-,
2016,Castelo de Paiva,Município,Total,,,,,749.8
2016,Castelo de Vide,Município,01. Inferior ao 1.º ciclo,,,,,583.2
2016,Castelo de Vide,Município,02. Básico - 1º Ciclo,,,,,703.3
2016,Castelo de Vide,Município,03. Básico - 2º Ciclo,,,,,711.4
2016,Castelo de Vide,Município,04. Básico - 3º Ciclo,,,,,733.6
2016,Castelo de Vide,Município,05. Secundário,,,,,871.0
2016,Castelo de Vide,Município,06. Curso técnico superior profissional,,,,x,
2016,Castelo de Vide,Município,07. Bacharelato,,,,,797.1
2016,Castelo de Vide,Município,08. Licenciatura,,,,,1107.6
2016,Castelo de Vide,Município,09. Mestrado,,,,,2030.3
2016,Castelo de Vide,Município,10. Doutoramento,,,,...,
2016,Castelo de Vide,Município,Total,,,,,796.8
2016,Castro Daire,Município,01. Inferior ao 1.º ciclo,,,,,557.8
2016,Castro Daire,Município,02. Básico - 1º Ciclo,,,,,715.2
2016,Castro Daire,Município,03. Básico - 2º Ciclo,,,,,788.4
2016,Castro Daire,Município,04. Básico - 3º Ciclo,,,,,746.5
2016,Castro Daire,Município,05. Secundário,,,,,828.1
2016,Castro Daire,Município,06. Curso técnico superior profissional,,,,x,
2016,Castro Daire,Município,07. Bacharelato,,,,,1135.2
2016,Castro Daire,Município,08. Licenciatura,,,,,984.8
2016,Castro Daire,Município,09. Mestrado,,,,,1186.6
2016,Castro Daire,Município,10. Doutoramento,,,,-,
2016,Castro Daire,Município,Total,,,,,795.5
2016,Castro Marim,Município,01. Inferior ao 1.º ciclo,,,,,611.9
2016,Castro Marim,Município,02. Básico - 1º Ciclo,,,,,687.1
2016,Castro Marim,Município,03. Básico - 2º Ciclo,,,,,672.1
2016,Castro Marim,Município,04. Básico - 3º Ciclo,,,,,720.3
2016,Castro Marim,Município,05. Secundário,,,,,822.6
2016,Castro Marim,Município,06. Curso técnico superior profissional,,,,x,
2016,Castro Marim,Município,07. Bacharelato,,,,,1317.5
2016,Castro Marim,Município,08. Licenciatura,,,,,1181.6
2016,Castro Marim,Município,09. Mestrado,,,,,1501.7
2016,Castro Marim,Município,10. Doutoramento,,,,...,
2016,Castro Marim,Município,Total,,,,,785.9
2016,Castro Verde,Município,01. Inferior ao 1.º ciclo,,,,,980.0
2016,Castro Verde,Município,02. Básico - 1º Ciclo,,,,,1400.8
2016,Castro Verde,Município,03. Básico - 2º Ciclo,,,,,1595.5
2016,Castro Verde,Município,04. Básico - 3º Ciclo,,,,,1471.0
2016,Castro Verde,Município,05. Secundário,,,,,1586.2
2016,Castro Verde,Município,06. Curso técnico superior profissional,,,,x,
2016,Castro Verde,Município,07. Bacharelato,,,,,3339.2
2016,Castro Verde,Município,08. Licenciatura,,,,,2678.3
2016,Castro Verde,Município,09. Mestrado,,,,,1759.1
2016,Castro Verde,Município,10. Doutoramento,,,,,1591.2
2016,Castro Verde,Município,Total,,,,,1671.8
2016,Celorico da Beira,Município,01. Inferior ao 1.º ciclo,,,,,615.1
2016,Celorico da Beira,Município,02. Básico - 1º Ciclo,,,,,651.1
2016,Celorico da Beira,Município,03. Básico - 2º Ciclo,,,,,666.0
2016,Celorico da Beira,Município,04. Básico - 3º Ciclo,,,,,690.7
2016,Celorico da Beira,Município,05. Secundário,,,,,837.3
2016,Celorico da Beira,Município,06. Curso técnico superior profissional,,,,x,
2016,Celorico da Beira,Município,07. Bacharelato,,,,,1245.3
2016,Celorico da Beira,Município,08. Licenciatura,,,,,1160.0
2016,Celorico da Beira,Município,09. Mestrado,,,,...,
2016,Celorico da Beira,Município,10. Doutoramento,,,,-,
2016,Celorico da Beira,Município,Total,,,,,747.7
2016,Celorico de Basto,Município,01. Inferior ao 1.º ciclo,,,,,575.5
2016,Celorico de Basto,Município,02. Básico - 1º Ciclo,,,,,660.6
2016,Celorico de Basto,Município,03. Básico - 2º Ciclo,,,,,662.6
2016,Celorico de Basto,Município,04. Básico - 3º Ciclo,,,,,653.0
2016,Celorico de Basto,Município,05. Secundário,,,,,737.2
2016,Celorico de Basto,Município,06. Curso técnico superior profissional,,,,x,
2016,Celorico de Basto,Município,07. Bacharelato,,,,,913.7
2016,Celorico de Basto,Município,08. Licenciatura,,,,,1033.9
2016,Celorico de Basto,Município,09. Mestrado,,,,,1081.2
2016,Celorico de Basto,Município,10. Doutoramento,,,,-,
2016,Celorico de Basto,Município,Total,,,,,709.0
2016,Chamusca,Município,01. Inferior ao 1.º ciclo,,,,,735.3
2016,Chamusca,Município,02. Básico - 1º Ciclo,,,,,722.0
2016,Chamusca,Município,03. Básico - 2º Ciclo,,,,,786.9
2016,Chamusca,Município,04. Básico - 3º Ciclo,,,,,776.0
2016,Chamusca,Município,05. Secundário,,,,,923.1
2016,Chamusca,Município,06. Curso técnico superior profissional,,,,x,
2016,Chamusca,Município,07. Bacharelato,,,,,1727.2
2016,Chamusca,Município,08. Licenciatura,,,,,1298.1
2016,Chamusca,Município,09. Mestrado,,,,,1710.0
2016,Chamusca,Município,10. Doutoramento,,,,-,
2016,Chamusca,Município,Total,,,,,878.3
2016,Chaves,Município,01. Inferior ao 1.º ciclo,,,,,679.4
2016,Chaves,Município,02. Básico - 1º Ciclo,,,,,747.1
2016,Chaves,Município,03. Básico - 2º Ciclo,,,,,722.5
2016,Chaves,Município,04. Básico - 3º Ciclo,,,,,729.9
2016,Chaves,Município,05. Secundário,,,,,939.0
2016,Chaves,Município,06. Curso técnico superior profissional,,,,x,
2016,Chaves,Município,07. Bacharelato,,,,,1193.4
2016,Chaves,Município,08. Licenciatura,,,,,1287.1
2016,Chaves,Município,09. Mestrado,,,,,1526.3
2016,Chaves,Município,10. Doutoramento,,,,,1953.5
2016,Chaves,Município,Total,,,,,882.9
2016,Cinfães,Município,01. Inferior ao 1.º ciclo,,,,,820.1
2016,Cinfães,Município,02. Básico - 1º Ciclo,,,,,753.3
2016,Cinfães,Município,03. Básico - 2º Ciclo,,,,,777.8
2016,Cinfães,Município,04. Básico - 3º Ciclo,,,,,749.3
2016,Cinfães,Município,05. Secundário,,,,,756.0
2016,Cinfães,Município,06. Curso técnico superior profissional,,,,x,
2016,Cinfães,Município,07. Bacharelato,,,,,1096.3
2016,Cinfães,Município,08. Licenciatura,,,,,1060.0
2016,Cinfães,Município,09. Mestrado,,,,,1449.3
2016,Cinfães,Município,10. Doutoramento,,,,,1383.6
2016,Cinfães,Município,Total,,,,,782.6
2016,Coimbra,Município,01. Inferior ao 1.º ciclo,,,,,646.5
2016,Coimbra,Município,02. Básico - 1º Ciclo,,,,,769.6
2016,Coimbra,Município,03. Básico - 2º Ciclo,,,,,848.4
2016,Coimbra,Município,04. Básico - 3º Ciclo,,,,,882.5
2016,Coimbra,Município,05. Secundário,,,,,980.7
2016,Coimbra,Município,06. Curso técnico superior profissional,,,,x,
2016,Coimbra,Município,07. Bacharelato,,,,,1477.9
2016,Coimbra,Município,08. Licenciatura,,,,,1481.2
2016,Coimbra,Município,09. Mestrado,,,,,1541.4
2016,Coimbra,Município,10. Doutoramento,,,,,2476.7
2016,Coimbra,Município,Total,,,,,1072.3
2016,Condeixa-a-Nova,Município,01. Inferior ao 1.º ciclo,,,,,673.0
2016,Condeixa-a-Nova,Município,02. Básico - 1º Ciclo,,,,,780.1
2016,Condeixa-a-Nova,Município,03. Básico - 2º Ciclo,,,,,878.7
2016,Condeixa-a-Nova,Município,04. Básico - 3º Ciclo,,,,,839.9
2016,Condeixa-a-Nova,Município,05. Secundário,,,,,918.4
2016,Condeixa-a-Nova,Município,06. Curso técnico superior profissional,,,,x,
2016,Condeixa-a-Nova,Município,07. Bacharelato,,,,,1207.3
2016,Condeixa-a-Nova,Município,08. Licenciatura,,,,,1188.4
2016,Condeixa-a-Nova,Município,09. Mestrado,,,,,1677.4
2016,Condeixa-a-Nova,Município,10. Doutoramento,,,,...,
2016,Condeixa-a-Nova,Município,Total,,,,,924.1
2016,Constância,Município,01. Inferior ao 1.º ciclo,,,,-,
2016,Constância,Município,02. Básico - 1º Ciclo,,,,,808.0
2016,Constância,Município,03. Básico - 2º Ciclo,,,,,886.8
2016,Constância,Município,04. Básico - 3º Ciclo,,,,,1069.1
2016,Constância,Município,05. Secundário,,,,,1144.2
2016,Constância,Município,06. Curso técnico superior profissional,,,,x,
2016,Constância,Município,07. Bacharelato,,,,,2417.2
2016,Constância,Município,08. Licenciatura,,,,,2201.1
2016,Constância,Município,09. Mestrado,,,,,1382.6
2016,Constância,Município,10. Doutoramento,,,,...,
2016,Constância,Município,Total,,,,,1223.6
2016,Coruche,Município,01. Inferior ao 1.º ciclo,,,,,736.1
2016,Coruche,Município,02. Básico - 1º Ciclo,,,,,795.3
2016,Coruche,Município,03. Básico - 2º Ciclo,,,,,816.1
2016,Coruche,Município,04. Básico - 3º Ciclo,,,,,831.8
2016,Coruche,Município,05. Secundário,,,,,1070.9
2016,Coruche,Município,06. Curso técnico superior profissional,,,,x,
2016,Coruche,Município,07. Bacharelato,,,,,1577.4
2016,Coruche,Município,08. Licenciatura,,,,,1525.1
2016,Coruche,Município,09. Mestrado,,,,,1398.8
2016,Coruche,Município,10. Doutoramento,,,,...,
2016,Coruche,Município,Total,,,,,959.5
2016,Corvo,Município,01. Inferior ao 1.º ciclo,,,,-,
2016,Corvo,Município,02. Básico - 1º Ciclo,,,,,1523.8
2016,Corvo,Município,03. Básico - 2º Ciclo,,,,,781.5
2016,Corvo,Município,04. Básico - 3º Ciclo,,,,,794.9
2016,Corvo,Município,05. Secundário,,,,,1074.7
2016,Corvo,Município,06. Curso técnico superior profissional,,,,x,
2016,Corvo,Município,07. Bacharelato,,,,-,
2016,Corvo,Município,08. Licenciatura,,,,,1265.4
2016,Corvo,Município,09. Mestrado,,,,-,
2016,Corvo,Município,10. Doutoramento,,,,-,
2016,Corvo,Município,Total,,,,,974.6
2016,Covilhã,Município,01. Inferior ao 1.º ciclo,,,,,649.1
2016,Covilhã,Município,02. Básico - 1º Ciclo,,,,,712.7
2016,Covilhã,Município,03. Básico - 2º Ciclo,,,,,723.9
2016,Covilhã,Município,04. Básico - 3º Ciclo,,,,,751.0
2016,Covilhã,Município,05. Secundário,,,,,844.0
2016,Covilhã,Município,06. Curso técnico superior profissional,,,,x,
2016,Covilhã,Município,07. Bacharelato,,,,,1308.7
2016,Covilhã,Município,08. Licenciatura,,,,,1417.5
2016,Covilhã,Município,09. Mestrado,,,,,1398.9
2016,Covilhã,Município,10. Doutoramento,,,,,2654.1
2016,Covilhã,Município,Total,,,,,897.9
2016,Crato,Município,01. Inferior ao 1.º ciclo,,,,...,
2016,Crato,Município,02. Básico - 1º Ciclo,,,,,695.5
2016,Crato,Município,03. Básico - 2º Ciclo,,,,,725.6
2016,Crato,Município,04. Básico - 3º Ciclo,,,,,706.2
2016,Crato,Município,05. Secundário,,,,,769.0
2016,Crato,Município,06. Curso técnico superior profissional,,,,x,
2016,Crato,Município,07. Bacharelato,,,,,1096.7
2016,Crato,Município,08. Licenciatura,,,,,1198.2
2016,Crato,Município,09. Mestrado,,,,...,
2016,Crato,Município,10. Doutoramento,,,,-,
2016,Crato,Município,Total,,,,,763.2
2016,Cuba,Município,01. Inferior ao 1.º ciclo,,,,,855.1
2016,Cuba,Município,02. Básico - 1º Ciclo,,,,,760.0
2016,Cuba,Município,03. Básico - 2º Ciclo,,,,,705.2
2016,Cuba,Município,04. Básico - 3º Ciclo,,,,,788.9
2016,Cuba,Município,05. Secundário,,,,,816.9
2016,Cuba,Município,06. Curso técnico superior profissional,,,,x,
2016,Cuba,Município,07. Bacharelato,,,,,1848.7
2016,Cuba,Município,08. Licenciatura,,,,,1283.2
2016,Cuba,Município,09. Mestrado,,,,,1161.2
2016,Cuba,Município,10. Doutoramento,,,,-,
2016,Cuba,Município,Total,,,,,857.7
2016,Elvas,Município,01. Inferior ao 1.º ciclo,,,,,779.6
2016,Elvas,Município,02. Básico - 1º Ciclo,,,,,771.5
2016,Elvas,Município,03. Básico - 2º Ciclo,,,,,766.6
2016,Elvas,Município,04. Básico - 3º Ciclo,,,,,797.4
2016,Elvas,Município,05. Secundário,,,,,845.2
2016,Elvas,Município,06. Curso técnico superior profissional,,,,x,
2016,Elvas,Município,07. Bacharelato,,,,,1371.0
2016,Elvas,Município,08. Licenciatura,,,,,1190.8
2016,Elvas,Município,09. Mestrado,,,,,1260.5
2016,Elvas,Município,10. Doutoramento,,,,...,
2016,Elvas,Município,Total,,,,,846.9
2016,Entroncamento,Município,01. Inferior ao 1.º ciclo,,,,...,
2016,Entroncamento,Município,02. Básico - 1º Ciclo,,,,,959.8
2016,Entroncamento,Município,03. Básico - 2º Ciclo,,,,,992.7
2016,Entroncamento,Município,04. Básico - 3º Ciclo,,,,,1047.0
2016,Entroncamento,Município,05. Secundário,,,,,1012.0
2016,Entroncamento,Município,06. Curso técnico superior profissional,,,,x,
2016,Entroncamento,Município,07. Bacharelato,,,,,1391.7
2016,Entroncamento,Município,08. Licenciatura,,,,,1442.6
2016,Entroncamento,Município,09. Mestrado,,,,,1309.9
2016,Entroncamento,Município,10. Doutoramento,,,,...,
2016,Entroncamento,Município,Total,,,,,1093.6
2016,Espinho,Município,01. Inferior ao 1.º ciclo,,,,,625.8
2016,Espinho,Município,02. Básico - 1º Ciclo,,,,,755.2
2016,Espinho,Município,03. Básico - 2º Ciclo,,,,,745.1
2016,Espinho,Município,04. Básico - 3º Ciclo,,,,,788.5
2016,Espinho,Município,05. Secundário,,,,,893.9
2016,Espinho,Município,06. Curso técnico superior profissional,,,,x,
2016,Espinho,Município,07. Bacharelato,,,,,1335.7
2016,Espinho,Município,08. Licenciatura,,,,,1465.8
2016,Espinho,Município,09. Mestrado,,,,,1794.0
2016,Espinho,Município,10. Doutoramento,,,,,1180.4
2016,Espinho,Município,Total,,,,,910.6
2016,Esposende,Município,01. Inferior ao 1.º ciclo,,,,,650.6
2016,Esposende,Município,02. Básico - 1º Ciclo,,,,,760.4
2016,Esposende,Município,03. Básico - 2º Ciclo,,,,,732.4
2016,Esposende,Município,04. Básico - 3º Ciclo,,,,,737.0
2016,Esposende,Município,05. Secundário,,,,,872.4
2016,Esposende,Município,06. Curso técnico superior profissional,,,,x,
2016,Esposende,Município,07. Bacharelato,,,,,1295.7
2016,Esposende,Município,08. Licenciatura,,,,,1311.9
2016,Esposende,Município,09. Mestrado,,,,,1305.9
2016,Esposende,Município,10. Doutoramento,,,,,1212.5
2016,Esposende,Município,Total,,,,,843.4
2016,Estarreja,Município,01. Inferior ao 1.º ciclo,,,,,740.7
2016,Estarreja,Município,02. Básico - 1º Ciclo,,,,,871.9
2016,Estarreja,Município,03. Básico - 2º Ciclo,,,,,904.5
2016,Estarreja,Município,04. Básico - 3º Ciclo,,,,,928.7
2016,Estarreja,Município,05. Secundário,,,,,1129.5
2016,Estarreja,Município,06. Curso técnico superior profissional,,,,x,
2016,Estarreja,Município,07. Bacharelato,,,,,1727.7
2016,Estarreja,Município,08. Licenciatura,,,,,1798.4
2016,Estarreja,Município,09. Mestrado,,,,,2026.6
2016,Estarreja,Município,10. Doutoramento,,,,,2333.8
2016,Estarreja,Município,Total,,,,,1094.4
2016,Estremoz,Município,01. Inferior ao 1.º ciclo,,,,,751.5
2016,Estremoz,Município,02. Básico - 1º Ciclo,,,,,777.1
2016,Estremoz,Município,03. Básico - 2º Ciclo,,,,,810.0
2016,Estremoz,Município,04. Básico - 3º Ciclo,,,,,847.8
2016,Estremoz,Município,05. Secundário,,,,,926.8
2016,Estremoz,Município,06. Curso técnico superior profissional,,,,x,
2016,Estremoz,Município,07. Bacharelato,,,,,1599.2
2016,Estremoz,Município,08. Licenciatura,,,,,1242.6
2016,Estremoz,Município,09. Mestrado,,,,,1324.0
2016,Estremoz,Município,10. Doutoramento,,,,...,
2016,Estremoz,Município,Total,,,,,907.8
2016,Évora,Município,01. Inferior ao 1.º ciclo,,,,,807.2
2016,Évora,Município,02. Básico - 1º Ciclo,,,,,779.2
2016,Évora,Município,03. Básico - 2º Ciclo,,,,,834.3
2016,Évora,Município,04. Básico - 3º Ciclo,,,,,884.7
2016,Évora,Município,05. Secundário,,,,,980.3
2016,Évora,Município,06. Curso técnico superior profissional,,,,x,
2016,Évora,Município,07. Bacharelato,,,,,1801.0
2016,Évora,Município,08. Licenciatura,,,,,1573.8
2016,Évora,Município,09. Mestrado,,,,,1789.3
2016,Évora,Município,10. Doutoramento,,,,,1810.2
2016,Évora,Município,Total,,,,,1042.6
2016,Fafe,Município,01. Inferior ao 1.º ciclo,,,,,659.8
2016,Fafe,Município,02. Básico - 1º Ciclo,,,,,708.0
2016,Fafe,Município,03. Básico - 2º Ciclo,,,,,705.7
2016,Fafe,Município,04. Básico - 3º Ciclo,,,,,715.9
2016,Fafe,Município,05. Secundário,,,,,832.4
2016,Fafe,Município,06. Curso técnico superior profissional,,,,x,
2016,Fafe,Município,07. Bacharelato,,,,,1195.8
2016,Fafe,Município,08. Licenciatura,,,,,1151.8
2016,Fafe,Município,09. Mestrado,,,,,1400.2
2016,Fafe,Município,10. Doutoramento,,,,,1285.6
2016,Fafe,Município,Total,,,,,774.9
2016,Faro,Município,01. Inferior ao 1.º ciclo,,,,,666.9
2016,Faro,Município,02. Básico - 1º Ciclo,,,,,813.1
2016,Faro,Município,03. Básico - 2º Ciclo,,,,,829.4
2016,Faro,Município,04. Básico - 3º Ciclo,,,,,881.1
2016,Faro,Município,05. Secundário,,,,,1064.7
2016,Faro,Município,06. Curso técnico superior profissional,,,,x,
2016,Faro,Município,07. Bacharelato,,,,,1691.2
2016,Faro,Município,08. Licenciatura,,,,,1551.9
2016,Faro,Município,09. Mestrado,,,,,1507.9
2016,Faro,Município,10. Doutoramento,,,,,2820.7
2016,Faro,Município,Total,,,,,1089.8
2016,Felgueiras,Município,01. Inferior ao 1.º ciclo,,,,,653.5
2016,Felgueiras,Município,02. Básico - 1º Ciclo,,,,,752.6
2016,Felgueiras,Município,03. Básico - 2º Ciclo,,,,,735.2
2016,Felgueiras,Município,04. Básico - 3º Ciclo,,,,,738.4
2016,Felgueiras,Município,05. Secundário,,,,,821.7
2016,Felgueiras,Município,06. Curso técnico superior profissional,,,,x,
2016,Felgueiras,Município,07. Bacharelato,,,,,1279.3
2016,Felgueiras,Município,08. Licenciatura,,,,,1233.8
2016,Felgueiras,Município,09. Mestrado,,,,,1133.3
2016,Felgueiras,Município,10. Doutoramento,,,,,1314.9
2016,Felgueiras,Município,Total,,,,,783.8
2016,Ferreira do Alentejo,Município,01. Inferior ao 1.º ciclo,,,,,809.6
2016,Ferreira do Alentejo,Município,02. Básico - 1º Ciclo,,,,,756.7
2016,Ferreira do Alentejo,Município,03. Básico - 2º Ciclo,,,,,786.2
2016,Ferreira do Alentejo,Município,04. Básico - 3º Ciclo,,,,,767.2
2016,Ferreira do Alentejo,Município,05. Secundário,,,,,942.1
2016,Ferreira do Alentejo,Município,06. Curso técnico superior profissional,,,,x,
2016,Ferreira do Alentejo,Município,07. Bacharelato,,,,,1389.3
2016,Ferreira do Alentejo,Município,08. Licenciatura,,,,,1494.4
2016,Ferreira do Alentejo,Município,09. Mestrado,,,,,1728.8
2016,Ferreira do Alentejo,Município,10. Doutoramento,,,,,2497.2
2016,Ferreira do Alentejo,Município,Total,,,,,885.7
2016,Ferreira do Zêzere,Município,01. Inferior ao 1.º ciclo,,,,,622.4
2016,Ferreira do Zêzere,Município,02. Básico - 1º Ciclo,,,,,787.5
2016,Ferreira do Zêzere,Município,03. Básico - 2º Ciclo,,,,,857.6
2016,Ferreira do Zêzere,Município,04. Básico - 3º Ciclo,,,,,792.8
2016,Ferreira do Zêzere,Município,05. Secundário,,,,,818.7
2016,Ferreira do Zêzere,Município,06. Curso técnico superior profissional,,,,x,
2016,Ferreira do Zêzere,Município,07. Bacharelato,,,,,1479.0
2016,Ferreira do Zêzere,Município,08. Licenciatura,,,,,1258.3
2016,Ferreira do Zêzere,Município,09. Mestrado,,,,,1144.0
2016,Ferreira do Zêzere,Município,10. Doutoramento,,,,-,
2016,Ferreira do Zêzere,Município,Total,,,,,852.9
2016,Figueira da Foz,Município,01. Inferior ao 1.º ciclo,,,,,699.0
2016,Figueira da Foz,Município,02. Básico - 1º Ciclo,,,,,862.5
2016,Figueira da Foz,Município,03. Básico - 2º Ciclo,,,,,883.5
2016,Figueira da Foz,Município,04. Básico - 3º Ciclo,,,,,1015.5
2016,Figueira da Foz,Município,05. Secundário,,,,,1128.3
2016,Figueira da Foz,Município,06. Curso técnico superior profissional,,,,x,
2016,Figueira da Foz,Município,07. Bacharelato,,,,,1601.5
2016,Figueira da Foz,Município,08. Licenciatura,,,,,1725.1
2016,Figueira da Foz,Município,09. Mestrado,,,,,1465.3
2016,Figueira da Foz,Município,10. Doutoramento,,,,,2278.8
2016,Figueira da Foz,Município,Total,,,,,1117.3
2016,Figueira de Castelo Rodrigo,Município,01. Inferior ao 1.º ciclo,,,,...,
2016,Figueira de Castelo Rodrigo,Município,02. Básico - 1º Ciclo,,,,,697.2
2016,Figueira de Castelo Rodrigo,Município,03. Básico - 2º Ciclo,,,,,639.9
2016,Figueira de Castelo Rodrigo,Município,04. Básico - 3º Ciclo,,,,,670.9
2016,Figueira de Castelo Rodrigo,Município,05. Secundário,,,,,785.8
2016,Figueira de Castelo Rodrigo,Município,06. Curso técnico superior profissional,,,,x,
2016,Figueira de Castelo Rodrigo,Município,07. Bacharelato,,,,,933.4
2016,Figueira de Castelo Rodrigo,Município,08. Licenciatura,,,,,1085.5
2016,Figueira de Castelo Rodrigo,Município,09. Mestrado,,,,,1500.5
2016,Figueira de Castelo Rodrigo,Município,10. Doutoramento,,,,-,
2016,Figueira de Castelo Rodrigo,Município,Total,,,,,755.6
2016,Figueiró dos Vinhos,Município,01. Inferior ao 1.º ciclo,,,,...,
2016,Figueiró dos Vinhos,Município,02. Básico - 1º Ciclo,,,,,685.2
2016,Figueiró dos Vinhos,Município,03. Básico - 2º Ciclo,,,,,726.2
2016,Figueiró dos Vinhos,Município,04. Básico - 3º Ciclo,,,,,757.6
2016,Figueiró dos Vinhos,Município,05. Secundário,,,,,776.9
2016,Figueiró dos Vinhos,Município,06. Curso técnico superior profissional,,,,x,
2016,Figueiró dos Vinhos,Município,07. Bacharelato,,,,,1170.4
2016,Figueiró dos Vinhos,Município,08. Licenciatura,,,,,1083.9
2016,Figueiró dos Vinhos,Município,09. Mestrado,,,,,1080.9
2016,Figueiró dos Vinhos,Município,10. Doutoramento,,,,-,
2016,Figueiró dos Vinhos,Município,Total,,,,,790.3
2016,Fornos de Algodres,Município,01. Inferior ao 1.º ciclo,,,,...,
2016,Fornos de Algodres,Município,02. Básico - 1º Ciclo,,,,,641.0
2016,Fornos de Algodres,Município,03. Básico - 2º Ciclo,,,,,654.3
2016,Fornos de Algodres,Município,04. Básico - 3º Ciclo,,,,,716.3
2016,Fornos de Algodres,Município,05. Secundário,,,,,776.2
2016,Fornos de Algodres,Município,06. Curso técnico superior profissional,,,,x,
2016,Fornos de Algodres,Município,07. Bacharelato,,,,,1432.6
2016,Fornos de Algodres,Município,08. Licenciatura,,,,,1071.0
2016,Fornos de Algodres,Município,09. Mestrado,,,,-,
2016,Fornos de Algodres,Município,10. Doutoramento,,,,-,
2016,Fornos de Algodres,Município,Total,,,,,736.1
2016,Freixo de Espada à Cinta,Município,01. Inferior ao 1.º ciclo,,,,-,
2016,Freixo de Espada à Cinta,Município,02. Básico - 1º Ciclo,,,,,661.0
2016,Freixo de Espada à Cinta,Município,03. Básico - 2º Ciclo,,,,,650.3
2016,Freixo de Espada à Cinta,Município,04. Básico - 3º Ciclo,,,,,589.3
2016,Freixo de Espada à Cinta,Município,05. Secundário,,,,,734.5
2016,Freixo de Espada à Cinta,Município,06. Curso técnico superior profissional,,,,x,
2016,Freixo de Espada à Cinta,Município,07. Bacharelato,,,,...,
2016,Freixo de Espada à Cinta,Município,08. Licenciatura,,,,,1124.8
2016,Freixo de Espada à Cinta,Município,09. Mestrado,,,,-,
2016,Freixo de Espada à Cinta,Município,10. Doutoramento,,,,-,
2016,Freixo de Espada à Cinta,Município,Total,,,,,775.3
2016,Fronteira,Município,01. Inferior ao 1.º ciclo,,,,,654.5
2016,Fronteira,Município,02. Básico - 1º Ciclo,,,,,770.6
2016,Fronteira,Município,03. Básico - 2º Ciclo,,,,,737.9
2016,Fronteira,Município,04. Básico - 3º Ciclo,,,,,767.5
2016,Fronteira,Município,05. Secundário,,,,,918.2
2016,Fronteira,Município,06. Curso técnico superior profissional,,,,x,
2016,Fronteira,Município,07. Bacharelato,,,,,1658.3
2016,Fronteira,Município,08. Licenciatura,,,,,1272.1
2016,Fronteira,Município,09. Mestrado,,,,...,
2016,Fronteira,Município,10. Doutoramento,,,,...,
2016,Fronteira,Município,Total,,,,,844.0
2016,Funchal,Município,01. Inferior ao 1.º ciclo,,,,,857.9
2016,Funchal,Município,02. Básico - 1º Ciclo,,,,,902.1
2016,Funchal,Município,03. Básico - 2º Ciclo,,,,,926.2
2016,Funchal,Município,04. Básico - 3º Ciclo,,,,,918.1
2016,Funchal,Município,05. Secundário,,,,,1029.1
2016,Funchal,Município,06. Curso técnico superior profissional,,,,x,
2016,Funchal,Município,07. Bacharelato,,,,,1679.7
2016,Funchal,Município,08. Licenciatura,,,,,1783.0
2016,Funchal,Município,09. Mestrado,,,,,1682.6
2016,Funchal,Município,10. Doutoramento,,,,,2406.1
2016,Funchal,Município,Total,,,,,1097.4
2016,Fundão,Município,01. Inferior ao 1.º ciclo,,,,,641.3
2016,Fundão,Município,02. Básico - 1º Ciclo,,,,,694.3
2016,Fundão,Município,03. Básico - 2º Ciclo,,,,,707.1
2016,Fundão,Município,04. Básico - 3º Ciclo,,,,,716.7
2016,Fundão,Município,05. Secundário,,,,,836.5
2016,Fundão,Município,06. Curso técnico superior profissional,,,,x,
2016,Fundão,Município,07. Bacharelato,,,,,1176.9
2016,Fundão,Município,08. Licenciatura,,,,,1268.2
2016,Fundão,Município,09. Mestrado,,,,,1215.2
2016,Fundão,Município,10. Doutoramento,,,,...,
2016,Fundão,Município,Total,,,,,838.3
2016,Gavião,Município,01. Inferior ao 1.º ciclo,,,,,712.5
2016,Gavião,Município,02. Básico - 1º Ciclo,,,,,694.4
