01. Ano,02. Nome Região (Portugal),03. Âmbito Geográfico,04. Filtro 1,05. Filtro 2,06. Filtro 3,08. Símbolo,07. Escala,09. Valor
2016,Proença-a-Nova,Município,Total,,,, fogos,1
2016,Redondo,Município,T0 ou T1,,,, fogos,0
2016,Redondo,Município,T2,,,, fogos,8
2016,Redondo,Município,T3,,,, fogos,2
2016,Redondo,Município,T4 ou mais,,,, fogos,0
2016,Redondo,Município,Total,,,, fogos,10
2016,Reguengos de Monsaraz,Município,T0 ou T1,,,, fogos,0
2016,Reguengos de Monsaraz,Município,T2,,,, fogos,0
2016,Reguengos de Monsaraz,Município,T3,,,, fogos,5
2016,Reguengos de Monsaraz,Município,T4 ou mais,,,, fogos,1
2016,Reguengos de Monsaraz,Município,Total,,,, fogos,6
2016,Resende,Município,T0 ou T1,,,, fogos,1
2016,Resende,Município,T2,,,, fogos,0
2016,Resende,Município,T3,,,, fogos,5
2016,Resende,Município,T4 ou mais,,,, fogos,3
2016,Resende,Município,Total,,,, fogos,9
2016,Ribeira Brava,Município,T0 ou T1,,,, fogos,2
2016,Ribeira Brava,Município,T2,,,, fogos,1
2016,Ribeira Brava,Município,T3,,,, fogos,4
2016,Ribeira Brava,Município,T4 ou mais,,,, fogos,0
2016,Ribeira Brava,Município,Total,,,, fogos,7
2016,Ribeira de Pena,Município,T0 ou T1,,,, fogos,0
2016,Ribeira de Pena,Município,T2,,,, fogos,0
2016,Ribeira de Pena,Município,T3,,,, fogos,3
2016,Ribeira de Pena,Município,T4 ou mais,,,, fogos,4
2016,Ribeira de Pena,Município,Total,,,, fogos,7
2016,Ribeira Grande,Município,T0 ou T1,,,, fogos,0
2016,Ribeira Grande,Município,T2,,,, fogos,5
2016,Ribeira Grande,Município,T3,,,, fogos,14
2016,Ribeira Grande,Município,T4 ou mais,,,, fogos,3
2016,Ribeira Grande,Município,Total,,,, fogos,22
2016,Rio Maior,Município,T0 ou T1,,,, fogos,1
2016,Rio Maior,Município,T2,,,, fogos,0
2016,Rio Maior,Município,T3,,,, fogos,23
2016,Rio Maior,Município,T4 ou mais,,,, fogos,1
2016,Rio Maior,Município,Total,,,, fogos,25
2016,Sabrosa,Município,T0 ou T1,,,, fogos,0
2016,Sabrosa,Município,T2,,,, fogos,1
2016,Sabrosa,Município,T3,,,, fogos,6
2016,Sabrosa,Município,T4 ou mais,,,, fogos,1
2016,Sabrosa,Município,Total,,,, fogos,8
2016,Sabugal,Município,T0 ou T1,,,, fogos,0
2016,Sabugal,Município,T2,,,, fogos,1
2016,Sabugal,Município,T3,,,, fogos,3
2016,Sabugal,Município,T4 ou mais,,,, fogos,1
2016,Sabugal,Município,Total,,,, fogos,5
2016,Salvaterra de Magos,Município,T0 ou T1,,,, fogos,0
2016,Salvaterra de Magos,Município,T2,,,, fogos,6
2016,Salvaterra de Magos,Município,T3,,,, fogos,16
2016,Salvaterra de Magos,Município,T4 ou mais,,,, fogos,3
2016,Salvaterra de Magos,Município,Total,,,, fogos,25
2016,Santa Comba Dão,Município,T0 ou T1,,,, fogos,0
2016,Santa Comba Dão,Município,T2,,,, fogos,0
2016,Santa Comba Dão,Município,T3,,,, fogos,4
2016,Santa Comba Dão,Município,T4 ou mais,,,, fogos,1
2016,Santa Comba Dão,Município,Total,,,, fogos,5
2016,Santa Cruz,Município,T0 ou T1,,,, fogos,0
2016,Santa Cruz,Município,T2,,,, fogos,1
2016,Santa Cruz,Município,T3,,,, fogos,19
2016,Santa Cruz,Município,T4 ou mais,,,, fogos,0
2016,Santa Cruz,Município,Total,,,, fogos,20
2016,Santa Cruz da Graciosa,Município,T0 ou T1,,,, fogos,4
2016,Santa Cruz da Graciosa,Município,T2,,,, fogos,2
2016,Santa Cruz da Graciosa,Município,T3,,,, fogos,3
2016,Santa Cruz da Graciosa,Município,T4 ou mais,,,, fogos,2
2016,Santa Cruz da Graciosa,Município,Total,,,, fogos,11
2016,Santa Cruz das Flores,Município,T0 ou T1,,,, fogos,0
2016,Santa Cruz das Flores,Município,T2,,,, fogos,0
2016,Santa Cruz das Flores,Município,T3,,,, fogos,1
2016,Santa Cruz das Flores,Município,T4 ou mais,,,, fogos,0
2016,Santa Cruz das Flores,Município,Total,,,, fogos,1
2016,Santa Maria da Feira,Município,T0 ou T1,,,, fogos,5
2016,Santa Maria da Feira,Município,T2,,,, fogos,36
2016,Santa Maria da Feira,Município,T3,,,, fogos,53
2016,Santa Maria da Feira,Município,T4 ou mais,,,, fogos,13
2016,Santa Maria da Feira,Município,Total,,,, fogos,107
2016,Santa Marta de Penaguião,Município,T0 ou T1,,,, fogos,0
2016,Santa Marta de Penaguião,Município,T2,,,, fogos,3
2016,Santa Marta de Penaguião,Município,T3,,,, fogos,2
2016,Santa Marta de Penaguião,Município,T4 ou mais,,,, fogos,0
2016,Santa Marta de Penaguião,Município,Total,,,, fogos,5
2016,Santana,Município,T0 ou T1,,,, fogos,0
2016,Santana,Município,T2,,,, fogos,0
2016,Santana,Município,T3,,,, fogos,0
2016,Santana,Município,T4 ou mais,,,, fogos,0
2016,Santana,Município,Total,,,, fogos,0
2016,Santarém,Município,T0 ou T1,,,, fogos,0
2016,Santarém,Município,T2,,,, fogos,4
2016,Santarém,Município,T3,,,, fogos,9
2016,Santarém,Município,T4 ou mais,,,, fogos,6
2016,Santarém,Município,Total,,,, fogos,19
2016,Santiago do Cacém,Município,T0 ou T1,,,, fogos,5
2016,Santiago do Cacém,Município,T2,,,, fogos,12
2016,Santiago do Cacém,Município,T3,,,, fogos,7
2016,Santiago do Cacém,Município,T4 ou mais,,,, fogos,1
2016,Santiago do Cacém,Município,Total,,,, fogos,25
2016,Santo Tirso,Município,T0 ou T1,,,, fogos,3
2016,Santo Tirso,Município,T2,,,, fogos,3
2016,Santo Tirso,Município,T3,,,, fogos,32
2016,Santo Tirso,Município,T4 ou mais,,,, fogos,4
2016,Santo Tirso,Município,Total,,,, fogos,42
2016,São Brás de Alportel,Município,T0 ou T1,,,, fogos,0
2016,São Brás de Alportel,Município,T2,,,, fogos,1
2016,São Brás de Alportel,Município,T3,,,, fogos,4
2016,São Brás de Alportel,Município,T4 ou mais,,,, fogos,7
2016,São Brás de Alportel,Município,Total,,,, fogos,12
2016,São João da Madeira,Município,T0 ou T1,,,, fogos,1
2016,São João da Madeira,Município,T2,,,, fogos,3
2016,São João da Madeira,Município,T3,,,, fogos,5
2016,São João da Madeira,Município,T4 ou mais,,,, fogos,1
2016,São João da Madeira,Município,Total,,,, fogos,10
2016,São João da Pesqueira,Município,T0 ou T1,,,, fogos,1
2016,São João da Pesqueira,Município,T2,,,, fogos,2
2016,São João da Pesqueira,Município,T3,,,, fogos,3
2016,São João da Pesqueira,Município,T4 ou mais,,,, fogos,2
2016,São João da Pesqueira,Município,Total,,,, fogos,8
2016,São Pedro do Sul,Município,T0 ou T1,,,, fogos,1
2016,São Pedro do Sul,Município,T2,,,, fogos,2
2016,São Pedro do Sul,Município,T3,,,, fogos,5
2016,São Pedro do Sul,Município,T4 ou mais,,,, fogos,3
2016,São Pedro do Sul,Município,Total,,,, fogos,11
2016,São Roque do Pico,Município,T0 ou T1,,,, fogos,4
2016,São Roque do Pico,Município,T2,,,, fogos,6
2016,São Roque do Pico,Município,T3,,,, fogos,2
2016,São Roque do Pico,Município,T4 ou mais,,,, fogos,0
2016,São Roque do Pico,Município,Total,,,, fogos,12
2016,São Vicente,Município,T0 ou T1,,,, fogos,0
2016,São Vicente,Município,T2,,,, fogos,1
2016,São Vicente,Município,T3,,,, fogos,2
2016,São Vicente,Município,T4 ou mais,,,, fogos,0
2016,São Vicente,Município,Total,,,, fogos,3
2016,Sardoal,Município,T0 ou T1,,,, fogos,0
2016,Sardoal,Município,T2,,,, fogos,1
2016,Sardoal,Município,T3,,,, fogos,0
2016,Sardoal,Município,T4 ou mais,,,, fogos,1
2016,Sardoal,Município,Total,,,, fogos,2
2016,Sátão,Município,T0 ou T1,,,, fogos,1
2016,Sátão,Município,T2,,,, fogos,5
2016,Sátão,Município,T3,,,, fogos,13
2016,Sátão,Município,T4 ou mais,,,, fogos,8
2016,Sátão,Município,Total,,,, fogos,27
2016,Seia,Município,T0 ou T1,,,, fogos,0
2016,Seia,Município,T2,,,, fogos,7
2016,Seia,Município,T3,,,, fogos,9
2016,Seia,Município,T4 ou mais,,,, fogos,2
2016,Seia,Município,Total,,,, fogos,18
2016,Seixal,Município,T0 ou T1,,,, fogos,8
2016,Seixal,Município,T2,,,, fogos,36
2016,Seixal,Município,T3,,,, fogos,76
2016,Seixal,Município,T4 ou mais,,,, fogos,34
2016,Seixal,Município,Total,,,, fogos,154
2016,Sernancelhe,Município,T0 ou T1,,,, fogos,0
2016,Sernancelhe,Município,T2,,,, fogos,0
2016,Sernancelhe,Município,T3,,,, fogos,2
2016,Sernancelhe,Município,T4 ou mais,,,, fogos,0
2016,Sernancelhe,Município,Total,,,, fogos,2
2016,Serpa,Município,T0 ou T1,,,, fogos,0
2016,Serpa,Município,T2,,,, fogos,1
2016,Serpa,Município,T3,,,, fogos,4
2016,Serpa,Município,T4 ou mais,,,, fogos,0
2016,Serpa,Município,Total,,,, fogos,5
2016,Sertã,Município,T0 ou T1,,,, fogos,0
2016,Sertã,Município,T2,,,, fogos,2
2016,Sertã,Município,T3,,,, fogos,5
2016,Sertã,Município,T4 ou mais,,,, fogos,2
2016,Sertã,Município,Total,,,, fogos,9
2016,Sesimbra,Município,T0 ou T1,,,, fogos,0
2016,Sesimbra,Município,T2,,,, fogos,4
2016,Sesimbra,Município,T3,,,, fogos,12
2016,Sesimbra,Município,T4 ou mais,,,, fogos,0
2016,Sesimbra,Município,Total,,,, fogos,16
2016,Setúbal,Município,T0 ou T1,,,, fogos,1
2016,Setúbal,Município,T2,,,, fogos,5
2016,Setúbal,Município,T3,,,, fogos,32
2016,Setúbal,Município,T4 ou mais,,,, fogos,39
2016,Setúbal,Município,Total,,,, fogos,77
2016,Sever do Vouga,Município,T0 ou T1,,,, fogos,0
2016,Sever do Vouga,Município,T2,,,, fogos,1
2016,Sever do Vouga,Município,T3,,,, fogos,5
2016,Sever do Vouga,Município,T4 ou mais,,,, fogos,0
2016,Sever do Vouga,Município,Total,,,, fogos,6
2016,Silves,Município,T0 ou T1,,,, fogos,0
2016,Silves,Município,T2,,,, fogos,3
2016,Silves,Município,T3,,,, fogos,2
2016,Silves,Município,T4 ou mais,,,, fogos,1
2016,Silves,Município,Total,,,, fogos,6
2016,Sines,Município,T0 ou T1,,,, fogos,3
2016,Sines,Município,T2,,,, fogos,1
2016,Sines,Município,T3,,,, fogos,7
2016,Sines,Município,T4 ou mais,,,, fogos,2
2016,Sines,Município,Total,,,, fogos,13
2016,Sintra,Município,T0 ou T1,,,, fogos,11
2016,Sintra,Município,T2,,,, fogos,21
2016,Sintra,Município,T3,,,, fogos,22
2016,Sintra,Município,T4 ou mais,,,, fogos,27
2016,Sintra,Município,Total,,,, fogos,81
2016,Sobral de Monte Agraço,Município,T0 ou T1,,,, fogos,1
2016,Sobral de Monte Agraço,Município,T2,,,, fogos,1
2016,Sobral de Monte Agraço,Município,T3,,,, fogos,0
2016,Sobral de Monte Agraço,Município,T4 ou mais,,,, fogos,4
2016,Sobral de Monte Agraço,Município,Total,,,, fogos,6
2016,Soure,Município,T0 ou T1,,,, fogos,0
2016,Soure,Município,T2,,,, fogos,3
2016,Soure,Município,T3,,,, fogos,7
2016,Soure,Município,T4 ou mais,,,, fogos,0
2016,Soure,Município,Total,,,, fogos,10
2016,Sousel,Município,T0 ou T1,,,, fogos,0
2016,Sousel,Município,T2,,,, fogos,0
2016,Sousel,Município,T3,,,, fogos,1
2016,Sousel,Município,T4 ou mais,,,, fogos,0
2016,Sousel,Município,Total,,,, fogos,1
2016,Tábua,Município,T0 ou T1,,,, fogos,2
2016,Tábua,Município,T2,,,, fogos,3
2016,Tábua,Município,T3,,,, fogos,2
2016,Tábua,Município,T4 ou mais,,,, fogos,3
2016,Tábua,Município,Total,,,, fogos,10
2016,Tabuaço,Município,T0 ou T1,,,, fogos,1
2016,Tabuaço,Município,T2,,,, fogos,0
2016,Tabuaço,Município,T3,,,, fogos,0
2016,Tabuaço,Município,T4 ou mais,,,, fogos,1
2016,Tabuaço,Município,Total,,,, fogos,2
2016,Tarouca,Município,T0 ou T1,,,, fogos,0
2016,Tarouca,Município,T2,,,, fogos,1
2016,Tarouca,Município,T3,,,, fogos,15
2016,Tarouca,Município,T4 ou mais,,,, fogos,3
2016,Tarouca,Município,Total,,,, fogos,19
2016,Tavira,Município,T0 ou T1,,,, fogos,0
2016,Tavira,Município,T2,,,, fogos,13
2016,Tavira,Município,T3,,,, fogos,9
2016,Tavira,Município,T4 ou mais,,,, fogos,4
2016,Tavira,Município,Total,,,, fogos,26
2016,Terras de Bouro,Município,T0 ou T1,,,, fogos,0
2016,Terras de Bouro,Município,T2,,,, fogos,2
2016,Terras de Bouro,Município,T3,,,, fogos,0
2016,Terras de Bouro,Município,T4 ou mais,,,, fogos,0
2016,Terras de Bouro,Município,Total,,,, fogos,2
2016,Tomar,Município,T0 ou T1,,,, fogos,0
2016,Tomar,Município,T2,,,, fogos,2
2016,Tomar,Município,T3,,,, fogos,4
2016,Tomar,Município,T4 ou mais,,,, fogos,3
2016,Tomar,Município,Total,,,, fogos,9
2016,Tondela,Município,T0 ou T1,,,, fogos,1
2016,Tondela,Município,T2,,,, fogos,2
2016,Tondela,Município,T3,,,, fogos,7
2016,Tondela,Município,T4 ou mais,,,, fogos,6
2016,Tondela,Município,Total,,,, fogos,16
2016,Torre de Moncorvo,Município,T0 ou T1,,,, fogos,0
2016,Torre de Moncorvo,Município,T2,,,, fogos,0
2016,Torre de Moncorvo,Município,T3,,,, fogos,0
2016,Torre de Moncorvo,Município,T4 ou mais,,,, fogos,0
2016,Torre de Moncorvo,Município,Total,,,, fogos,0
2016,Torres Novas,Município,T0 ou T1,,,, fogos,0
2016,Torres Novas,Município,T2,,,, fogos,5
2016,Torres Novas,Município,T3,,,, fogos,8
2016,Torres Novas,Município,T4 ou mais,,,, fogos,5
2016,Torres Novas,Município,Total,,,, fogos,18
2016,Torres Vedras,Município,T0 ou T1,,,, fogos,8
2016,Torres Vedras,Município,T2,,,, fogos,10
2016,Torres Vedras,Município,T3,,,, fogos,10
2016,Torres Vedras,Município,T4 ou mais,,,, fogos,9
2016,Torres Vedras,Município,Total,,,, fogos,37
2016,Trancoso,Município,T0 ou T1,,,, fogos,0
2016,Trancoso,Município,T2,,,, fogos,0
2016,Trancoso,Município,T3,,,, fogos,6
2016,Trancoso,Município,T4 ou mais,,,, fogos,0
2016,Trancoso,Município,Total,,,, fogos,6
2016,Trofa,Município,T0 ou T1,,,, fogos,0
2016,Trofa,Município,T2,,,, fogos,1
2016,Trofa,Município,T3,,,, fogos,19
2016,Trofa,Município,T4 ou mais,,,, fogos,8
2016,Trofa,Município,Total,,,, fogos,28
2016,Vagos,Município,T0 ou T1,,,, fogos,1
2016,Vagos,Município,T2,,,, fogos,8
2016,Vagos,Município,T3,,,, fogos,23
2016,Vagos,Município,T4 ou mais,,,, fogos,3
2016,Vagos,Município,Total,,,, fogos,35
2016,Vale de Cambra,Município,T0 ou T1,,,, fogos,0
2016,Vale de Cambra,Município,T2,,,, fogos,1
2016,Vale de Cambra,Município,T3,,,, fogos,3
2016,Vale de Cambra,Município,T4 ou mais,,,, fogos,1
2016,Vale de Cambra,Município,Total,,,, fogos,5
2016,Valença,Município,T0 ou T1,,,, fogos,0
2016,Valença,Município,T2,,,, fogos,2
2016,Valença,Município,T3,,,, fogos,6
2016,Valença,Município,T4 ou mais,,,, fogos,0
2016,Valença,Município,Total,,,, fogos,8
2016,Valongo,Município,T0 ou T1,,,, fogos,0
2016,Valongo,Município,T2,,,, fogos,32
2016,Valongo,Município,T3,,,, fogos,39
2016,Valongo,Município,T4 ou mais,,,, fogos,3
2016,Valongo,Município,Total,,,, fogos,74
2016,Valpaços,Município,T0 ou T1,,,, fogos,0
2016,Valpaços,Município,T2,,,, fogos,2
2016,Valpaços,Município,T3,,,, fogos,7
2016,Valpaços,Município,T4 ou mais,,,, fogos,2
2016,Valpaços,Município,Total,,,, fogos,11
2016,Velas,Município,T0 ou T1,,,, fogos,2
2016,Velas,Município,T2,,,, fogos,4
2016,Velas,Município,T3,,,, fogos,2
2016,Velas,Município,T4 ou mais,,,, fogos,1
2016,Velas,Município,Total,,,, fogos,9
2016,Vendas Novas,Município,T0 ou T1,,,, fogos,0
2016,Vendas Novas,Município,T2,,,, fogos,2
2016,Vendas Novas,Município,T3,,,, fogos,2
2016,Vendas Novas,Município,T4 ou mais,,,, fogos,1
2016,Vendas Novas,Município,Total,,,, fogos,5
2016,Viana do Alentejo,Município,T0 ou T1,,,, fogos,0
2016,Viana do Alentejo,Município,T2,,,, fogos,1
2016,Viana do Alentejo,Município,T3,,,, fogos,2
2016,Viana do Alentejo,Município,T4 ou mais,,,, fogos,1
2016,Viana do Alentejo,Município,Total,,,, fogos,4
2016,Viana do Castelo,Município,T0 ou T1,,,, fogos,6
2016,Viana do Castelo,Município,T2,,,, fogos,9
2016,Viana do Castelo,Município,T3,,,, fogos,47
2016,Viana do Castelo,Município,T4 ou mais,,,, fogos,12
2016,Viana do Castelo,Município,Total,,,, fogos,74
2016,Vidigueira,Município,T0 ou T1,,,, fogos,0
2016,Vidigueira,Município,T2,,,, fogos,0
2016,Vidigueira,Município,T3,,,, fogos,0
2016,Vidigueira,Município,T4 ou mais,,,, fogos,0
2016,Vidigueira,Município,Total,,,, fogos,0
2016,Vieira do Minho,Município,T0 ou T1,,,, fogos,0
2016,Vieira do Minho,Município,T2,,,, fogos,0
2016,Vieira do Minho,Município,T3,,,, fogos,6
2016,Vieira do Minho,Município,T4 ou mais,,,, fogos,0
2016,Vieira do Minho,Município,Total,,,, fogos,6
2016,Vila da Praia da Vitória,Município,T0 ou T1,,,, fogos,0
2016,Vila da Praia da Vitória,Município,T2,,,, fogos,2
2016,Vila da Praia da Vitória,Município,T3,,,, fogos,11
2016,Vila da Praia da Vitória,Município,T4 ou mais,,,, fogos,0
2016,Vila da Praia da Vitória,Município,Total,,,, fogos,13
2016,Vila de Rei,Município,T0 ou T1,,,, fogos,0
2016,Vila de Rei,Município,T2,,,, fogos,1
2016,Vila de Rei,Município,T3,,,, fogos,3
2016,Vila de Rei,Município,T4 ou mais,,,, fogos,2
2016,Vila de Rei,Município,Total,,,, fogos,6
2016,Vila do Bispo,Município,T0 ou T1,,,, fogos,2
2016,Vila do Bispo,Município,T2,,,, fogos,4
2016,Vila do Bispo,Município,T3,,,, fogos,3
2016,Vila do Bispo,Município,T4 ou mais,,,, fogos,0
2016,Vila do Bispo,Município,Total,,,, fogos,9
2016,Vila do Conde,Município,T0 ou T1,,,, fogos,1
2016,Vila do Conde,Município,T2,,,, fogos,35
2016,Vila do Conde,Município,T3,,,, fogos,47
2016,Vila do Conde,Município,T4 ou mais,,,, fogos,15
2016,Vila do Conde,Município,Total,,,, fogos,98
2016,Vila do Porto,Município,T0 ou T1,,,, fogos,1
2016,Vila do Porto,Município,T2,,,, fogos,0
2016,Vila do Porto,Município,T3,,,, fogos,2
2016,Vila do Porto,Município,T4 ou mais,,,, fogos,1
2016,Vila do Porto,Município,Total,,,, fogos,4
2016,Vila Flor,Município,T0 ou T1,,,, fogos,2
2016,Vila Flor,Município,T2,,,, fogos,2
2016,Vila Flor,Município,T3,,,, fogos,4
2016,Vila Flor,Município,T4 ou mais,,,, fogos,1
2016,Vila Flor,Município,Total,,,, fogos,9
2016,Vila Franca de Xira,Município,T0 ou T1,,,, fogos,0
2016,Vila Franca de Xira,Município,T2,,,, fogos,3
2016,Vila Franca de Xira,Município,T3,,,, fogos,9
2016,Vila Franca de Xira,Município,T4 ou mais,,,, fogos,3
2016,Vila Franca de Xira,Município,Total,,,, fogos,15
2016,Vila Franca do Campo,Município,T0 ou T1,,,, fogos,0
2016,Vila Franca do Campo,Município,T2,,,, fogos,1
2016,Vila Franca do Campo,Município,T3,,,, fogos,2
2016,Vila Franca do Campo,Município,T4 ou mais,,,, fogos,1
2016,Vila Franca do Campo,Município,Total,,,, fogos,4
2016,Vila Nova da Barquinha,Município,T0 ou T1,,,, fogos,0
2016,Vila Nova da Barquinha,Município,T2,,,, fogos,0
2016,Vila Nova da Barquinha,Município,T3,,,, fogos,6
2016,Vila Nova da Barquinha,Município,T4 ou mais,,,, fogos,3
2016,Vila Nova da Barquinha,Município,Total,,,, fogos,9
2016,Vila Nova de Cerveira,Município,T0 ou T1,,,, fogos,2
2016,Vila Nova de Cerveira,Município,T2,,,, fogos,2
2016,Vila Nova de Cerveira,Município,T3,,,, fogos,10
2016,Vila Nova de Cerveira,Município,T4 ou mais,,,, fogos,0
2016,Vila Nova de Cerveira,Município,Total,,,, fogos,14
2016,Vila Nova de Famalicão,Município,T0 ou T1,,,, fogos,4
2016,Vila Nova de Famalicão,Município,T2,,,, fogos,15
2016,Vila Nova de Famalicão,Município,T3,,,, fogos,97
2016,Vila Nova de Famalicão,Município,T4 ou mais,,,, fogos,31
2016,Vila Nova de Famalicão,Município,Total,,,, fogos,147
2016,Vila Nova de Foz Côa,Município,T0 ou T1,,,, fogos,0
2016,Vila Nova de Foz Côa,Município,T2,,,, fogos,1
2016,Vila Nova de Foz Côa,Município,T3,,,, fogos,4
2016,Vila Nova de Foz Côa,Município,T4 ou mais,,,, fogos,1
2016,Vila Nova de Foz Côa,Município,Total,,,, fogos,6
2016,Vila Nova de Gaia,Município,T0 ou T1,,,, fogos,30
2016,Vila Nova de Gaia,Município,T2,,,, fogos,47
2016,Vila Nova de Gaia,Município,T3,,,, fogos,53
2016,Vila Nova de Gaia,Município,T4 ou mais,,,, fogos,15
2016,Vila Nova de Gaia,Município,Total,,,, fogos,145
2016,Vila Nova de Paiva,Município,T0 ou T1,,,, fogos,0
2016,Vila Nova de Paiva,Município,T2,,,, fogos,0
2016,Vila Nova de Paiva,Município,T3,,,, fogos,6
2016,Vila Nova de Paiva,Município,T4 ou mais,,,, fogos,2
2016,Vila Nova de Paiva,Município,Total,,,, fogos,8
2016,Vila Nova de Poiares,Município,T0 ou T1,,,, fogos,0
2016,Vila Nova de Poiares,Município,T2,,,, fogos,2
2016,Vila Nova de Poiares,Município,T3,,,, fogos,2
2016,Vila Nova de Poiares,Município,T4 ou mais,,,, fogos,0
2016,Vila Nova de Poiares,Município,Total,,,, fogos,4
2016,Vila Pouca de Aguiar,Município,T0 ou T1,,,, fogos,1
2016,Vila Pouca de Aguiar,Município,T2,,,, fogos,1
2016,Vila Pouca de Aguiar,Município,T3,,,, fogos,9
2016,Vila Pouca de Aguiar,Município,T4 ou mais,,,, fogos,6
2016,Vila Pouca de Aguiar,Município,Total,,,, fogos,17
2016,Vila Real,Município,T0 ou T1,,,, fogos,0
2016,Vila Real,Município,T2,,,, fogos,6
2016,Vila Real,Município,T3,,,, fogos,15
2016,Vila Real,Município,T4 ou mais,,,, fogos,6
2016,Vila Real,Município,Total,,,, fogos,27
2016,Vila Real de Santo António,Município,T0 ou T1,,,, fogos,46
2016,Vila Real de Santo António,Município,T2,,,, fogos,41
2016,Vila Real de Santo António,Município,T3,,,, fogos,15
2016,Vila Real de Santo António,Município,T4 ou mais,,,, fogos,2
2016,Vila Real de Santo António,Município,Total,,,, fogos,104
2016,Vila Velha de Ródão,Município,T0 ou T1,,,, fogos,0
2016,Vila Velha de Ródão,Município,T2,,,, fogos,0
2016,Vila Velha de Ródão,Município,T3,,,, fogos,1
2016,Vila Velha de Ródão,Município,T4 ou mais,,,, fogos,0
2016,Vila Velha de Ródão,Município,Total,,,, fogos,1
2016,Vila Verde,Município,T0 ou T1,,,, fogos,0
2016,Vila Verde,Município,T2,,,, fogos,4
2016,Vila Verde,Município,T3,,,, fogos,55
2016,Vila Verde,Município,T4 ou mais,,,, fogos,9
2016,Vila Verde,Município,Total,,,, fogos,68
2016,Vila Viçosa,Município,T0 ou T1,,,, fogos,0
2016,Vila Viçosa,Município,T2,,,, fogos,0
2016,Vila Viçosa,Município,T3,,,, fogos,5
2016,Vila Viçosa,Município,T4 ou mais,,,, fogos,1
2016,Vila Viçosa,Município,Total,,,, fogos,6
2016,Vimioso,Município,T0 ou T1,,,, fogos,0
2016,Vimioso,Município,T2,,,, fogos,3
2016,Vimioso,Município,T3,,,, fogos,0
2016,Vimioso,Município,T4 ou mais,,,, fogos,3
2016,Vimioso,Município,Total,,,, fogos,6
2016,Vinhais,Município,T0 ou T1,,,, fogos,1
2016,Vinhais,Município,T2,,,, fogos,2
2016,Vinhais,Município,T3,,,, fogos,3
2016,Vinhais,Município,T4 ou mais,,,, fogos,3
2016,Vinhais,Município,Total,,,, fogos,9
2016,Viseu,Município,T0 ou T1,,,, fogos,10
2016,Viseu,Município,T2,,,, fogos,73
2016,Viseu,Município,T3,,,, fogos,117
2016,Viseu,Município,T4 ou mais,,,, fogos,43
2016,Viseu,Município,Total,,,, fogos,243
2016,Vizela,Município,T0 ou T1,,,, fogos,4
2016,Vizela,Município,T2,,,, fogos,3
2016,Vizela,Município,T3,,,, fogos,12
2016,Vizela,Município,T4 ou mais,,,, fogos,0
2016,Vizela,Município,Total,,,, fogos,19
2016,Vouzela,Município,T0 ou T1,,,, fogos,0
2016,Vouzela,Município,T2,,,, fogos,1
2016,Vouzela,Município,T3,,,, fogos,7
2016,Vouzela,Município,T4 ou mais,,,, fogos,3
2016,Vouzela,Município,Total,,,, fogos,11
2017,Abrantes,Município,T0 ou T1,,,, fogos,0
2017,Abrantes,Município,T2,,,, fogos,0
2017,Abrantes,Município,T3,,,, fogos,9
2017,Abrantes,Município,T4 ou mais,,,, fogos,5
2017,Abrantes,Município,Total,,,, fogos,14
2017,Águeda,Município,T0 ou T1,,,, fogos,0
2017,Águeda,Município,T2,,,, fogos,0
2017,Águeda,Município,T3,,,, fogos,17
2017,Águeda,Município,T4 ou mais,,,, fogos,6
2017,Águeda,Município,Total,,,, fogos,23
2017,Aguiar da Beira,Município,T0 ou T1,,,, fogos,0
2017,Aguiar da Beira,Município,T2,,,, fogos,2
2017,Aguiar da Beira,Município,T3,,,, fogos,2
2017,Aguiar da Beira,Município,T4 ou mais,,,, fogos,1
2017,Aguiar da Beira,Município,Total,,,, fogos,5
2017,Alandroal,Município,T0 ou T1,,,, fogos,0
2017,Alandroal,Município,T2,,,, fogos,0
2017,Alandroal,Município,T3,,,, fogos,0
2017,Alandroal,Município,T4 ou mais,,,, fogos,1
2017,Alandroal,Município,Total,,,, fogos,1
2017,Albergaria-a-Velha,Município,T0 ou T1,,,, fogos,1
2017,Albergaria-a-Velha,Município,T2,,,, fogos,0
2017,Albergaria-a-Velha,Município,T3,,,, fogos,12
2017,Albergaria-a-Velha,Município,T4 ou mais,,,, fogos,5
2017,Albergaria-a-Velha,Município,Total,,,, fogos,18
2017,Albufeira,Município,T0 ou T1,,,, fogos,19
2017,Albufeira,Município,T2,,,, fogos,12
2017,Albufeira,Município,T3,,,, fogos,8
2017,Albufeira,Município,T4 ou mais,,,, fogos,8
2017,Albufeira,Município,Total,,,, fogos,47
2017,Alcácer do Sal,Município,T0 ou T1,,,, fogos,0
2017,Alcácer do Sal,Município,T2,,,, fogos,1
2017,Alcácer do Sal,Município,T3,,,, fogos,5
2017,Alcácer do Sal,Município,T4 ou mais,,,, fogos,2
2017,Alcácer do Sal,Município,Total,,,, fogos,8
2017,Alcanena,Município,T0 ou T1,,,, fogos,0
2017,Alcanena,Município,T2,,,, fogos,2
2017,Alcanena,Município,T3,,,, fogos,2
2017,Alcanena,Município,T4 ou mais,,,, fogos,3
2017,Alcanena,Município,Total,,,, fogos,7
2017,Alcobaça,Município,T0 ou T1,,,, fogos,3
