01. Ano,02. Nome Região (Portugal),03. Âmbito Geográfico,04. Filtro 1,05. Filtro 2,06. Filtro 3,08. Símbolo,07. Escala,09. Valor
2015,Freixo de Espada à Cinta,Município,De emigrantes,,,, milhares de euros,3924
2015,Freixo de Espada à Cinta,Município,De outros clientes,,,, milhares de euros,45354
2015,Freixo de Espada à Cinta,Município,Total,,,, milhares de euros,49278
2015,Fronteira,Município,De emigrantes,,,, milhares de euros,205
2015,Fronteira,Município,De outros clientes,,,, milhares de euros,21074
2015,Fronteira,Município,Total,,,, milhares de euros,21279
2015,Funchal,Município,De emigrantes,,,, milhares de euros,294195
2015,Funchal,Município,De outros clientes,,,, milhares de euros,4353993
2015,Funchal,Município,Total,,,, milhares de euros,4648188
2015,Fundão,Município,De emigrantes,,,, milhares de euros,59904
2015,Fundão,Município,De outros clientes,,,, milhares de euros,354176
2015,Fundão,Município,Total,,,, milhares de euros,414081
2015,Gavião,Município,De emigrantes,,,, milhares de euros,1214
2015,Gavião,Município,De outros clientes,,,, milhares de euros,27821
2015,Gavião,Município,Total,,,, milhares de euros,29035
2015,Góis,Município,De emigrantes,,,..., milhares de euros,
2015,Góis,Município,De outros clientes,,,..., milhares de euros,
2015,Góis,Município,Total,,,..., milhares de euros,
2015,Golegã,Município,De emigrantes,,,, milhares de euros,472
2015,Golegã,Município,De outros clientes,,,, milhares de euros,41265
2015,Golegã,Município,Total,,,, milhares de euros,41736
2015,Gondomar,Município,De emigrantes,,,, milhares de euros,13096
2015,Gondomar,Município,De outros clientes,,,, milhares de euros,1010122
2015,Gondomar,Município,Total,,,, milhares de euros,1023218
2015,Gouveia,Município,De emigrantes,,,, milhares de euros,30157
2015,Gouveia,Município,De outros clientes,,,, milhares de euros,205347
2015,Gouveia,Município,Total,,,, milhares de euros,235504
2015,Grândola,Município,De emigrantes,,,, milhares de euros,3535
2015,Grândola,Município,De outros clientes,,,, milhares de euros,164951
2015,Grândola,Município,Total,,,, milhares de euros,168486
2015,Guarda,Município,De emigrantes,,,, milhares de euros,77210
2015,Guarda,Município,De outros clientes,,,, milhares de euros,779877
2015,Guarda,Município,Total,,,, milhares de euros,857088
2015,Guimarães,Município,De emigrantes,,,, milhares de euros,70183
2015,Guimarães,Município,De outros clientes,,,, milhares de euros,1703732
2015,Guimarães,Município,Total,,,, milhares de euros,1773915
2015,Horta,Município,De emigrantes,,,, milhares de euros,5573
2015,Horta,Município,De outros clientes,,,, milhares de euros,134545
2015,Horta,Município,Total,,,, milhares de euros,140118
2015,Idanha-a-Nova,Município,De emigrantes,,,, milhares de euros,8919
2015,Idanha-a-Nova,Município,De outros clientes,,,, milhares de euros,77025
2015,Idanha-a-Nova,Município,Total,,,, milhares de euros,85944
2015,Ílhavo,Município,De emigrantes,,,, milhares de euros,25293
2015,Ílhavo,Município,De outros clientes,,,, milhares de euros,350915
2015,Ílhavo,Município,Total,,,, milhares de euros,376207
2015,Lagoa,Município,De emigrantes,,,, milhares de euros,2609
2015,Lagoa,Município,De outros clientes,,,, milhares de euros,269183
2015,Lagoa,Município,Total,,,, milhares de euros,271792
2015,Lagoa [R.A.A.],Município,De emigrantes,,,, milhares de euros,3618
2015,Lagoa [R.A.A.],Município,De outros clientes,,,, milhares de euros,80278
2015,Lagoa [R.A.A.],Município,Total,,,, milhares de euros,83896
2015,Lagos,Município,De emigrantes,,,, milhares de euros,10037
2015,Lagos,Município,De outros clientes,,,, milhares de euros,401353
2015,Lagos,Município,Total,,,, milhares de euros,411390
2015,Lajes das Flores,Município,De emigrantes,,,..., milhares de euros,
2015,Lajes das Flores,Município,De outros clientes,,,..., milhares de euros,
2015,Lajes das Flores,Município,Total,,,..., milhares de euros,
2015,Lajes do Pico,Município,De emigrantes,,,, milhares de euros,3000
2015,Lajes do Pico,Município,De outros clientes,,,, milhares de euros,33767
2015,Lajes do Pico,Município,Total,,,, milhares de euros,36767
2015,Lamego,Município,De emigrantes,,,, milhares de euros,39827
2015,Lamego,Município,De outros clientes,,,, milhares de euros,239804
2015,Lamego,Município,Total,,,, milhares de euros,279631
2015,Leiria,Município,De emigrantes,,,, milhares de euros,91299
2015,Leiria,Município,De outros clientes,,,, milhares de euros,2245144
2015,Leiria,Município,Total,,,, milhares de euros,2336443
2015,Lisboa,Município,De emigrantes,,,, milhares de euros,838522
2015,Lisboa,Município,De outros clientes,,,, milhares de euros,63346358
2015,Lisboa,Município,Total,,,, milhares de euros,64184880
2015,Loulé,Município,De emigrantes,,,, milhares de euros,90480
2015,Loulé,Município,De outros clientes,,,, milhares de euros,1274785
2015,Loulé,Município,Total,,,, milhares de euros,1365265
2015,Loures,Município,De emigrantes,,,, milhares de euros,18882
2015,Loures,Município,De outros clientes,,,, milhares de euros,1413076
2015,Loures,Município,Total,,,, milhares de euros,1431958
2015,Lourinhã,Município,De emigrantes,,,, milhares de euros,10784
2015,Lourinhã,Município,De outros clientes,,,, milhares de euros,297475
2015,Lourinhã,Município,Total,,,, milhares de euros,308259
2015,Lousã,Município,De emigrantes,,,, milhares de euros,10135
2015,Lousã,Município,De outros clientes,,,, milhares de euros,118251
2015,Lousã,Município,Total,,,, milhares de euros,128386
2015,Lousada,Município,De emigrantes,,,, milhares de euros,4457
2015,Lousada,Município,De outros clientes,,,, milhares de euros,213288
2015,Lousada,Município,Total,,,, milhares de euros,217745
2015,Mação,Município,De emigrantes,,,, milhares de euros,2174
2015,Mação,Município,De outros clientes,,,, milhares de euros,60236
2015,Mação,Município,Total,,,, milhares de euros,62410
2015,Macedo de Cavaleiros,Município,De emigrantes,,,, milhares de euros,29242
2015,Macedo de Cavaleiros,Município,De outros clientes,,,, milhares de euros,208337
2015,Macedo de Cavaleiros,Município,Total,,,, milhares de euros,237579
2015,Machico,Município,De emigrantes,,,, milhares de euros,31160
2015,Machico,Município,De outros clientes,,,, milhares de euros,196572
2015,Machico,Município,Total,,,, milhares de euros,227732
2015,Madalena,Município,De emigrantes,,,, milhares de euros,5692
2015,Madalena,Município,De outros clientes,,,, milhares de euros,81713
2015,Madalena,Município,Total,,,, milhares de euros,87405
2015,Mafra,Município,De emigrantes,,,, milhares de euros,7864
2015,Mafra,Município,De outros clientes,,,, milhares de euros,689462
2015,Mafra,Município,Total,,,, milhares de euros,697326
2015,Maia,Município,De emigrantes,,,, milhares de euros,24652
2015,Maia,Município,De outros clientes,,,, milhares de euros,1412886
2015,Maia,Município,Total,,,, milhares de euros,1437539
2015,Mangualde,Município,De emigrantes,,,, milhares de euros,37078
2015,Mangualde,Município,De outros clientes,,,, milhares de euros,249855
2015,Mangualde,Município,Total,,,, milhares de euros,286933
2015,Manteigas,Município,De emigrantes,,,..., milhares de euros,
2015,Manteigas,Município,De outros clientes,,,..., milhares de euros,
2015,Manteigas,Município,Total,,,..., milhares de euros,
2015,Marco de Canaveses,Município,De emigrantes,,,, milhares de euros,26569
2015,Marco de Canaveses,Município,De outros clientes,,,, milhares de euros,429218
2015,Marco de Canaveses,Município,Total,,,, milhares de euros,455787
2015,Marinha Grande,Município,De emigrantes,,,, milhares de euros,12543
2015,Marinha Grande,Município,De outros clientes,,,, milhares de euros,479756
2015,Marinha Grande,Município,Total,,,, milhares de euros,492299
2015,Marvão,Município,De emigrantes,,,, milhares de euros,102
2015,Marvão,Município,De outros clientes,,,, milhares de euros,31641
2015,Marvão,Município,Total,,,, milhares de euros,31743
2015,Matosinhos,Município,De emigrantes,,,, milhares de euros,20864
2015,Matosinhos,Município,De outros clientes,,,, milhares de euros,1685182
2015,Matosinhos,Município,Total,,,, milhares de euros,1706046
2015,Mealhada,Município,De emigrantes,,,, milhares de euros,17728
2015,Mealhada,Município,De outros clientes,,,, milhares de euros,180179
2015,Mealhada,Município,Total,,,, milhares de euros,197907
2015,Mêda,Município,De emigrantes,,,..., milhares de euros,
2015,Mêda,Município,De outros clientes,,,..., milhares de euros,
2015,Mêda,Município,Total,,,..., milhares de euros,
2015,Melgaço,Município,De emigrantes,,,, milhares de euros,68137
2015,Melgaço,Município,De outros clientes,,,, milhares de euros,146794
2015,Melgaço,Município,Total,,,, milhares de euros,214931
2015,Mértola,Município,De emigrantes,,,, milhares de euros,5887
2015,Mértola,Município,De outros clientes,,,, milhares de euros,76803
2015,Mértola,Município,Total,,,, milhares de euros,82690
2015,Mesão Frio,Município,De emigrantes,,,, milhares de euros,4457
2015,Mesão Frio,Município,De outros clientes,,,, milhares de euros,40055
2015,Mesão Frio,Município,Total,,,, milhares de euros,44512
2015,Mira,Município,De emigrantes,,,, milhares de euros,21683
2015,Mira,Município,De outros clientes,,,, milhares de euros,131591
2015,Mira,Município,Total,,,, milhares de euros,153274
2015,Miranda do Corvo,Município,De emigrantes,,,, milhares de euros,3347
2015,Miranda do Corvo,Município,De outros clientes,,,, milhares de euros,94873
2015,Miranda do Corvo,Município,Total,,,, milhares de euros,98220
2015,Miranda do Douro,Município,De emigrantes,,,, milhares de euros,13974
2015,Miranda do Douro,Município,De outros clientes,,,, milhares de euros,139304
2015,Miranda do Douro,Município,Total,,,, milhares de euros,153279
2015,Mirandela,Município,De emigrantes,,,, milhares de euros,28138
2015,Mirandela,Município,De outros clientes,,,, milhares de euros,283811
2015,Mirandela,Município,Total,,,, milhares de euros,311950
2015,Mogadouro,Município,De emigrantes,,,, milhares de euros,7568
2015,Mogadouro,Município,De outros clientes,,,, milhares de euros,119017
2015,Mogadouro,Município,Total,,,, milhares de euros,126585
2015,Moimenta da Beira,Município,De emigrantes,,,, milhares de euros,23513
2015,Moimenta da Beira,Município,De outros clientes,,,, milhares de euros,108463
2015,Moimenta da Beira,Município,Total,,,, milhares de euros,131975
2015,Moita,Município,De emigrantes,,,, milhares de euros,11001
2015,Moita,Município,De outros clientes,,,, milhares de euros,414687
2015,Moita,Município,Total,,,, milhares de euros,425688
2015,Monção,Município,De emigrantes,,,, milhares de euros,49553
2015,Monção,Município,De outros clientes,,,, milhares de euros,267256
2015,Monção,Município,Total,,,, milhares de euros,316809
2015,Monchique,Município,De emigrantes,,,, milhares de euros,478
2015,Monchique,Município,De outros clientes,,,, milhares de euros,72312
2015,Monchique,Município,Total,,,, milhares de euros,72790
2015,Mondim de Basto,Município,De emigrantes,,,, milhares de euros,13600
2015,Mondim de Basto,Município,De outros clientes,,,, milhares de euros,62055
2015,Mondim de Basto,Município,Total,,,, milhares de euros,75655
2015,Monforte,Município,De emigrantes,,,, milhares de euros,69
2015,Monforte,Município,De outros clientes,,,, milhares de euros,34495
2015,Monforte,Município,Total,,,, milhares de euros,34564
2015,Montalegre,Município,De emigrantes,,,, milhares de euros,49898
2015,Montalegre,Município,De outros clientes,,,, milhares de euros,215405
2015,Montalegre,Município,Total,,,, milhares de euros,265303
2015,Montemor-o-Novo,Município,De emigrantes,,,, milhares de euros,4226
2015,Montemor-o-Novo,Município,De outros clientes,,,, milhares de euros,180746
2015,Montemor-o-Novo,Município,Total,,,, milhares de euros,184972
2015,Montemor-o-Velho,Município,De emigrantes,,,, milhares de euros,4121
2015,Montemor-o-Velho,Município,De outros clientes,,,, milhares de euros,171685
2015,Montemor-o-Velho,Município,Total,,,, milhares de euros,175806
2015,Montijo,Município,De emigrantes,,,, milhares de euros,7686
2015,Montijo,Município,De outros clientes,,,, milhares de euros,407121
2015,Montijo,Município,Total,,,, milhares de euros,414808
2015,Mora,Município,De emigrantes,,,, milhares de euros,1170
2015,Mora,Município,De outros clientes,,,, milhares de euros,68190
2015,Mora,Município,Total,,,, milhares de euros,69360
2015,Mortágua,Município,De emigrantes,,,, milhares de euros,25240
2015,Mortágua,Município,De outros clientes,,,, milhares de euros,124389
2015,Mortágua,Município,Total,,,, milhares de euros,149629
2015,Moura,Município,De emigrantes,,,, milhares de euros,6722
2015,Moura,Município,De outros clientes,,,, milhares de euros,121911
2015,Moura,Município,Total,,,, milhares de euros,128633
2015,Mourão,Município,De emigrantes,,,..., milhares de euros,
2015,Mourão,Município,De outros clientes,,,..., milhares de euros,
2015,Mourão,Município,Total,,,..., milhares de euros,
2015,Murça,Município,De emigrantes,,,, milhares de euros,18384
2015,Murça,Município,De outros clientes,,,, milhares de euros,52638
2015,Murça,Município,Total,,,, milhares de euros,71021
2015,Murtosa,Município,De emigrantes,,,, milhares de euros,40118
2015,Murtosa,Município,De outros clientes,,,, milhares de euros,174721
2015,Murtosa,Município,Total,,,, milhares de euros,214839
2015,Nazaré,Município,De emigrantes,,,, milhares de euros,5081
2015,Nazaré,Município,De outros clientes,,,, milhares de euros,108876
2015,Nazaré,Município,Total,,,, milhares de euros,113957
2015,Nelas,Município,De emigrantes,,,, milhares de euros,22709
2015,Nelas,Município,De outros clientes,,,, milhares de euros,131914
2015,Nelas,Município,Total,,,, milhares de euros,154623
2015,Nisa,Município,De emigrantes,,,, milhares de euros,4657
2015,Nisa,Município,De outros clientes,,,, milhares de euros,37502
2015,Nisa,Município,Total,,,, milhares de euros,42158
2015,Nordeste,Município,De emigrantes,,,, milhares de euros,3103
2015,Nordeste,Município,De outros clientes,,,, milhares de euros,38071
2015,Nordeste,Município,Total,,,, milhares de euros,41174
2015,Óbidos,Município,De emigrantes,,,, milhares de euros,2699
2015,Óbidos,Município,De outros clientes,,,, milhares de euros,77042
2015,Óbidos,Município,Total,,,, milhares de euros,79741
2015,Odemira,Município,De emigrantes,,,, milhares de euros,6583
2015,Odemira,Município,De outros clientes,,,, milhares de euros,270221
2015,Odemira,Município,Total,,,, milhares de euros,276804
2015,Odivelas,Município,De emigrantes,,,, milhares de euros,15582
2015,Odivelas,Município,De outros clientes,,,, milhares de euros,1184576
2015,Odivelas,Município,Total,,,, milhares de euros,1200158
2015,Oeiras,Município,De emigrantes,,,, milhares de euros,42135
2015,Oeiras,Município,De outros clientes,,,, milhares de euros,9752732
2015,Oeiras,Município,Total,,,, milhares de euros,9794867
2015,Oleiros,Município,De emigrantes,,,, milhares de euros,9551
2015,Oleiros,Município,De outros clientes,,,, milhares de euros,72530
2015,Oleiros,Município,Total,,,, milhares de euros,82081
2015,Olhão,Município,De emigrantes,,,, milhares de euros,13065
2015,Olhão,Município,De outros clientes,,,, milhares de euros,324073
2015,Olhão,Município,Total,,,, milhares de euros,337138
2015,Oliveira de Azeméis,Município,De emigrantes,,,, milhares de euros,23830
2015,Oliveira de Azeméis,Município,De outros clientes,,,, milhares de euros,550661
2015,Oliveira de Azeméis,Município,Total,,,, milhares de euros,574490
2015,Oliveira de Frades,Município,De emigrantes,,,, milhares de euros,7996
2015,Oliveira de Frades,Município,De outros clientes,,,, milhares de euros,112349
2015,Oliveira de Frades,Município,Total,,,, milhares de euros,120345
2015,Oliveira do Bairro,Município,De emigrantes,,,, milhares de euros,22587
2015,Oliveira do Bairro,Município,De outros clientes,,,, milhares de euros,289943
2015,Oliveira do Bairro,Município,Total,,,, milhares de euros,312531
2015,Oliveira do Hospital,Município,De emigrantes,,,, milhares de euros,14362
2015,Oliveira do Hospital,Município,De outros clientes,,,, milhares de euros,211095
2015,Oliveira do Hospital,Município,Total,,,, milhares de euros,225457
2015,Ourém,Município,De emigrantes,,,, milhares de euros,94182
2015,Ourém,Município,De outros clientes,,,, milhares de euros,797268
2015,Ourém,Município,Total,,,, milhares de euros,891450
2015,Ourique,Município,De emigrantes,,,, milhares de euros,2002
2015,Ourique,Município,De outros clientes,,,, milhares de euros,63639
2015,Ourique,Município,Total,,,, milhares de euros,65641
2015,Ovar,Município,De emigrantes,,,, milhares de euros,23546
2015,Ovar,Município,De outros clientes,,,, milhares de euros,537077
2015,Ovar,Município,Total,,,, milhares de euros,560624
2015,Paços de Ferreira,Município,De emigrantes,,,, milhares de euros,12705
2015,Paços de Ferreira,Município,De outros clientes,,,, milhares de euros,440006
2015,Paços de Ferreira,Município,Total,,,, milhares de euros,452711
2015,Palmela,Município,De emigrantes,,,, milhares de euros,4156
2015,Palmela,Município,De outros clientes,,,, milhares de euros,351226
2015,Palmela,Município,Total,,,, milhares de euros,355382
2015,Pampilhosa da Serra,Município,De emigrantes,,,, milhares de euros,5740
2015,Pampilhosa da Serra,Município,De outros clientes,,,, milhares de euros,52552
2015,Pampilhosa da Serra,Município,Total,,,, milhares de euros,58293
2015,Paredes,Município,De emigrantes,,,, milhares de euros,7930
2015,Paredes,Município,De outros clientes,,,, milhares de euros,742184
2015,Paredes,Município,Total,,,, milhares de euros,750114
2015,Paredes de Coura,Município,De emigrantes,,,, milhares de euros,17243
2015,Paredes de Coura,Município,De outros clientes,,,, milhares de euros,116832
2015,Paredes de Coura,Município,Total,,,, milhares de euros,134075
2015,Pedrógão Grande,Município,De emigrantes,,,, milhares de euros,1933
2015,Pedrógão Grande,Município,De outros clientes,,,, milhares de euros,41166
2015,Pedrógão Grande,Município,Total,,,, milhares de euros,43099
2015,Penacova,Município,De emigrantes,,,, milhares de euros,14291
2015,Penacova,Município,De outros clientes,,,, milhares de euros,87854
2015,Penacova,Município,Total,,,, milhares de euros,102145
2015,Penafiel,Município,De emigrantes,,,, milhares de euros,25415
2015,Penafiel,Município,De outros clientes,,,, milhares de euros,619715
2015,Penafiel,Município,Total,,,, milhares de euros,645130
2015,Penalva do Castelo,Município,De emigrantes,,,, milhares de euros,19561
2015,Penalva do Castelo,Município,De outros clientes,,,, milhares de euros,81019
2015,Penalva do Castelo,Município,Total,,,, milhares de euros,100580
2015,Penamacor,Município,De emigrantes,,,..., milhares de euros,
2015,Penamacor,Município,De outros clientes,,,..., milhares de euros,
2015,Penamacor,Município,Total,,,..., milhares de euros,
2015,Penedono,Município,De emigrantes,,,, milhares de euros,13595
2015,Penedono,Município,De outros clientes,,,, milhares de euros,52644
2015,Penedono,Município,Total,,,, milhares de euros,66239
2015,Penela,Município,De emigrantes,,,..., milhares de euros,
2015,Penela,Município,De outros clientes,,,..., milhares de euros,
2015,Penela,Município,Total,,,..., milhares de euros,
2015,Peniche,Município,De emigrantes,,,, milhares de euros,19434
2015,Peniche,Município,De outros clientes,,,, milhares de euros,283927
2015,Peniche,Município,Total,,,, milhares de euros,303361
2015,Peso da Régua,Município,De emigrantes,,,, milhares de euros,14699
2015,Peso da Régua,Município,De outros clientes,,,, milhares de euros,190343
2015,Peso da Régua,Município,Total,,,, milhares de euros,205042
2015,Pinhel,Município,De emigrantes,,,, milhares de euros,17185
2015,Pinhel,Município,De outros clientes,,,, milhares de euros,103418
2015,Pinhel,Município,Total,,,, milhares de euros,120603
2015,Pombal,Município,De emigrantes,,,, milhares de euros,140651
2015,Pombal,Município,De outros clientes,,,, milhares de euros,852582
2015,Pombal,Município,Total,,,, milhares de euros,993234
2015,Ponta Delgada,Município,De emigrantes,,,, milhares de euros,55973
2015,Ponta Delgada,Município,De outros clientes,,,, milhares de euros,1192244
2015,Ponta Delgada,Município,Total,,,, milhares de euros,1248216
2015,Ponta do Sol,Município,De emigrantes,,,, milhares de euros,23202
2015,Ponta do Sol,Município,De outros clientes,,,, milhares de euros,61265
2015,Ponta do Sol,Município,Total,,,, milhares de euros,84467
2015,Ponte da Barca,Município,De emigrantes,,,, milhares de euros,40222
2015,Ponte da Barca,Município,De outros clientes,,,, milhares de euros,156489
2015,Ponte da Barca,Município,Total,,,, milhares de euros,196711
2015,Ponte de Lima,Município,De emigrantes,,,, milhares de euros,33347
2015,Ponte de Lima,Município,De outros clientes,,,, milhares de euros,428613
2015,Ponte de Lima,Município,Total,,,, milhares de euros,461960
2015,Ponte de Sor,Município,De emigrantes,,,, milhares de euros,4677
2015,Ponte de Sor,Município,De outros clientes,,,, milhares de euros,171176
2015,Ponte de Sor,Município,Total,,,, milhares de euros,175853
2015,Portalegre,Município,De emigrantes,,,, milhares de euros,3017
2015,Portalegre,Município,De outros clientes,,,, milhares de euros,297014
2015,Portalegre,Município,Total,,,, milhares de euros,300030
2015,Portel,Município,De emigrantes,,,, milhares de euros,1342
2015,Portel,Município,De outros clientes,,,, milhares de euros,31297
2015,Portel,Município,Total,,,, milhares de euros,32639
2015,Portimão,Município,De emigrantes,,,, milhares de euros,16780
2015,Portimão,Município,De outros clientes,,,, milhares de euros,722369
2015,Portimão,Município,Total,,,, milhares de euros,739150
2015,Porto,Município,De emigrantes,,,, milhares de euros,101678
2015,Porto,Município,De outros clientes,,,, milhares de euros,11185016
2015,Porto,Município,Total,,,, milhares de euros,11286694
2015,Porto de Mós,Município,De emigrantes,,,, milhares de euros,20977
2015,Porto de Mós,Município,De outros clientes,,,, milhares de euros,315918
2015,Porto de Mós,Município,Total,,,, milhares de euros,336895
2015,Porto Moniz,Município,De emigrantes,,,..., milhares de euros,
2015,Porto Moniz,Município,De outros clientes,,,..., milhares de euros,
2015,Porto Moniz,Município,Total,,,..., milhares de euros,
2015,Porto Santo,Município,De emigrantes,,,, milhares de euros,1849
2015,Porto Santo,Município,De outros clientes,,,, milhares de euros,35756
2015,Porto Santo,Município,Total,,,, milhares de euros,37606
2015,Póvoa de Lanhoso,Município,De emigrantes,,,, milhares de euros,52436
2015,Póvoa de Lanhoso,Município,De outros clientes,,,, milhares de euros,181212
2015,Póvoa de Lanhoso,Município,Total,,,, milhares de euros,233648
2015,Póvoa de Varzim,Município,De emigrantes,,,, milhares de euros,56349
2015,Póvoa de Varzim,Município,De outros clientes,,,, milhares de euros,907628
2015,Póvoa de Varzim,Município,Total,,,, milhares de euros,963977
2015,Povoação,Município,De emigrantes,,,, milhares de euros,7424
2015,Povoação,Município,De outros clientes,,,, milhares de euros,62576
2015,Povoação,Município,Total,,,, milhares de euros,70001
2015,Proença-a-Nova,Município,De emigrantes,,,, milhares de euros,8711
2015,Proença-a-Nova,Município,De outros clientes,,,, milhares de euros,89870
2015,Proença-a-Nova,Município,Total,,,, milhares de euros,98580
2015,Redondo,Município,De emigrantes,,,, milhares de euros,25
2015,Redondo,Município,De outros clientes,,,, milhares de euros,56590
2015,Redondo,Município,Total,,,, milhares de euros,56615
2015,Reguengos de Monsaraz,Município,De emigrantes,,,, milhares de euros,3679
2015,Reguengos de Monsaraz,Município,De outros clientes,,,, milhares de euros,105608
2015,Reguengos de Monsaraz,Município,Total,,,, milhares de euros,109287
2015,Resende,Município,De emigrantes,,,, milhares de euros,14874
2015,Resende,Município,De outros clientes,,,, milhares de euros,81688
2015,Resende,Município,Total,,,, milhares de euros,96562
2015,Ribeira Brava,Município,De emigrantes,,,, milhares de euros,86991
2015,Ribeira Brava,Município,De outros clientes,,,, milhares de euros,396486
2015,Ribeira Brava,Município,Total,,,, milhares de euros,483477
2015,Ribeira de Pena,Município,De emigrantes,,,, milhares de euros,19166
2015,Ribeira de Pena,Município,De outros clientes,,,, milhares de euros,43853
2015,Ribeira de Pena,Município,Total,,,, milhares de euros,63018
2015,Ribeira Grande,Município,De emigrantes,,,, milhares de euros,8775
2015,Ribeira Grande,Município,De outros clientes,,,, milhares de euros,163111
2015,Ribeira Grande,Município,Total,,,, milhares de euros,171886
2015,Rio Maior,Município,De emigrantes,,,, milhares de euros,6495
2015,Rio Maior,Município,De outros clientes,,,, milhares de euros,233870
2015,Rio Maior,Município,Total,,,, milhares de euros,240365
2015,Sabrosa,Município,De emigrantes,,,, milhares de euros,6424
2015,Sabrosa,Município,De outros clientes,,,, milhares de euros,45069
2015,Sabrosa,Município,Total,,,, milhares de euros,51493
2015,Sabugal,Município,De emigrantes,,,, milhares de euros,76689
2015,Sabugal,Município,De outros clientes,,,, milhares de euros,254393
2015,Sabugal,Município,Total,,,, milhares de euros,331082
2015,Salvaterra de Magos,Município,De emigrantes,,,, milhares de euros,2622
2015,Salvaterra de Magos,Município,De outros clientes,,,, milhares de euros,175228
2015,Salvaterra de Magos,Município,Total,,,, milhares de euros,177850
2015,Santa Comba Dão,Município,De emigrantes,,,, milhares de euros,9720
2015,Santa Comba Dão,Município,De outros clientes,,,, milhares de euros,61386
2015,Santa Comba Dão,Município,Total,,,, milhares de euros,71106
2015,Santa Cruz,Município,De emigrantes,,,, milhares de euros,25986
2015,Santa Cruz,Município,De outros clientes,,,, milhares de euros,181809
2015,Santa Cruz,Município,Total,,,, milhares de euros,207795
2015,Santa Cruz da Graciosa,Município,De emigrantes,,,, milhares de euros,6196
2015,Santa Cruz da Graciosa,Município,De outros clientes,,,, milhares de euros,44072
2015,Santa Cruz da Graciosa,Município,Total,,,, milhares de euros,50268
2015,Santa Cruz das Flores,Município,De emigrantes,,,, milhares de euros,1054
2015,Santa Cruz das Flores,Município,De outros clientes,,,, milhares de euros,31492
2015,Santa Cruz das Flores,Município,Total,,,, milhares de euros,32546
2015,Santa Maria da Feira,Município,De emigrantes,,,, milhares de euros,59190
2015,Santa Maria da Feira,Município,De outros clientes,,,, milhares de euros,1256115
2015,Santa Maria da Feira,Município,Total,,,, milhares de euros,1315305
2015,Santa Marta de Penaguião,Município,De emigrantes,,,, milhares de euros,6053
2015,Santa Marta de Penaguião,Município,De outros clientes,,,, milhares de euros,41902
2015,Santa Marta de Penaguião,Município,Total,,,, milhares de euros,47955
2015,Santana,Município,De emigrantes,,,..., milhares de euros,
2015,Santana,Município,De outros clientes,,,..., milhares de euros,
2015,Santana,Município,Total,,,..., milhares de euros,
2015,Santarém,Município,De emigrantes,,,, milhares de euros,14827
2015,Santarém,Município,De outros clientes,,,, milhares de euros,737260
2015,Santarém,Município,Total,,,, milhares de euros,752087
2015,Santiago do Cacém,Município,De emigrantes,,,, milhares de euros,3127
2015,Santiago do Cacém,Município,De outros clientes,,,, milhares de euros,350064
2015,Santiago do Cacém,Município,Total,,,, milhares de euros,353191
2015,Santo Tirso,Município,De emigrantes,,,, milhares de euros,32602
2015,Santo Tirso,Município,De outros clientes,,,, milhares de euros,624741
2015,Santo Tirso,Município,Total,,,, milhares de euros,657344
2015,São Brás de Alportel,Município,De emigrantes,,,, milhares de euros,13001
2015,São Brás de Alportel,Município,De outros clientes,,,, milhares de euros,159734
2015,São Brás de Alportel,Município,Total,,,, milhares de euros,172736
2015,São João da Madeira,Município,De emigrantes,,,, milhares de euros,27167
2015,São João da Madeira,Município,De outros clientes,,,, milhares de euros,768403
2015,São João da Madeira,Município,Total,,,, milhares de euros,795570
2015,São João da Pesqueira,Município,De emigrantes,,,, milhares de euros,6770
2015,São João da Pesqueira,Município,De outros clientes,,,, milhares de euros,69196
2015,São João da Pesqueira,Município,Total,,,, milhares de euros,75967
2015,São Pedro do Sul,Município,De emigrantes,,,, milhares de euros,23941
2015,São Pedro do Sul,Município,De outros clientes,,,, milhares de euros,139323
2015,São Pedro do Sul,Município,Total,,,, milhares de euros,163264
2015,São Roque do Pico,Município,De emigrantes,,,, milhares de euros,2076
2015,São Roque do Pico,Município,De outros clientes,,,, milhares de euros,29635
2015,São Roque do Pico,Município,Total,,,, milhares de euros,31711
2015,São Vicente,Município,De emigrantes,,,, milhares de euros,41219
2015,São Vicente,Município,De outros clientes,,,, milhares de euros,93221
2015,São Vicente,Município,Total,,,, milhares de euros,134440
2015,Sardoal,Município,De emigrantes,,,, milhares de euros,1261
2015,Sardoal,Município,De outros clientes,,,, milhares de euros,29125
2015,Sardoal,Município,Total,,,, milhares de euros,30386
2015,Sátão,Município,De emigrantes,,,, milhares de euros,28866
2015,Sátão,Município,De outros clientes,,,, milhares de euros,120747
2015,Sátão,Município,Total,,,, milhares de euros,149613
2015,Seia,Município,De emigrantes,,,, milhares de euros,36214
2015,Seia,Município,De outros clientes,,,, milhares de euros,320019
2015,Seia,Município,Total,,,, milhares de euros,356233
2015,Seixal,Município,De emigrantes,,,, milhares de euros,22164
2015,Seixal,Município,De outros clientes,,,, milhares de euros,920265
2015,Seixal,Município,Total,,,, milhares de euros,942429
2015,Sernancelhe,Município,De emigrantes,,,, milhares de euros,27040
2015,Sernancelhe,Município,De outros clientes,,,, milhares de euros,65366
2015,Sernancelhe,Município,Total,,,, milhares de euros,92406
2015,Serpa,Município,De emigrantes,,,, milhares de euros,6583
