01. Ano,02. Nome Região (Portugal),03. Âmbito Geográfico,04. Filtro 1,05. Filtro 2,06. Filtro 3,08. Símbolo,07. Escala,09. Valor
2016,São João da Pesqueira,Município,,,,, recintos,0
2016,São Pedro do Sul,Município,,,,, recintos,0
2016,São Roque do Pico,Município,,,,, recintos,0
2016,São Vicente,Município,,,,, recintos,0
2016,Sardoal,Município,,,,, recintos,1
2016,Sátão,Município,,,,, recintos,1
2016,Seia,Município,,,,, recintos,1
2016,Seixal,Município,,,,, recintos,1
2016,Sernancelhe,Município,,,,, recintos,0
2016,Serpa,Município,,,,, recintos,0
2016,Sertã,Município,,,,, recintos,1
2016,Sesimbra,Município,,,,, recintos,1
2016,Setúbal,Município,,,,, recintos,2
2016,Sever do Vouga,Município,,,,, recintos,0
2016,Silves,Município,,,,, recintos,0
2016,Sines,Município,,,,, recintos,1
2016,Sintra,Município,,,,, recintos,2
2016,Sobral de Monte Agraço,Município,,,,, recintos,0
2016,Soure,Município,,,,, recintos,0
2016,Sousel,Município,,,,, recintos,0
2016,Tábua,Município,,,,, recintos,0
2016,Tabuaço,Município,,,,, recintos,0
2016,Tarouca,Município,,,,, recintos,0
2016,Tavira,Município,,,,, recintos,2
2016,Terras de Bouro,Município,,,,, recintos,0
2016,Tomar,Município,,,,, recintos,1
2016,Tondela,Município,,,,, recintos,0
2016,Torre de Moncorvo,Município,,,,, recintos,0
2016,Torres Novas,Município,,,,, recintos,1
2016,Torres Vedras,Município,,,,, recintos,1
2016,Trancoso,Município,,,,, recintos,1
2016,Trofa,Município,,,,, recintos,0
2016,Vagos,Município,,,,, recintos,0
2016,Vale de Cambra,Município,,,,, recintos,0
2016,Valença,Município,,,,, recintos,0
2016,Valongo,Município,,,,, recintos,0
2016,Valpaços,Município,,,,, recintos,0
2016,Velas,Município,,,,, recintos,0
2016,Vendas Novas,Município,,,,, recintos,0
2016,Viana do Alentejo,Município,,,,, recintos,1
2016,Viana do Castelo,Município,,,,, recintos,2
2016,Vidigueira,Município,,,,, recintos,0
2016,Vieira do Minho,Município,,,,, recintos,0
2016,Vila da Praia da Vitória,Município,,,,, recintos,1
2016,Vila de Rei,Município,,,,, recintos,0
2016,Vila do Bispo,Município,,,,, recintos,0
2016,Vila do Conde,Município,,,,, recintos,1
2016,Vila do Porto,Município,,,,, recintos,0
2016,Vila Flor,Município,,,,, recintos,1
2016,Vila Franca de Xira,Município,,,,, recintos,0
2016,Vila Franca do Campo,Município,,,,, recintos,0
2016,Vila Nova da Barquinha,Município,,,,, recintos,0
2016,Vila Nova de Cerveira,Município,,,,, recintos,0
2016,Vila Nova de Famalicão,Município,,,,, recintos,1
2016,Vila Nova de Foz Côa,Município,,,,, recintos,1
2016,Vila Nova de Gaia,Município,,,,, recintos,4
2016,Vila Nova de Paiva,Município,,,,, recintos,0
2016,Vila Nova de Poiares,Município,,,,, recintos,0
2016,Vila Pouca de Aguiar,Município,,,,, recintos,0
2016,Vila Real,Município,,,,, recintos,3
2016,Vila Real de Santo António,Município,,,,, recintos,0
2016,Vila Velha de Ródão,Município,,,,, recintos,1
2016,Vila Verde,Município,,,,, recintos,0
2016,Vila Viçosa,Município,,,,, recintos,0
2016,Vimioso,Município,,,,, recintos,0
2016,Vinhais,Município,,,,, recintos,0
2016,Viseu,Município,,,,, recintos,3
2016,Vizela,Município,,,,, recintos,1
2016,Vouzela,Município,,,,, recintos,0
2017,Abrantes,Município,,,,, recintos,0
2017,Águeda,Município,,,,, recintos,1
2017,Aguiar da Beira,Município,,,,, recintos,0
2017,Alandroal,Município,,,,, recintos,1
2017,Albergaria-a-Velha,Município,,,,, recintos,0
2017,Albufeira,Município,,,,, recintos,1
2017,Alcácer do Sal,Município,,,,, recintos,1
2017,Alcanena,Município,,,,, recintos,0
2017,Alcobaça,Município,,,,, recintos,1
2017,Alcochete,Município,,,,, recintos,0
2017,Alcoutim,Município,,,,, recintos,0
2017,Alenquer,Município,,,,, recintos,0
2017,Alfândega da Fé,Município,,,,, recintos,0
2017,Alijó,Município,,,,, recintos,0
2017,Aljezur,Município,,,,, recintos,0
2017,Aljustrel,Município,,,,, recintos,0
2017,Almada,Município,,,,, recintos,1
2017,Almeida,Município,,,,, recintos,0
2017,Almeirim,Município,,,,, recintos,0
2017,Almodôvar,Município,,,,, recintos,0
2017,Alpiarça,Município,,,,, recintos,0
2017,Alter do Chão,Município,,,,, recintos,0
2017,Alvaiázere,Município,,,,, recintos,0
2017,Alvito,Município,,,,, recintos,0
2017,Amadora,Município,,,,, recintos,1
2017,Amarante,Município,,,,, recintos,1
2017,Amares,Município,,,,, recintos,0
2017,Anadia,Município,,,,, recintos,1
2017,Angra do Heroísmo,Município,,,,, recintos,2
2017,Ansião,Município,,,,, recintos,0
2017,Arcos de Valdevez,Município,,,,, recintos,1
2017,Arganil,Município,,,,, recintos,1
2017,Armamar,Município,,,,, recintos,0
2017,Arouca,Município,,,,, recintos,0
2017,Arraiolos,Município,,,,, recintos,0
2017,Arronches,Município,,,,, recintos,0
2017,Arruda dos Vinhos,Município,,,,, recintos,0
2017,Aveiro,Município,,,,, recintos,3
2017,Avis,Município,,,,, recintos,0
2017,Azambuja,Município,,,,, recintos,0
2017,Baião,Município,,,,, recintos,0
2017,Barcelos,Município,,,,, recintos,2
2017,Barrancos,Município,,,,, recintos,0
2017,Barreiro,Município,,,,, recintos,1
2017,Batalha,Município,,,,, recintos,0
2017,Beja,Município,,,,, recintos,1
2017,Belmonte,Município,,,,, recintos,0
2017,Benavente,Município,,,,, recintos,0
2017,Bombarral,Município,,,,, recintos,0
2017,Borba,Município,,,,, recintos,0
2017,Boticas,Município,,,,, recintos,0
2017,Braga,Município,,,,, recintos,4
2017,Bragança,Município,,,,, recintos,0
2017,Cabeceiras de Basto,Município,,,,, recintos,0
2017,Cadaval,Município,,,,, recintos,0
2017,Caldas da Rainha,Município,,,,, recintos,2
2017,Calheta [R.A.A.],Município,,,,, recintos,0
2017,Calheta [R.A.M.],Município,,,,, recintos,0
2017,Câmara de Lobos,Município,,,,, recintos,0
2017,Caminha,Município,,,,, recintos,1
2017,Campo Maior,Município,,,,, recintos,1
2017,Cantanhede,Município,,,,, recintos,0
2017,Carrazeda de Ansiães,Município,,,,, recintos,1
2017,Carregal do Sal,Município,,,,, recintos,0
2017,Cartaxo,Município,,,,, recintos,1
2017,Cascais,Município,,,,, recintos,3
2017,Castanheira de Pêra,Município,,,,, recintos,0
2017,Castelo Branco,Município,,,,, recintos,2
2017,Castelo de Paiva,Município,,,,, recintos,0
2017,Castelo de Vide,Município,,,,, recintos,1
2017,Castro Daire,Município,,,,, recintos,0
2017,Castro Marim,Município,,,,, recintos,0
2017,Castro Verde,Município,,,,, recintos,1
2017,Celorico da Beira,Município,,,,, recintos,0
2017,Celorico de Basto,Município,,,,, recintos,0
2017,Chamusca,Município,,,,, recintos,0
2017,Chaves,Município,,,,, recintos,1
2017,Cinfães,Município,,,,, recintos,0
2017,Coimbra,Município,,,,, recintos,7
2017,Condeixa-a-Nova,Município,,,,, recintos,0
2017,Constância,Município,,,,, recintos,0
2017,Coruche,Município,,,,, recintos,0
2017,Corvo,Município,,,,, recintos,0
2017,Covilhã,Município,,,,, recintos,1
2017,Crato,Município,,,,, recintos,0
2017,Cuba,Município,,,,, recintos,0
2017,Elvas,Município,,,,, recintos,1
2017,Entroncamento,Município,,,,, recintos,0
2017,Espinho,Município,,,,, recintos,1
2017,Esposende,Município,,,,, recintos,0
2017,Estarreja,Município,,,,, recintos,2
2017,Estremoz,Município,,,,, recintos,1
2017,Évora,Município,,,,, recintos,2
2017,Fafe,Município,,,,, recintos,0
2017,Faro,Município,,,,, recintos,3
2017,Felgueiras,Município,,,,, recintos,0
2017,Ferreira do Alentejo,Município,,,,, recintos,0
2017,Ferreira do Zêzere,Município,,,,, recintos,0
2017,Figueira da Foz,Município,,,,, recintos,2
2017,Figueira de Castelo Rodrigo,Município,,,,, recintos,0
2017,Figueiró dos Vinhos,Município,,,,, recintos,0
2017,Fornos de Algodres,Município,,,,, recintos,0
2017,Freixo de Espada à Cinta,Município,,,,, recintos,0
2017,Fronteira,Município,,,,, recintos,0
2017,Funchal,Município,,,,, recintos,2
2017,Fundão,Município,,,,, recintos,0
2017,Gavião,Município,,,,, recintos,0
2017,Góis,Município,,,,, recintos,0
2017,Golegã,Município,,,,, recintos,0
2017,Gondomar,Município,,,,, recintos,1
2017,Gouveia,Município,,,,, recintos,0
2017,Grândola,Município,,,,, recintos,1
2017,Guarda,Município,,,,, recintos,1
2017,Guimarães,Município,,,,, recintos,3
2017,Horta,Município,,,,, recintos,0
2017,Idanha-a-Nova,Município,,,,, recintos,0
2017,Ílhavo,Município,,,,, recintos,0
2017,Lagoa,Município,,,,, recintos,0
2017,Lagoa [R.A.A.],Município,,,,, recintos,0
2017,Lagos,Município,,,,, recintos,1
2017,Lajes das Flores,Município,,,,, recintos,0
2017,Lajes do Pico,Município,,,,, recintos,0
2017,Lamego,Município,,,,, recintos,1
2017,Leiria,Município,,,,, recintos,5
2017,Lisboa,Município,,,,, recintos,13
2017,Loulé,Município,,,,, recintos,2
2017,Loures,Município,,,,, recintos,1
2017,Lourinhã,Município,,,,, recintos,0
2017,Lousã,Município,,,,, recintos,0
2017,Lousada,Município,,,,, recintos,0
2017,Mação,Município,,,,, recintos,0
2017,Macedo de Cavaleiros,Município,,,,, recintos,0
2017,Machico,Município,,,,, recintos,0
2017,Madalena,Município,,,,, recintos,1
2017,Mafra,Município,,,,, recintos,0
2017,Maia,Município,,,,, recintos,2
2017,Mangualde,Município,,,,, recintos,0
2017,Manteigas,Município,,,,, recintos,0
2017,Marco de Canaveses,Município,,,,, recintos,0
2017,Marinha Grande,Município,,,,, recintos,0
2017,Marvão,Município,,,,, recintos,0
2017,Matosinhos,Município,,,,, recintos,2
2017,Mealhada,Município,,,,, recintos,0
2017,Mêda,Município,,,,, recintos,0
2017,Melgaço,Município,,,,, recintos,0
2017,Mértola,Município,,,,, recintos,1
2017,Mesão Frio,Município,,,,, recintos,0
2017,Mira,Município,,,,, recintos,0
2017,Miranda do Corvo,Município,,,,, recintos,1
2017,Miranda do Douro,Município,,,,, recintos,0
2017,Mirandela,Município,,,,, recintos,1
2017,Mogadouro,Município,,,,, recintos,0
2017,Moimenta da Beira,Município,,,,, recintos,0
2017,Moita,Município,,,,, recintos,0
2017,Monção,Município,,,,, recintos,1
2017,Monchique,Município,,,,, recintos,0
2017,Mondim de Basto,Município,,,,, recintos,0
2017,Monforte,Município,,,,, recintos,0
2017,Montalegre,Município,,,,, recintos,0
2017,Montemor-o-Novo,Município,,,,, recintos,0
2017,Montemor-o-Velho,Município,,,,, recintos,0
2017,Montijo,Município,,,,, recintos,1
2017,Mora,Município,,,,, recintos,0
2017,Mortágua,Município,,,,, recintos,0
2017,Moura,Município,,,,, recintos,0
2017,Mourão,Município,,,,, recintos,0
2017,Murça,Município,,,,, recintos,0
2017,Murtosa,Município,,,,, recintos,0
2017,Nazaré,Município,,,,, recintos,0
2017,Nelas,Município,,,,, recintos,0
2017,Nisa,Município,,,,, recintos,1
2017,Nordeste,Município,,,,, recintos,0
2017,Óbidos,Município,,,,, recintos,0
2017,Odemira,Município,,,,, recintos,2
2017,Odivelas,Município,,,,, recintos,2
2017,Oeiras,Município,,,,, recintos,3
2017,Oleiros,Município,,,,, recintos,0
2017,Olhão,Município,,,,, recintos,1
2017,Oliveira de Azeméis,Município,,,,, recintos,0
2017,Oliveira de Frades,Município,,,,, recintos,0
2017,Oliveira do Bairro,Município,,,,, recintos,0
2017,Oliveira do Hospital,Município,,,,, recintos,0
2017,Ourém,Município,,,,, recintos,0
2017,Ourique,Município,,,,, recintos,1
2017,Ovar,Município,,,,, recintos,1
2017,Paços de Ferreira,Município,,,,, recintos,1
2017,Palmela,Município,,,,, recintos,0
2017,Pampilhosa da Serra,Município,,,,, recintos,0
2017,Paredes,Município,,,,, recintos,0
2017,Paredes de Coura,Município,,,,, recintos,1
2017,Pedrógão Grande,Município,,,,, recintos,0
2017,Penacova,Município,,,,, recintos,0
2017,Penafiel,Município,,,,, recintos,1
2017,Penalva do Castelo,Município,,,,, recintos,0
2017,Penamacor,Município,,,,, recintos,0
2017,Penedono,Município,,,,, recintos,0
2017,Penela,Município,,,,, recintos,0
2017,Peniche,Município,,,,, recintos,0
2017,Peso da Régua,Município,,,,, recintos,1
2017,Pinhel,Município,,,,, recintos,0
2017,Pombal,Município,,,,, recintos,0
2017,Ponta Delgada,Município,,,,, recintos,1
2017,Ponta do Sol,Município,,,,, recintos,0
2017,Ponte da Barca,Município,,,,, recintos,0
2017,Ponte de Lima,Município,,,,, recintos,0
2017,Ponte de Sor,Município,,,,, recintos,0
2017,Portalegre,Município,,,,, recintos,0
2017,Portel,Município,,,,, recintos,1
2017,Portimão,Município,,,,, recintos,2
2017,Porto,Município,,,,, recintos,6
2017,Porto de Mós,Município,,,,, recintos,0
2017,Porto Moniz,Município,,,,, recintos,0
2017,Porto Santo,Município,,,,, recintos,0
2017,Póvoa de Lanhoso,Município,,,,, recintos,0
2017,Póvoa de Varzim,Município,,,,, recintos,1
2017,Povoação,Município,,,,, recintos,0
2017,Proença-a-Nova,Município,,,,, recintos,1
2017,Redondo,Município,,,,, recintos,1
2017,Reguengos de Monsaraz,Município,,,,, recintos,1
2017,Resende,Município,,,,, recintos,0
2017,Ribeira Brava,Município,,,,, recintos,0
2017,Ribeira de Pena,Município,,,,, recintos,0
2017,Ribeira Grande,Município,,,,, recintos,1
2017,Rio Maior,Município,,,,, recintos,1
2017,Sabrosa,Município,,,,, recintos,0
2017,Sabugal,Município,,,,, recintos,0
2017,Salvaterra de Magos,Município,,,,, recintos,0
2017,Santa Comba Dão,Município,,,,, recintos,0
2017,Santa Cruz,Município,,,,, recintos,0
2017,Santa Cruz da Graciosa,Município,,,,, recintos,0
2017,Santa Cruz das Flores,Município,,,,, recintos,0
2017,Santa Maria da Feira,Município,,,,, recintos,1
2017,Santa Marta de Penaguião,Município,,,,, recintos,0
2017,Santana,Município,,,,, recintos,0
2017,Santarém,Município,,,,, recintos,2
2017,Santiago do Cacém,Município,,,,, recintos,2
2017,Santo Tirso,Município,,,,, recintos,0
2017,São Brás de Alportel,Município,,,,, recintos,0
2017,São João da Madeira,Município,,,,, recintos,1
2017,São João da Pesqueira,Município,,,,, recintos,0
2017,São Pedro do Sul,Município,,,,, recintos,0
2017,São Roque do Pico,Município,,,,, recintos,0
2017,São Vicente,Município,,,,, recintos,0
2017,Sardoal,Município,,,,, recintos,1
2017,Sátão,Município,,,,, recintos,1
2017,Seia,Município,,,,, recintos,1
2017,Seixal,Município,,,,, recintos,1
2017,Sernancelhe,Município,,,,, recintos,0
2017,Serpa,Município,,,,, recintos,0
2017,Sertã,Município,,,,, recintos,1
2017,Sesimbra,Município,,,,, recintos,1
2017,Setúbal,Município,,,,, recintos,2
2017,Sever do Vouga,Município,,,,, recintos,0
2017,Silves,Município,,,,, recintos,0
2017,Sines,Município,,,,, recintos,1
2017,Sintra,Município,,,,, recintos,2
2017,Sobral de Monte Agraço,Município,,,,, recintos,0
2017,Soure,Município,,,,, recintos,0
2017,Sousel,Município,,,,, recintos,0
2017,Tábua,Município,,,,, recintos,1
2017,Tabuaço,Município,,,,, recintos,0
2017,Tarouca,Município,,,,, recintos,0
2017,Tavira,Município,,,,, recintos,2
2017,Terras de Bouro,Município,,,,, recintos,0
2017,Tomar,Município,,,,, recintos,1
2017,Tondela,Município,,,,, recintos,0
2017,Torre de Moncorvo,Município,,,,, recintos,0
2017,Torres Novas,Município,,,,, recintos,1
2017,Torres Vedras,Município,,,,, recintos,1
2017,Trancoso,Município,,,,, recintos,1
2017,Trofa,Município,,,,, recintos,0
2017,Vagos,Município,,,,, recintos,0
2017,Vale de Cambra,Município,,,,, recintos,0
2017,Valença,Município,,,,, recintos,0
2017,Valongo,Município,,,,, recintos,0
2017,Valpaços,Município,,,,, recintos,0
2017,Velas,Município,,,,, recintos,0
2017,Vendas Novas,Município,,,,, recintos,0
2017,Viana do Alentejo,Município,,,,, recintos,1
2017,Viana do Castelo,Município,,,,, recintos,2
2017,Vidigueira,Município,,,,, recintos,0
2017,Vieira do Minho,Município,,,,, recintos,0
2017,Vila da Praia da Vitória,Município,,,,, recintos,1
2017,Vila de Rei,Município,,,,, recintos,0
2017,Vila do Bispo,Município,,,,, recintos,0
2017,Vila do Conde,Município,,,,, recintos,1
2017,Vila do Porto,Município,,,,, recintos,0
2017,Vila Flor,Município,,,,, recintos,1
2017,Vila Franca de Xira,Município,,,,, recintos,0
2017,Vila Franca do Campo,Município,,,,, recintos,0
2017,Vila Nova da Barquinha,Município,,,,, recintos,0
2017,Vila Nova de Cerveira,Município,,,,, recintos,0
2017,Vila Nova de Famalicão,Município,,,,, recintos,1
2017,Vila Nova de Foz Côa,Município,,,,, recintos,1
2017,Vila Nova de Gaia,Município,,,,, recintos,4
2017,Vila Nova de Paiva,Município,,,,, recintos,0
2017,Vila Nova de Poiares,Município,,,,, recintos,0
2017,Vila Pouca de Aguiar,Município,,,,, recintos,0
2017,Vila Real,Município,,,,, recintos,2
2017,Vila Real de Santo António,Município,,,,, recintos,0
2017,Vila Velha de Ródão,Município,,,,, recintos,1
2017,Vila Verde,Município,,,,, recintos,0
2017,Vila Viçosa,Município,,,,, recintos,0
2017,Vimioso,Município,,,,, recintos,0
2017,Vinhais,Município,,,,, recintos,0
2017,Viseu,Município,,,,, recintos,3
2017,Vizela,Município,,,,, recintos,1
2017,Vouzela,Município,,,,, recintos,0
2018,Abrantes,Município,,,,, recintos,0
2018,Águeda,Município,,,,, recintos,1
2018,Aguiar da Beira,Município,,,,, recintos,0
2018,Alandroal,Município,,,,, recintos,1
2018,Albergaria-a-Velha,Município,,,,, recintos,0
2018,Albufeira,Município,,,,, recintos,1
2018,Alcácer do Sal,Município,,,,, recintos,1
2018,Alcanena,Município,,,,, recintos,0
2018,Alcobaça,Município,,,,, recintos,1
2018,Alcochete,Município,,,,, recintos,0
2018,Alcoutim,Município,,,,, recintos,0
2018,Alenquer,Município,,,,, recintos,0
2018,Alfândega da Fé,Município,,,,, recintos,0
2018,Alijó,Município,,,,, recintos,1
2018,Aljezur,Município,,,,, recintos,0
2018,Aljustrel,Município,,,,, recintos,0
2018,Almada,Município,,,,, recintos,2
2018,Almeida,Município,,,,, recintos,0
2018,Almeirim,Município,,,,, recintos,0
2018,Almodôvar,Município,,,,, recintos,0
2018,Alpiarça,Município,,,,, recintos,0
2018,Alter do Chão,Município,,,,, recintos,0
2018,Alvaiázere,Município,,,,, recintos,0
2018,Alvito,Município,,,,, recintos,0
2018,Amadora,Município,,,,, recintos,1
2018,Amarante,Município,,,,, recintos,1
2018,Amares,Município,,,,, recintos,0
2018,Anadia,Município,,,,, recintos,1
2018,Angra do Heroísmo,Município,,,,, recintos,2
2018,Ansião,Município,,,,, recintos,1
2018,Arcos de Valdevez,Município,,,,, recintos,1
2018,Arganil,Município,,,,, recintos,1
2018,Armamar,Município,,,,, recintos,0
2018,Arouca,Município,,,,, recintos,1
2018,Arraiolos,Município,,,,, recintos,0
2018,Arronches,Município,,,,, recintos,0
2018,Arruda dos Vinhos,Município,,,,, recintos,0
2018,Aveiro,Município,,,,, recintos,3
2018,Avis,Município,,,,, recintos,0
2018,Azambuja,Município,,,,, recintos,0
2018,Baião,Município,,,,, recintos,0
2018,Barcelos,Município,,,,, recintos,2
2018,Barrancos,Município,,,,, recintos,0
2018,Barreiro,Município,,,,, recintos,2
2018,Batalha,Município,,,,, recintos,0
2018,Beja,Município,,,,, recintos,1
2018,Belmonte,Município,,,,, recintos,0
2018,Benavente,Município,,,,, recintos,0
2018,Bombarral,Município,,,,, recintos,0
2018,Borba,Município,,,,, recintos,0
2018,Boticas,Município,,,,, recintos,0
2018,Braga,Município,,,,, recintos,4
2018,Bragança,Município,,,,, recintos,0
2018,Cabeceiras de Basto,Município,,,,, recintos,0
2018,Cadaval,Município,,,,, recintos,0
2018,Caldas da Rainha,Município,,,,, recintos,2
2018,Calheta [R.A.A.],Município,,,,, recintos,0
2018,Calheta [R.A.M.],Município,,,,, recintos,0
2018,Câmara de Lobos,Município,,,,, recintos,0
2018,Caminha,Município,,,,, recintos,1
2018,Campo Maior,Município,,,,, recintos,1
2018,Cantanhede,Município,,,,, recintos,0
2018,Carrazeda de Ansiães,Município,,,,, recintos,1
2018,Carregal do Sal,Município,,,,, recintos,0
2018,Cartaxo,Município,,,,, recintos,1
2018,Cascais,Município,,,,, recintos,3
2018,Castanheira de Pêra,Município,,,,, recintos,0
2018,Castelo Branco,Município,,,,, recintos,2
2018,Castelo de Paiva,Município,,,,, recintos,0
2018,Castelo de Vide,Município,,,,, recintos,1
2018,Castro Daire,Município,,,,, recintos,0
2018,Castro Marim,Município,,,,, recintos,0
2018,Castro Verde,Município,,,,, recintos,1
2018,Celorico da Beira,Município,,,,, recintos,0
2018,Celorico de Basto,Município,,,,, recintos,0
2018,Chamusca,Município,,,,, recintos,0
2018,Chaves,Município,,,,, recintos,1
2018,Cinfães,Município,,,,, recintos,0
2018,Coimbra,Município,,,,, recintos,6
2018,Condeixa-a-Nova,Município,,,,, recintos,0
2018,Constância,Município,,,,, recintos,0
2018,Coruche,Município,,,,, recintos,0
2018,Corvo,Município,,,,, recintos,0
2018,Covilhã,Município,,,,, recintos,1
2018,Crato,Município,,,,, recintos,0
2018,Cuba,Município,,,,, recintos,0
2018,Elvas,Município,,,,, recintos,1
2018,Entroncamento,Município,,,,, recintos,0
2018,Espinho,Município,,,,, recintos,1
2018,Esposende,Município,,,,, recintos,0
2018,Estarreja,Município,,,,, recintos,2
2018,Estremoz,Município,,,,, recintos,1
2018,Évora,Município,,,,, recintos,2
2018,Fafe,Município,,,,, recintos,0
2018,Faro,Município,,,,, recintos,2
2018,Felgueiras,Município,,,,, recintos,0
2018,Ferreira do Alentejo,Município,,,,, recintos,0
2018,Ferreira do Zêzere,Município,,,,, recintos,0
2018,Figueira da Foz,Município,,,,, recintos,2
2018,Figueira de Castelo Rodrigo,Município,,,,, recintos,0
2018,Figueiró dos Vinhos,Município,,,,, recintos,0
2018,Fornos de Algodres,Município,,,,, recintos,0
2018,Freixo de Espada à Cinta,Município,,,,, recintos,0
2018,Fronteira,Município,,,,, recintos,0
2018,Funchal,Município,,,,, recintos,2
2018,Fundão,Município,,,,, recintos,0
2018,Gavião,Município,,,,, recintos,0
2018,Góis,Município,,,,, recintos,0
2018,Golegã,Município,,,,, recintos,0
2018,Gondomar,Município,,,,, recintos,1
2018,Gouveia,Município,,,,, recintos,0
2018,Grândola,Município,,,,, recintos,1
2018,Guarda,Município,,,,, recintos,2
2018,Guimarães,Município,,,,, recintos,3
2018,Horta,Município,,,,, recintos,0
2018,Idanha-a-Nova,Município,,,,, recintos,0
2018,Ílhavo,Município,,,,, recintos,0
2018,Lagoa,Município,,,,, recintos,0
2018,Lagoa [R.A.A.],Município,,,,, recintos,0
2018,Lagos,Município,,,,, recintos,1
2018,Lajes das Flores,Município,,,,, recintos,0
2018,Lajes do Pico,Município,,,,, recintos,0
2018,Lamego,Município,,,,, recintos,1
2018,Leiria,Município,,,,, recintos,5
2018,Lisboa,Município,,,,, recintos,15
2018,Loulé,Município,,,,, recintos,1
2018,Loures,Município,,,,, recintos,1
2018,Lourinhã,Município,,,,, recintos,0
2018,Lousã,Município,,,,, recintos,0
2018,Lousada,Município,,,,, recintos,0
2018,Mação,Município,,,,, recintos,0
2018,Macedo de Cavaleiros,Município,,,,, recintos,0
2018,Machico,Município,,,,, recintos,0
2018,Madalena,Município,,,,, recintos,1
2018,Mafra,Município,,,,, recintos,0
2018,Maia,Município,,,,, recintos,3
2018,Mangualde,Município,,,,, recintos,0
2018,Manteigas,Município,,,,, recintos,0
2018,Marco de Canaveses,Município,,,,, recintos,0
2018,Marinha Grande,Município,,,,, recintos,0
2018,Marvão,Município,,,,, recintos,0
2018,Matosinhos,Município,,,,, recintos,2
2018,Mealhada,Município,,,,, recintos,0
2018,Mêda,Município,,,,, recintos,0
2018,Melgaço,Município,,,,, recintos,0
2018,Mértola,Município,,,,, recintos,1
2018,Mesão Frio,Município,,,,, recintos,0
2018,Mira,Município,,,,, recintos,0
2018,Miranda do Corvo,Município,,,,, recintos,1
2018,Miranda do Douro,Município,,,,, recintos,0
2018,Mirandela,Município,,,,, recintos,1
2018,Mogadouro,Município,,,,, recintos,0
2018,Moimenta da Beira,Município,,,,, recintos,0
2018,Moita,Município,,,,, recintos,1
2018,Monção,Município,,,,, recintos,1
2018,Monchique,Município,,,,, recintos,0
2018,Mondim de Basto,Município,,,,, recintos,0
2018,Monforte,Município,,,,, recintos,0
2018,Montalegre,Município,,,,, recintos,0
2018,Montemor-o-Novo,Município,,,,, recintos,1
2018,Montemor-o-Velho,Município,,,,, recintos,0
2018,Montijo,Município,,,,, recintos,1
2018,Mora,Município,,,,, recintos,0
2018,Mortágua,Município,,,,, recintos,0
2018,Moura,Município,,,,, recintos,1
2018,Mourão,Município,,,,, recintos,0
2018,Murça,Município,,,,, recintos,0
2018,Murtosa,Município,,,,, recintos,0
2018,Nazaré,Município,,,,, recintos,0
2018,Nelas,Município,,,,, recintos,0
2018,Nisa,Município,,,,, recintos,1
2018,Nordeste,Município,,,,, recintos,0
2018,Óbidos,Município,,,,, recintos,0
2018,Odemira,Município,,,,, recintos,2
2018,Odivelas,Município,,,,, recintos,2
2018,Oeiras,Município,,,,, recintos,3
2018,Oleiros,Município,,,,, recintos,0
2018,Olhão,Município,,,,, recintos,1
2018,Oliveira de Azeméis,Município,,,,, recintos,0
2018,Oliveira de Frades,Município,,,,, recintos,0
2018,Oliveira do Bairro,Município,,,,, recintos,0
2018,Oliveira do Hospital,Município,,,,, recintos,0
2018,Ourém,Município,,,,, recintos,0
2018,Ourique,Município,,,,, recintos,1
2018,Ovar,Município,,,,, recintos,1
2018,Paços de Ferreira,Município,,,,, recintos,1
2018,Palmela,Município,,,,, recintos,0
2018,Pampilhosa da Serra,Município,,,,, recintos,0
2018,Paredes,Município,,,,, recintos,0
2018,Paredes de Coura,Município,,,,, recintos,1
2018,Pedrógão Grande,Município,,,,, recintos,0
2018,Penacova,Município,,,,, recintos,0
2018,Penafiel,Município,,,,, recintos,1
2018,Penalva do Castelo,Município,,,,, recintos,0
2018,Penamacor,Município,,,,, recintos,0
2018,Penedono,Município,,,,, recintos,0
2018,Penela,Município,,,,, recintos,0
2018,Peniche,Município,,,,, recintos,0
2018,Peso da Régua,Município,,,,, recintos,1
2018,Pinhel,Município,,,,, recintos,0
2018,Pombal,Município,,,,, recintos,1
2018,Ponta Delgada,Município,,,,, recintos,1
2018,Ponta do Sol,Município,,,,, recintos,0
2018,Ponte da Barca,Município,,,,, recintos,0
2018,Ponte de Lima,Município,,,,, recintos,0
2018,Ponte de Sor,Município,,,,, recintos,0
2018,Portalegre,Município,,,,, recintos,1
2018,Portel,Município,,,,, recintos,1
2018,Portimão,Município,,,,, recintos,2
2018,Porto,Município,,,,, recintos,7
2018,Porto de Mós,Município,,,,, recintos,0
2018,Porto Moniz,Município,,,,, recintos,0
2018,Porto Santo,Município,,,,, recintos,0
2018,Póvoa de Lanhoso,Município,,,,, recintos,0
2018,Póvoa de Varzim,Município,,,,, recintos,1
2018,Povoação,Município,,,,, recintos,0
2018,Proença-a-Nova,Município,,,,, recintos,1
2018,Redondo,Município,,,,, recintos,1
2018,Reguengos de Monsaraz,Município,,,,, recintos,1
2018,Resende,Município,,,,, recintos,0
2018,Ribeira Brava,Município,,,,, recintos,0
2018,Ribeira de Pena,Município,,,,, recintos,0
2018,Ribeira Grande,Município,,,,, recintos,1
2018,Rio Maior,Município,,,,, recintos,1
