01. Ano,02. Nome Região (Portugal),03. Âmbito Geográfico,04. Filtro 1,05. Filtro 2,06. Filtro 3,08. Símbolo,07. Escala,09. Valor
2017,Macedo de Cavaleiros,Município,,,,, sessões,0
2017,Machico,Município,,,,, sessões,138
2017,Madalena,Município,,,,..., sessões,
2017,Mafra,Município,,,,, sessões,18
2017,Maia,Município,,,,, sessões,113
2017,Mangualde,Município,,,,..., sessões,
2017,Manteigas,Município,,,,, sessões,63
2017,Marco de Canaveses,Município,,,,, sessões,48
2017,Marinha Grande,Município,,,,, sessões,8
2017,Marvão,Município,,,,, sessões,0
2017,Matosinhos,Município,,,,, sessões,267
2017,Mealhada,Município,,,,, sessões,7
2017,Mêda,Município,,,,, sessões,0
2017,Melgaço,Município,,,,, sessões,0
2017,Mértola,Município,,,,, sessões,124
2017,Mesão Frio,Município,,,,, sessões,33
2017,Mira,Município,,,,, sessões,0
2017,Miranda do Corvo,Município,,,,, sessões,3
2017,Miranda do Douro,Município,,,,, sessões,0
2017,Mirandela,Município,,,,..., sessões,
2017,Mogadouro,Município,,,,..., sessões,
2017,Moimenta da Beira,Município,,,,..., sessões,
2017,Moita,Município,,,,, sessões,79
2017,Monção,Município,,,,, sessões,70
2017,Monchique,Município,,,,, sessões,8
2017,Mondim de Basto,Município,,,,..., sessões,
2017,Monforte,Município,,,,, sessões,13
2017,Montalegre,Município,,,,..., sessões,
2017,Montemor-o-Novo,Município,,,,, sessões,95
2017,Montemor-o-Velho,Município,,,,, sessões,246
2017,Montijo,Município,,,,..., sessões,
2017,Mora,Município,,,,, sessões,0
2017,Mortágua,Município,,,,, sessões,19
2017,Moura,Município,,,,, sessões,42
2017,Mourão,Município,,,,..., sessões,
2017,Murça,Município,,,,, sessões,0
2017,Murtosa,Município,,,,, sessões,0
2017,Nazaré,Município,,,,..., sessões,
2017,Nelas,Município,,,,..., sessões,
2017,Nisa,Município,,,,, sessões,4
2017,Nordeste,Município,,,,, sessões,9
2017,Óbidos,Município,,,,, sessões,20
2017,Odemira,Município,,,,, sessões,53
2017,Odivelas,Município,,,,..., sessões,
2017,Oeiras,Município,,,,, sessões,1167
2017,Oleiros,Município,,,,, sessões,0
2017,Olhão,Município,,,,, sessões,34
2017,Oliveira de Azeméis,Município,,,,, sessões,39
2017,Oliveira de Frades,Município,,,,, sessões,0
2017,Oliveira do Bairro,Município,,,,, sessões,16
2017,Oliveira do Hospital,Município,,,,, sessões,22
2017,Ourém,Município,,,,, sessões,116
2017,Ourique,Município,,,,..., sessões,
2017,Ovar,Município,,,,, sessões,5
2017,Paços de Ferreira,Município,,,,..., sessões,
2017,Palmela,Município,,,,, sessões,291
2017,Pampilhosa da Serra,Município,,,,, sessões,0
2017,Paredes,Município,,,,, sessões,36
2017,Paredes de Coura,Município,,,,..., sessões,
2017,Pedrógão Grande,Município,,,,, sessões,0
2017,Penacova,Município,,,,..., sessões,
2017,Penafiel,Município,,,,, sessões,35
2017,Penalva do Castelo,Município,,,,, sessões,113
2017,Penamacor,Município,,,,, sessões,0
2017,Penedono,Município,,,,, sessões,0
2017,Penela,Município,,,,, sessões,0
2017,Peniche,Município,,,,, sessões,51
2017,Peso da Régua,Município,,,,..., sessões,
2017,Pinhel,Município,,,,..., sessões,
2017,Pombal,Município,,,,, sessões,77
2017,Ponta Delgada,Município,,,,, sessões,70
2017,Ponta do Sol,Município,,,,, sessões,163
2017,Ponte da Barca,Município,,,,, sessões,0
2017,Ponte de Lima,Município,,,,, sessões,229
2017,Ponte de Sor,Município,,,,..., sessões,
2017,Portalegre,Município,,,,, sessões,108
2017,Portel,Município,,,,, sessões,0
2017,Portimão,Município,,,,, sessões,141
2017,Porto,Município,,,,, sessões,3187
2017,Porto de Mós,Município,,,,, sessões,38
2017,Porto Moniz,Município,,,,, sessões,11
2017,Porto Santo,Município,,,,, sessões,27
2017,Póvoa de Lanhoso,Município,,,,, sessões,0
2017,Póvoa de Varzim,Município,,,,, sessões,49
2017,Povoação,Município,,,,, sessões,0
2017,Proença-a-Nova,Município,,,,, sessões,0
2017,Redondo,Município,,,,, sessões,0
2017,Reguengos de Monsaraz,Município,,,,..., sessões,
2017,Resende,Município,,,,, sessões,24
2017,Ribeira Brava,Município,,,,, sessões,37
2017,Ribeira de Pena,Município,,,,..., sessões,
2017,Ribeira Grande,Município,,,,, sessões,51
2017,Rio Maior,Município,,,,..., sessões,
2017,Sabrosa,Município,,,,..., sessões,
2017,Sabugal,Município,,,,, sessões,0
2017,Salvaterra de Magos,Município,,,,, sessões,0
2017,Santa Comba Dão,Município,,,,..., sessões,
2017,Santa Cruz,Município,,,,, sessões,53
2017,Santa Cruz da Graciosa,Município,,,,, sessões,42
2017,Santa Cruz das Flores,Município,,,,, sessões,0
2017,Santa Maria da Feira,Município,,,,, sessões,378
2017,Santa Marta de Penaguião,Município,,,,, sessões,0
2017,Santana,Município,,,,, sessões,54
2017,Santarém,Município,,,,, sessões,117
2017,Santiago do Cacém,Município,,,,..., sessões,
2017,Santo Tirso,Município,,,,, sessões,77
2017,São Brás de Alportel,Município,,,,, sessões,21
2017,São João da Madeira,Município,,,,, sessões,272
2017,São João da Pesqueira,Município,,,,..., sessões,
2017,São Pedro do Sul,Município,,,,..., sessões,
2017,São Roque do Pico,Município,,,,, sessões,0
2017,São Vicente,Município,,,,, sessões,30
2017,Sardoal,Município,,,,, sessões,0
2017,Sátão,Município,,,,..., sessões,
2017,Seia,Município,,,,, sessões,46
2017,Seixal,Município,,,,, sessões,152
2017,Sernancelhe,Município,,,,..., sessões,
2017,Serpa,Município,,,,, sessões,88
2017,Sertã,Município,,,,..., sessões,
2017,Sesimbra,Município,,,,, sessões,91
2017,Setúbal,Município,,,,, sessões,582
2017,Sever do Vouga,Município,,,,, sessões,0
2017,Silves,Município,,,,, sessões,107
2017,Sines,Município,,,,, sessões,64
2017,Sintra,Município,,,,, sessões,662
2017,Sobral de Monte Agraço,Município,,,,, sessões,21
2017,Soure,Município,,,,..., sessões,
2017,Sousel,Município,,,,..., sessões,
2017,Tábua,Município,,,,, sessões,83
2017,Tabuaço,Município,,,,, sessões,0
2017,Tarouca,Município,,,,, sessões,0
2017,Tavira,Município,,,,, sessões,223
2017,Terras de Bouro,Município,,,,, sessões,0
2017,Tomar,Município,,,,..., sessões,
2017,Tondela,Município,,,,, sessões,136
2017,Torre de Moncorvo,Município,,,,, sessões,11
2017,Torres Novas,Município,,,,, sessões,9
2017,Torres Vedras,Município,,,,, sessões,360
2017,Trancoso,Município,,,,, sessões,0
2017,Trofa,Município,,,,..., sessões,
2017,Vagos,Município,,,,..., sessões,
2017,Vale de Cambra,Município,,,,..., sessões,
2017,Valença,Município,,,,..., sessões,
2017,Valongo,Município,,,,, sessões,52
2017,Valpaços,Município,,,,..., sessões,
2017,Velas,Município,,,,, sessões,25
2017,Vendas Novas,Município,,,,, sessões,23
2017,Viana do Alentejo,Município,,,,, sessões,0
2017,Viana do Castelo,Município,,,,, sessões,359
2017,Vidigueira,Município,,,,, sessões,0
2017,Vieira do Minho,Município,,,,, sessões,0
2017,Vila da Praia da Vitória,Município,,,,, sessões,46
2017,Vila de Rei,Município,,,,, sessões,0
2017,Vila do Bispo,Município,,,,, sessões,37
2017,Vila do Conde,Município,,,,, sessões,85
2017,Vila do Porto,Município,,,,, sessões,9
2017,Vila Flor,Município,,,,, sessões,14
2017,Vila Franca de Xira,Município,,,,, sessões,240
2017,Vila Franca do Campo,Município,,,,, sessões,0
2017,Vila Nova da Barquinha,Município,,,,..., sessões,
2017,Vila Nova de Cerveira,Município,,,,, sessões,68
2017,Vila Nova de Famalicão,Município,,,,, sessões,200
2017,Vila Nova de Foz Côa,Município,,,,..., sessões,
2017,Vila Nova de Gaia,Município,,,,, sessões,215
2017,Vila Nova de Paiva,Município,,,,..., sessões,
2017,Vila Nova de Poiares,Município,,,,, sessões,0
2017,Vila Pouca de Aguiar,Município,,,,, sessões,38
2017,Vila Real,Município,,,,, sessões,21
2017,Vila Real de Santo António,Município,,,,, sessões,32
2017,Vila Velha de Ródão,Município,,,,, sessões,9
2017,Vila Verde,Município,,,,..., sessões,
2017,Vila Viçosa,Município,,,,, sessões,11
2017,Vimioso,Município,,,,, sessões,12
2017,Vinhais,Município,,,,, sessões,10
2017,Viseu,Município,,,,, sessões,546
2017,Vizela,Município,,,,, sessões,0
2017,Vouzela,Município,,,,, sessões,21
2018,Abrantes,Município,,,,, sessões,73
2018,Águeda,Município,,,,, sessões,81
2018,Aguiar da Beira,Município,,,,..., sessões,
2018,Alandroal,Município,,,,, sessões,33
2018,Albergaria-a-Velha,Município,,,,, sessões,86
2018,Albufeira,Município,,,,, sessões,63
2018,Alcácer do Sal,Município,,,,..., sessões,
2018,Alcanena,Município,,,,, sessões,71
2018,Alcobaça,Município,,,,, sessões,220
2018,Alcochete,Município,,,,..., sessões,
2018,Alcoutim,Município,,,,, sessões,38
2018,Alenquer,Município,,,,, sessões,79
2018,Alfândega da Fé,Município,,,,..., sessões,
2018,Alijó,Município,,,,, sessões,19
2018,Aljezur,Município,,,,..., sessões,
2018,Aljustrel,Município,,,,, sessões,112
2018,Almada,Município,,,,, sessões,490
2018,Almeida,Município,,,,, sessões,0
2018,Almeirim,Município,,,,, sessões,72
2018,Almodôvar,Município,,,,, sessões,86
2018,Alpiarça,Município,,,,, sessões,31
2018,Alter do Chão,Município,,,,, sessões,17
2018,Alvaiázere,Município,,,,..., sessões,
2018,Alvito,Município,,,,, sessões,55
2018,Amadora,Município,,,,, sessões,358
2018,Amarante,Município,,,,, sessões,128
2018,Amares,Município,,,,, sessões,6
2018,Anadia,Município,,,,..., sessões,
2018,Angra do Heroísmo,Município,,,,..., sessões,
2018,Ansião,Município,,,,, sessões,36
2018,Arcos de Valdevez,Município,,,,..., sessões,
2018,Arganil,Município,,,,, sessões,51
2018,Armamar,Município,,,,, sessões,0
2018,Arouca,Município,,,,, sessões,96
2018,Arraiolos,Município,,,,..., sessões,
2018,Arronches,Município,,,,, sessões,0
2018,Arruda dos Vinhos,Município,,,,, sessões,46
2018,Aveiro,Município,,,,, sessões,413
2018,Avis,Município,,,,, sessões,0
2018,Azambuja,Município,,,,, sessões,38
2018,Baião,Município,,,,, sessões,15
2018,Barcelos,Município,,,,, sessões,12
2018,Barrancos,Município,,,,, sessões,0
2018,Barreiro,Município,,,,, sessões,195
2018,Batalha,Município,,,,, sessões,17
2018,Beja,Município,,,,, sessões,172
2018,Belmonte,Município,,,,, sessões,59
2018,Benavente,Município,,,,..., sessões,
2018,Bombarral,Município,,,,, sessões,13
2018,Borba,Município,,,,, sessões,51
2018,Boticas,Município,,,,, sessões,28
2018,Braga,Município,,,,, sessões,1236
2018,Bragança,Município,,,,, sessões,109
2018,Cabeceiras de Basto,Município,,,,, sessões,0
2018,Cadaval,Município,,,,, sessões,9
2018,Caldas da Rainha,Município,,,,, sessões,145
2018,Calheta [R.A.A.],Município,,,,, sessões,74
2018,Calheta [R.A.M.],Município,,,,, sessões,20
2018,Câmara de Lobos,Município,,,,, sessões,35
2018,Caminha,Município,,,,, sessões,30
2018,Campo Maior,Município,,,,, sessões,20
2018,Cantanhede,Município,,,,, sessões,153
2018,Carrazeda de Ansiães,Município,,,,, sessões,0
2018,Carregal do Sal,Município,,,,, sessões,4
2018,Cartaxo,Município,,,,, sessões,96
2018,Cascais,Município,,,,, sessões,396
2018,Castanheira de Pêra,Município,,,,..., sessões,
2018,Castelo Branco,Município,,,,, sessões,84
2018,Castelo de Paiva,Município,,,,, sessões,0
2018,Castelo de Vide,Município,,,,, sessões,20
2018,Castro Daire,Município,,,,..., sessões,
2018,Castro Marim,Município,,,,..., sessões,
2018,Castro Verde,Município,,,,, sessões,83
2018,Celorico da Beira,Município,,,,, sessões,25
2018,Celorico de Basto,Município,,,,, sessões,0
2018,Chamusca,Município,,,,..., sessões,
2018,Chaves,Município,,,,, sessões,54
2018,Cinfães,Município,,,,, sessões,39
2018,Coimbra,Município,,,,, sessões,1719
2018,Condeixa-a-Nova,Município,,,,, sessões,0
2018,Constância,Município,,,,, sessões,21
2018,Coruche,Município,,,,, sessões,151
2018,Corvo,Município,,,,, sessões,0
2018,Covilhã,Município,,,,, sessões,129
2018,Crato,Município,,,,, sessões,1
2018,Cuba,Município,,,,..., sessões,
2018,Elvas,Município,,,,, sessões,65
2018,Entroncamento,Município,,,,, sessões,60
2018,Espinho,Município,,,,, sessões,70
2018,Esposende,Município,,,,, sessões,51
2018,Estarreja,Município,,,,, sessões,159
2018,Estremoz,Município,,,,..., sessões,
2018,Évora,Município,,,,, sessões,226
2018,Fafe,Município,,,,, sessões,86
2018,Faro,Município,,,,, sessões,304
2018,Felgueiras,Município,,,,, sessões,159
2018,Ferreira do Alentejo,Município,,,,..., sessões,
2018,Ferreira do Zêzere,Município,,,,, sessões,17
2018,Figueira da Foz,Município,,,,, sessões,112
2018,Figueira de Castelo Rodrigo,Município,,,,..., sessões,
2018,Figueiró dos Vinhos,Município,,,,, sessões,40
2018,Fornos de Algodres,Município,,,,..., sessões,
2018,Freixo de Espada à Cinta,Município,,,,, sessões,0
2018,Fronteira,Município,,,,, sessões,0
2018,Funchal,Município,,,,, sessões,716
2018,Fundão,Município,,,,, sessões,262
2018,Gavião,Município,,,,, sessões,16
2018,Góis,Município,,,,, sessões,0
2018,Golegã,Município,,,,, sessões,0
2018,Gondomar,Município,,,,, sessões,51
2018,Gouveia,Município,,,,, sessões,4
2018,Grândola,Município,,,,, sessões,58
2018,Guarda,Município,,,,, sessões,64
2018,Guimarães,Município,,,,, sessões,372
2018,Horta,Município,,,,, sessões,40
2018,Idanha-a-Nova,Município,,,,..., sessões,
2018,Ílhavo,Município,,,,, sessões,219
2018,Lagoa,Município,,,,, sessões,126
2018,Lagoa [R.A.A.],Município,,,,, sessões,66
2018,Lagos,Município,,,,, sessões,147
2018,Lajes das Flores,Município,,,,, sessões,7
2018,Lajes do Pico,Município,,,,, sessões,0
2018,Lamego,Município,,,,..., sessões,
2018,Leiria,Município,,,,, sessões,386
2018,Lisboa,Município,,,,, sessões,7982
2018,Loulé,Município,,,,, sessões,173
2018,Loures,Município,,,,, sessões,130
2018,Lourinhã,Município,,,,..., sessões,
2018,Lousã,Município,,,,, sessões,66
2018,Lousada,Município,,,,, sessões,117
2018,Mação,Município,,,,..., sessões,
2018,Macedo de Cavaleiros,Município,,,,..., sessões,
2018,Machico,Município,,,,, sessões,102
2018,Madalena,Município,,,,, sessões,0
2018,Mafra,Município,,,,, sessões,29
2018,Maia,Município,,,,, sessões,113
2018,Mangualde,Município,,,,, sessões,23
2018,Manteigas,Município,,,,, sessões,27
2018,Marco de Canaveses,Município,,,,, sessões,27
2018,Marinha Grande,Município,,,,, sessões,15
2018,Marvão,Município,,,,, sessões,0
2018,Matosinhos,Município,,,,, sessões,279
2018,Mealhada,Município,,,,, sessões,12
2018,Mêda,Município,,,,..., sessões,
2018,Melgaço,Município,,,,, sessões,0
2018,Mértola,Município,,,,, sessões,67
2018,Mesão Frio,Município,,,,, sessões,33
2018,Mira,Município,,,,, sessões,0
2018,Miranda do Corvo,Município,,,,, sessões,37
2018,Miranda do Douro,Município,,,,, sessões,0
2018,Mirandela,Município,,,,, sessões,9
2018,Mogadouro,Município,,,,, sessões,0
2018,Moimenta da Beira,Município,,,,..., sessões,
2018,Moita,Município,,,,, sessões,103
2018,Monção,Município,,,,, sessões,86
2018,Monchique,Município,,,,..., sessões,
2018,Mondim de Basto,Município,,,,, sessões,0
2018,Monforte,Município,,,,, sessões,21
2018,Montalegre,Município,,,,..., sessões,
2018,Montemor-o-Novo,Município,,,,, sessões,107
2018,Montemor-o-Velho,Município,,,,, sessões,297
2018,Montijo,Município,,,,, sessões,160
2018,Mora,Município,,,,, sessões,0
2018,Mortágua,Município,,,,..., sessões,
2018,Moura,Município,,,,, sessões,60
2018,Mourão,Município,,,,, sessões,9
2018,Murça,Município,,,,, sessões,0
2018,Murtosa,Município,,,,, sessões,0
2018,Nazaré,Município,,,,, sessões,25
2018,Nelas,Município,,,,, sessões,6
2018,Nisa,Município,,,,, sessões,4
2018,Nordeste,Município,,,,..., sessões,
2018,Óbidos,Município,,,,..., sessões,
2018,Odemira,Município,,,,..., sessões,
2018,Odivelas,Município,,,,..., sessões,
2018,Oeiras,Município,,,,, sessões,776
2018,Oleiros,Município,,,,, sessões,0
2018,Olhão,Município,,,,, sessões,93
2018,Oliveira de Azeméis,Município,,,,, sessões,35
2018,Oliveira de Frades,Município,,,,, sessões,30
2018,Oliveira do Bairro,Município,,,,..., sessões,
2018,Oliveira do Hospital,Município,,,,, sessões,15
2018,Ourém,Município,,,,, sessões,51
2018,Ourique,Município,,,,..., sessões,
2018,Ovar,Município,,,,, sessões,94
2018,Paços de Ferreira,Município,,,,, sessões,15
2018,Palmela,Município,,,,, sessões,149
2018,Pampilhosa da Serra,Município,,,,, sessões,0
2018,Paredes,Município,,,,, sessões,20
2018,Paredes de Coura,Município,,,,..., sessões,
2018,Pedrógão Grande,Município,,,,..., sessões,
2018,Penacova,Município,,,,, sessões,1
2018,Penafiel,Município,,,,, sessões,18
2018,Penalva do Castelo,Município,,,,, sessões,74
2018,Penamacor,Município,,,,..., sessões,
2018,Penedono,Município,,,,, sessões,0
2018,Penela,Município,,,,, sessões,0
2018,Peniche,Município,,,,, sessões,37
2018,Peso da Régua,Município,,,,..., sessões,
2018,Pinhel,Município,,,,, sessões,3
2018,Pombal,Município,,,,, sessões,112
2018,Ponta Delgada,Município,,,,, sessões,78
2018,Ponta do Sol,Município,,,,, sessões,120
2018,Ponte da Barca,Município,,,,, sessões,0
2018,Ponte de Lima,Município,,,,, sessões,204
2018,Ponte de Sor,Município,,,,, sessões,20
2018,Portalegre,Município,,,,, sessões,94
2018,Portel,Município,,,,..., sessões,
2018,Portimão,Município,,,,, sessões,130
2018,Porto,Município,,,,, sessões,3233
2018,Porto de Mós,Município,,,,, sessões,47
2018,Porto Moniz,Município,,,,, sessões,13
2018,Porto Santo,Município,,,,, sessões,67
2018,Póvoa de Lanhoso,Município,,,,, sessões,37
2018,Póvoa de Varzim,Município,,,,, sessões,170
2018,Povoação,Município,,,,, sessões,0
2018,Proença-a-Nova,Município,,,,, sessões,13
2018,Redondo,Município,,,,, sessões,7
2018,Reguengos de Monsaraz,Município,,,,..., sessões,
2018,Resende,Município,,,,, sessões,24
2018,Ribeira Brava,Município,,,,, sessões,34
2018,Ribeira de Pena,Município,,,,..., sessões,
2018,Ribeira Grande,Município,,,,..., sessões,
2018,Rio Maior,Município,,,,..., sessões,
2018,Sabrosa,Município,,,,, sessões,0
2018,Sabugal,Município,,,,, sessões,29
2018,Salvaterra de Magos,Município,,,,, sessões,0
2018,Santa Comba Dão,Município,,,,..., sessões,
2018,Santa Cruz,Município,,,,, sessões,31
2018,Santa Cruz da Graciosa,Município,,,,, sessões,42
2018,Santa Cruz das Flores,Município,,,,, sessões,0
2018,Santa Maria da Feira,Município,,,,, sessões,442
2018,Santa Marta de Penaguião,Município,,,,, sessões,0
2018,Santana,Município,,,,, sessões,23
2018,Santarém,Município,,,,, sessões,205
2018,Santiago do Cacém,Município,,,,, sessões,0
2018,Santo Tirso,Município,,,,, sessões,83
2018,São Brás de Alportel,Município,,,,..., sessões,
2018,São João da Madeira,Município,,,,, sessões,365
2018,São João da Pesqueira,Município,,,,..., sessões,
2018,São Pedro do Sul,Município,,,,, sessões,16
2018,São Roque do Pico,Município,,,,, sessões,0
2018,São Vicente,Município,,,,, sessões,21
2018,Sardoal,Município,,,,, sessões,45
2018,Sátão,Município,,,,, sessões,0
2018,Seia,Município,,,,, sessões,56
2018,Seixal,Município,,,,, sessões,138
2018,Sernancelhe,Município,,,,, sessões,0
2018,Serpa,Município,,,,, sessões,84
2018,Sertã,Município,,,,..., sessões,
2018,Sesimbra,Município,,,,, sessões,191
2018,Setúbal,Município,,,,, sessões,579
2018,Sever do Vouga,Município,,,,, sessões,95
2018,Silves,Município,,,,..., sessões,
2018,Sines,Município,,,,, sessões,55
2018,Sintra,Município,,,,, sessões,827
2018,Sobral de Monte Agraço,Município,,,,, sessões,44
2018,Soure,Município,,,,..., sessões,
2018,Sousel,Município,,,,, sessões,17
2018,Tábua,Município,,,,, sessões,96
2018,Tabuaço,Município,,,,, sessões,0
2018,Tarouca,Município,,,,, sessões,0
2018,Tavira,Município,,,,, sessões,170
2018,Terras de Bouro,Município,,,,, sessões,0
2018,Tomar,Município,,,,, sessões,22
2018,Tondela,Município,,,,, sessões,173
2018,Torre de Moncorvo,Município,,,,, sessões,23
2018,Torres Novas,Município,,,,, sessões,19
2018,Torres Vedras,Município,,,,, sessões,305
2018,Trancoso,Município,,,,, sessões,0
2018,Trofa,Município,,,,..., sessões,
2018,Vagos,Município,,,,..., sessões,
2018,Vale de Cambra,Município,,,,..., sessões,
2018,Valença,Município,,,,, sessões,24
2018,Valongo,Município,,,,, sessões,180
2018,Valpaços,Município,,,,..., sessões,
2018,Velas,Município,,,,, sessões,42
2018,Vendas Novas,Município,,,,, sessões,13
2018,Viana do Alentejo,Município,,,,, sessões,0
2018,Viana do Castelo,Município,,,,, sessões,319
2018,Vidigueira,Município,,,,, sessões,0
2018,Vieira do Minho,Município,,,,, sessões,0
2018,Vila da Praia da Vitória,Município,,,,..., sessões,
2018,Vila de Rei,Município,,,,, sessões,0
2018,Vila do Bispo,Município,,,,..., sessões,
2018,Vila do Conde,Município,,,,, sessões,95
2018,Vila do Porto,Município,,,,, sessões,8
2018,Vila Flor,Município,,,,, sessões,9
2018,Vila Franca de Xira,Município,,,,, sessões,280
2018,Vila Franca do Campo,Município,,,,, sessões,0
2018,Vila Nova da Barquinha,Município,,,,, sessões,14
2018,Vila Nova de Cerveira,Município,,,,, sessões,53
2018,Vila Nova de Famalicão,Município,,,,, sessões,252
2018,Vila Nova de Foz Côa,Município,,,,, sessões,0
2018,Vila Nova de Gaia,Município,,,,, sessões,211
2018,Vila Nova de Paiva,Município,,,,, sessões,0
2018,Vila Nova de Poiares,Município,,,,, sessões,0
2018,Vila Pouca de Aguiar,Município,,,,, sessões,36
2018,Vila Real,Município,,,,, sessões,200
2018,Vila Real de Santo António,Município,,,,, sessões,29
2018,Vila Velha de Ródão,Município,,,,, sessões,16
2018,Vila Verde,Município,,,,, sessões,0
2018,Vila Viçosa,Município,,,,, sessões,11
2018,Vimioso,Município,,,,, sessões,20
2018,Vinhais,Município,,,,..., sessões,
2018,Viseu,Município,,,,, sessões,788
2018,Vizela,Município,,,,, sessões,19
2018,Vouzela,Município,,,,, sessões,21
2019,Abrantes,Município,,,,, sessões,46
2019,Águeda,Município,,,,, sessões,67
2019,Aguiar da Beira,Município,,,,, sessões,1
2019,Alandroal,Município,,,,, sessões,42
2019,Albergaria-a-Velha,Município,,,,, sessões,69
2019,Albufeira,Município,,,,, sessões,60
2019,Alcácer do Sal,Município,,,,, sessões,29
2019,Alcanena,Município,,,,, sessões,65
2019,Alcobaça,Município,,,,, sessões,201
2019,Alcochete,Município,,,,, sessões,61
2019,Alcoutim,Município,,,,, sessões,59
2019,Alenquer,Município,,,,, sessões,131
2019,Alfândega da Fé,Município,,,,, sessões,1
2019,Alijó,Município,,,,, sessões,11
2019,Aljezur,Município,,,,, sessões,18
2019,Aljustrel,Município,,,,, sessões,185
2019,Almada,Município,,,,, sessões,584
2019,Almeida,Município,,,,, sessões,1
2019,Almeirim,Município,,,,, sessões,52
2019,Almodôvar,Município,,,,, sessões,75
2019,Alpiarça,Município,,,,, sessões,32
2019,Alter do Chão,Município,,,,, sessões,10
2019,Alvaiázere,Município,,,,, sessões,39
2019,Alvito,Município,,,,, sessões,19
2019,Amadora,Município,,,,, sessões,343
2019,Amarante,Município,,,,, sessões,124
2019,Amares,Município,,,,, sessões,8
2019,Anadia,Município,,,,, sessões,20
2019,Angra do Heroísmo,Município,,,,, sessões,244
2019,Ansião,Município,,,,, sessões,41
2019,Arcos de Valdevez,Município,,,,, sessões,64
2019,Arganil,Município,,,,, sessões,21
2019,Armamar,Município,,,,, sessões,1
2019,Arouca,Município,,,,, sessões,125
2019,Arraiolos,Município,,,,, sessões,73
2019,Arronches,Município,,,,, sessões,0
2019,Arruda dos Vinhos,Município,,,,, sessões,53
2019,Aveiro,Município,,,,, sessões,444
2019,Avis,Município,,,,, sessões,1
2019,Azambuja,Município,,,,, sessões,60
2019,Baião,Município,,,,, sessões,18
2019,Barcelos,Município,,,,, sessões,5
2019,Barrancos,Município,,,,, sessões,0
2019,Barreiro,Município,,,,, sessões,202
2019,Batalha,Município,,,,, sessões,23
2019,Beja,Município,,,,, sessões,249
2019,Belmonte,Município,,,,, sessões,96
2019,Benavente,Município,,,,, sessões,18
2019,Bombarral,Município,,,,, sessões,10
2019,Borba,Município,,,,, sessões,70
2019,Boticas,Município,,,,, sessões,28
2019,Braga,Município,,,,, sessões,1431
2019,Bragança,Município,,,,, sessões,105
2019,Cabeceiras de Basto,Município,,,,, sessões,0
2019,Cadaval,Município,,,,, sessões,10
2019,Caldas da Rainha,Município,,,,, sessões,135
2019,Calheta [R.A.A.],Município,,,,, sessões,28
2019,Calheta [R.A.M.],Município,,,,, sessões,45
2019,Câmara de Lobos,Município,,,,, sessões,33
2019,Caminha,Município,,,,, sessões,94
2019,Campo Maior,Município,,,,, sessões,44
2019,Cantanhede,Município,,,,, sessões,193
2019,Carrazeda de Ansiães,Município,,,,, sessões,1
2019,Carregal do Sal,Município,,,,, sessões,6
2019,Cartaxo,Município,,,,, sessões,39
2019,Cascais,Município,,,,, sessões,595
2019,Castanheira de Pêra,Município,,,,, sessões,2
2019,Castelo Branco,Município,,,,, sessões,94
2019,Castelo de Paiva,Município,,,,, sessões,0
2019,Castelo de Vide,Município,,,,, sessões,25
2019,Castro Daire,Município,,,,, sessões,7
2019,Castro Marim,Município,,,,, sessões,0
2019,Castro Verde,Município,,,,, sessões,87
2019,Celorico da Beira,Município,,,,, sessões,18
2019,Celorico de Basto,Município,,,,, sessões,0
2019,Chamusca,Município,,,,, sessões,28
2019,Chaves,Município,,,,, sessões,103
2019,Cinfães,Município,,,,, sessões,1
2019,Coimbra,Município,,,,, sessões,1993
2019,Condeixa-a-Nova,Município,,,,, sessões,3
2019,Constância,Município,,,,, sessões,12
2019,Coruche,Município,,,,, sessões,55
2019,Corvo,Município,,,,, sessões,0
2019,Covilhã,Município,,,,, sessões,70
2019,Crato,Município,,,,, sessões,4
2019,Cuba,Município,,,,, sessões,13
2019,Elvas,Município,,,,, sessões,63
2019,Entroncamento,Município,,,,, sessões,61
2019,Espinho,Município,,,,, sessões,107
2019,Esposende,Município,,,,, sessões,85
2019,Estarreja,Município,,,,, sessões,171
2019,Estremoz,Município,,,,, sessões,26
2019,Évora,Município,,,,, sessões,353
2019,Fafe,Município,,,,, sessões,40
2019,Faro,Município,,,,, sessões,390
2019,Felgueiras,Município,,,,, sessões,211
2019,Ferreira do Alentejo,Município,,,,, sessões,0
2019,Ferreira do Zêzere,Município,,,,, sessões,12
2019,Figueira da Foz,Município,,,,, sessões,174
2019,Figueira de Castelo Rodrigo,Município,,,,, sessões,1
2019,Figueiró dos Vinhos,Município,,,,, sessões,57
2019,Fornos de Algodres,Município,,,,, sessões,1
2019,Freixo de Espada à Cinta,Município,,,,, sessões,0
2019,Fronteira,Município,,,,, sessões,0
2019,Funchal,Município,,,,, sessões,813
2019,Fundão,Município,,,,, sessões,189
2019,Gavião,Município,,,,, sessões,10
2019,Góis,Município,,,,, sessões,26
2019,Golegã,Município,,,,, sessões,0
2019,Gondomar,Município,,,,, sessões,76
2019,Gouveia,Município,,,,, sessões,1
2019,Grândola,Município,,,,, sessões,70
2019,Guarda,Município,,,,, sessões,201
2019,Guimarães,Município,,,,, sessões,380
